Year: 2007  Month: 05  ID: LDA  ARGOS: 21362  Name: Linda               
Lat: 78.43S  Lon: 168.43E  Elev:   42m
2007 124  5  4 1200  -12.0  983.9   22.4  195.0   99.8    0.1
2007 124  5  4 1300  -11.4  984.7   16.4  211.0  444.0    0.2
2007 124  5  4 1400  -11.1  984.4   18.1  197.0  444.0    0.2
2007 124  5  4 1500  -12.4  986.0   14.8  198.0   99.8    0.2
2007 124  5  4 1600  -12.1  986.2   15.4  204.0   99.8    0.2
2007 124  5  4 1700  -13.6  986.4   13.8  195.0   98.4    0.2
2007 124  5  4 1800  -14.1  986.3   14.8  204.0   98.4    0.3
2007 124  5  4 1900  -13.4  986.5   17.4  208.0   98.9    0.4
2007 124  5  4 2000  -14.1  986.5   17.7  208.0   98.0    0.2
2007 124  5  4 2100  -13.8  987.0   18.1  194.0   98.4    0.2
2007 124  5  4 2200  -14.5  988.3   17.5  195.0   98.0    0.2
2007 124  5  4 2300  -15.0  989.1   16.4  193.0   97.1    0.1
2007 125  5  5 0000  -14.4  988.5   16.6  197.0   98.0    0.5
2007 125  5  5 0100  -14.4  988.9   17.9  200.0   97.6    0.2
2007 125  5  5 0200  -15.4  989.2   14.8  197.0   96.7    0.1
2007 125  5  5 0300  -14.1  988.8   18.9  205.0   98.0    0.4
2007 125  5  5 0400  -15.0  988.6   19.1  195.0   96.7    0.1
2007 125  5  5 0500  -15.9  988.8   17.9  205.0   96.2    0.2
2007 125  5  5 0600  -15.2  989.0   14.4  208.0   95.8    0.3
2007 125  5  5 0700  -15.0  989.0   17.0  204.0   95.8    0.1
2007 125  5  5 0800  -17.1  988.7   20.3  211.0   95.4    0.2
2007 125  5  5 0900  -16.5  988.8   19.7  215.0   94.9    0.2
2007 125  5  5 1000  -16.2  989.8   16.0  207.0   94.5    0.4
2007 125  5  5 1100  -16.0  990.2   15.8  212.0   93.6    0.4
2007 125  5  5 1200  -15.0  990.4   13.1  208.0   93.6    0.5
2007 125  5  5 1300  -16.1  990.2   17.2  214.0   94.5    0.3
2007 125  5  5 1400  -17.1  990.2   13.6  207.0   93.6    0.4
2007 125  5  5 1500  -17.4  990.7   12.5  212.0   92.7    0.3
2007 125  5  5 1600  -18.5  991.2   10.9  208.0   91.8    0.5
2007 125  5  5 1700  -18.6  991.3   12.7  208.0   90.5    0.4
2007 125  5  5 1800  -18.9  991.2   11.3  211.0   90.1    0.6
2007 125  5  5 1900  -17.5  990.9    9.9  211.0   89.6    1.0
2007 125  5  5 2000  -18.2  990.5    7.4  191.0   88.8    0.6
2007 125  5  5 2100  -18.2  990.1    7.4  188.0   88.3    0.8
2007 125  5  5 2200  -18.5  989.7    9.0  193.0   88.3    0.6
2007 125  5  5 2300  -20.2  989.2    5.7  184.0   87.9    0.6
2007 126  5  6 0000  -20.1  989.2    5.5  217.0   86.1    0.4
2007 126  5  6 0100  -22.1  988.6    5.3  204.0   86.6    0.4
2007 126  5  6 0200  -23.4  988.1    6.8  190.0   87.0    0.4
2007 126  5  6 0300  -23.6  987.7    5.7  186.0   87.0    0.7
2007 126  5  6 0400  -24.9  987.1    5.5  183.0   87.0    0.7
2007 126  5  6 0500  -24.6  986.9    5.8  194.0   87.9    0.7
2007 126  5  6 0600  -25.5  986.7    4.9  191.0   86.6    0.7
2007 126  5  6 0700  -25.6  986.3    4.5  188.0   86.6    0.9
2007 126  5  6 0800  -26.2  986.3    4.7  191.0   85.7    1.0
2007 126  5  6 0900  -26.0  985.9    4.1  187.0   85.7    1.1
2007 126  5  6 1000  -25.5  985.4    3.3  219.0   87.0    1.9
2007 126  5  6 1100  -27.5  985.1    3.5  202.0   83.9    1.4
2007 126  5  6 1200  -26.9  985.2    1.9  217.0   85.2    2.1
2007 126  5  6 1300  -27.2  985.2    3.1  166.0   84.4    2.0
2007 126  5  6 1400  -26.8  985.3    3.9  170.0   84.8    1.4
2007 126  5  6 1500  -26.4  984.9    5.7  190.0   85.7    1.9
2007 126  5  6 1600  -28.4  985.3    3.3  250.0   83.0    0.5
2007 126  5  6 1700  -28.4  985.6    4.3  243.0   83.0    0.9
2007 126  5  6 1800  -27.9  986.0    2.7  243.0   83.5    1.1
2007 126  5  6 1900  -27.9  986.1    3.3  238.0   83.5    0.8
2007 126  5  6 2000  -26.8  986.4    2.7  236.0   85.2    1.6
2007 126  5  6 2100  -27.0  986.7    2.3  243.0   84.8    0.9
2007 126  5  6 2200  -25.9  986.7    2.7  260.0   85.7    0.8
2007 126  5  6 2300  -22.2  987.0    4.1  270.0   90.1    2.0
2007 127  5  7 0000  -22.2  987.5    2.3  280.0   89.6    0.3
2007 127  5  7 0100  -17.1  987.4    4.5  217.0   94.5    1.7
2007 127  5  7 0200  -15.9  988.0    8.4  226.0   91.0    3.1
