Year: 2013  Month: 09  ID: DIS  ARGOS:  8932  Name: Dismal Island       
Lat: 68.09S  Lon:  68.83W  Elev:   10m
2013 244  9  1 0000  -11.0  994.9    0.0    0.0   86.5  444.0
2013 244  9  1 0100  -10.5  994.9    0.0    0.0   86.6  444.0
2013 244  9  1 0200  -10.0  995.6    0.0    0.0   86.7  444.0
2013 244  9  1 0300  -10.5  995.6    0.0    0.0   86.9  444.0
2013 244  9  1 0400  -10.3  996.3    0.0    0.0   87.0  444.0
2013 244  9  1 0500  -10.3  996.3    0.0    0.0   87.3  444.0
2013 244  9  1 0600  -10.5  997.0    0.0    0.0   87.5  444.0
2013 244  9  1 0700  -10.4  997.7    0.0    0.0   87.4  444.0
2013 244  9  1 0800  -10.6  997.7    0.0    0.0   87.5  444.0
2013 244  9  1 0900  -10.6  998.4    0.0    0.0   87.6  444.0
2013 244  9  1 1000  -10.6  998.4    0.0    0.0   87.8  444.0
2013 244  9  1 1100  -10.6  999.1    0.0    0.0   87.7  444.0
2013 244  9  1 1200  -10.0  999.1    0.0    0.0   87.9  444.0
2013 244  9  1 1300   -9.8  999.7    0.0    0.0   88.1  444.0
2013 244  9  1 1400   -8.9  999.7    0.0    0.0   88.5  444.0
2013 244  9  1 1500   -8.7 1000.4    0.0    0.0   88.0  444.0
2013 244  9  1 1600   -8.6 1000.4    0.0    0.0   87.7  444.0
2013 244  9  1 1700   -8.1 1000.4    0.0    0.0   88.0  444.0
2013 244  9  1 1800   -8.0 1001.1    0.0    0.0   87.6  444.0
2013 244  9  1 1900   -8.0 1001.8    0.0    0.0   87.5  444.0
2013 244  9  1 2000   -8.5 1001.8    0.0    0.0   87.4  444.0
2013 244  9  1 2100   -9.2 1002.5    0.0    0.0   87.2  444.0
2013 244  9  1 2200   -9.3 1002.5    0.0    0.0   87.0  444.0
2013 244  9  1 2300  -10.8 1003.9    0.0    0.0   87.5  444.0
2013 245  9  2 0000  -11.6 1003.9    0.0    0.0   88.1  444.0
2013 245  9  2 0100  -10.8 1004.6    0.0    0.0   87.8  444.0
2013 245  9  2 0200  -12.4 1004.6    0.0    0.0   86.7  444.0
2013 245  9  2 0300  -11.6 1004.6    0.0    0.0   88.2  444.0
2013 245  9  2 0400  -10.1 1005.3    0.0    0.0   88.3  444.0
2013 245  9  2 0500   -9.8 1005.3    0.0    0.0   88.6  444.0
2013 245  9  2 0600   -9.8 1005.3    0.0    0.0   88.6  444.0
2013 245  9  2 0700   -8.6 1005.3    0.0    0.0   88.7  444.0
2013 245  9  2 0800   -7.7 1005.3    0.0    0.0   88.8  444.0
2013 245  9  2 0900   -7.5 1005.3    0.0    0.0   88.9  444.0
2013 245  9  2 1000   -7.5 1004.6    0.0    0.0   88.9  444.0
2013 245  9  2 1100   -7.2 1004.6    0.0    0.0   88.8  444.0
2013 245  9  2 1200   -7.3 1003.9    0.0    0.0   88.4  444.0
2013 245  9  2 1300   -7.0 1003.9    0.0    0.0   88.9  444.0
2013 245  9  2 1400   -6.7 1003.2    0.0    0.0   88.7  444.0
2013 245  9  2 1500   -6.1 1002.5    0.0    0.0   88.8  444.0
2013 245  9  2 1600   -5.7 1001.8    3.6  172.0   88.7  444.0
2013 245  9  2 1700   -3.6 1000.4    0.0    0.0   90.1  444.0
2013 245  9  2 1800   -3.5  999.7    0.0    0.0   88.6  444.0
2013 245  9  2 1900   -3.8  998.4    0.0    0.0   88.8  444.0
2013 245  9  2 2000   -3.4  997.7    0.0    0.0   88.8  444.0
2013 245  9  2 2100   -3.4  997.7    0.0    0.0   88.7  444.0
2013 245  9  2 2200   -3.4  996.3    0.0    0.0   88.5  444.0
2013 245  9  2 2300   -3.4  994.9    0.0    0.0   88.3  444.0
2013 246  9  3 0000   -3.3  992.8    0.0    0.0   88.2  444.0
2013 246  9  3 0100   -3.3  991.5    0.0    0.0   90.0  444.0
2013 246  9  3 0200   -3.2  990.1    0.0    0.0   91.9  444.0
2013 246  9  3 0300   -3.5  989.4    0.0    0.0   92.9  444.0
2013 246  9  3 0400   -3.5  989.4    0.0    0.0   94.2  444.0
2013 246  9  3 0500   -4.8  992.2    0.0    0.0   94.8  444.0
2013 246  9  3 0600  -10.1  992.8    0.0    0.0   93.2  444.0
2013 246  9  3 0700  -11.1  993.5    0.0    0.0   92.2  444.0
2013 246  9  3 0800  -12.0  993.5    0.0    0.0   91.9  444.0
2013 246  9  3 0900  -13.1  993.5    0.0    0.0   91.1  444.0
2013 246  9  3 1000  -15.7  993.5    0.0    0.0   89.3  444.0
2013 246  9  3 1100  -16.9  993.5    0.0    0.0   87.7  444.0
2013 246  9  3 1200  -17.7  994.2    0.0    0.0   87.0  444.0
2013 246  9  3 1300  -18.5  994.2    0.0    0.0   86.5  444.0
2013 246  9  3 1400  -18.0  993.5    0.0    0.0   87.2  444.0
2013 246  9  3 1500  -18.0  993.5    0.0    0.0   87.2  444.0
2013 246  9  3 1600  -17.5  992.8    0.0    0.0   88.0  444.0
2013 246  9  3 1700  -16.2  992.8    0.0    0.0   89.8  444.0
2013 246  9  3 1800  -16.2  992.8    0.0    0.0   89.5  444.0
2013 246  9  3 1900  -16.4  992.8    0.0    0.0   88.8  444.0
2013 246  9  3 2000  -16.7  992.2    0.0    0.0   88.1  444.0
2013 246  9  3 2100  -17.8  993.5    0.0    0.0   87.0  444.0
2013 246  9  3 2200  -19.0  994.2    0.0    0.0   86.0  444.0
2013 246  9  3 2300  -19.5  994.9    0.0    0.0   85.7  444.0
2013 247  9  4 0000  -19.4  994.9    0.0    0.0   85.4  444.0
2013 247  9  4 0100  -18.4  995.6    0.0    0.0   86.3  444.0
2013 247  9  4 0200  -18.4  995.6    0.0    0.0   86.3  444.0
2013 247  9  4 0300  -16.7  994.9    0.0    0.0   87.7  444.0
2013 247  9  4 0400  -16.0  994.2    0.0    0.0   88.0  444.0
2013 247  9  4 0500  -13.7  993.5    0.0    0.0   89.6  444.0
2013 247  9  4 0600  -12.3  992.2    0.0    0.0   91.9  444.0
2013 247  9  4 0700  -11.7  990.8    0.0    0.0   91.7  444.0
2013 247  9  4 0800  -11.2  988.7    0.0    0.0   91.6  444.0
