Year: 2013  Month: 09  ID: CHA  ARGOS: 28338  Name: Cape Hallett        
Lat: 72.19S  Lon: 170.17E  Elev:    1m
2013 244  9  1 0000  -23.2 1004.1    1.6  242.0   52.0  444.0
2013 244  9  1 0100  -22.7 1004.1    1.8   24.0   51.0  444.0
2013 244  9  1 0200  -20.4 1004.4    0.2  221.0   34.0  444.0
2013 244  9  1 0300  444.0 1004.4    0.3   52.0   30.0  444.0
2013 244  9  1 0400  -22.2 1004.6    1.1   51.0   52.6  444.0
2013 244  9  1 0500  -24.4 1004.3    0.4   30.0   56.0  444.0
2013 244  9  1 0600  -25.1 1004.5    0.5  236.0   55.0  444.0
2013 244  9  1 0700  -24.2 1004.1    0.2  225.0   68.0  444.0
2013 244  9  1 0800  -26.1 1003.6    1.9  249.0   69.0  444.0
2013 244  9  1 0900  -25.5 1003.4    0.5  253.0   67.0  444.0
2013 244  9  1 1000  -26.3 1003.2    0.6    7.0   66.0  444.0
2013 244  9  1 1100  -26.3 1003.0    0.0    0.0   69.4  444.0
2013 244  9  1 1200  -27.1 1002.5    0.1  216.0   70.0  444.0
2013 244  9  1 1300  -25.8 1001.8    2.4  225.0   71.0  444.0
2013 244  9  1 1400  -25.1 1000.9    0.4   58.0   70.0  444.0
2013 244  9  1 1500  -23.9 1000.3    0.4   46.0   88.0  444.0
2013 244  9  1 1600  -20.1  999.1    0.9  196.0   79.4  444.0
2013 244  9  1 1700  -21.5  997.3    1.4  228.0   84.2  444.0
2013 244  9  1 1800  -22.5  996.9    2.7  225.0   85.5  444.0
2013 244  9  1 1900  -23.7  996.4    1.0    4.0   80.0  444.0
2013 244  9  1 2000  -22.9  996.4    0.5  178.0   81.8  444.0
2013 244  9  1 2100  -21.3  996.3    0.2  146.0   83.0  444.0
2013 244  9  1 2200  -20.4  997.3    2.1  199.0   83.0  444.0
2013 244  9  1 2300  -20.4  998.1    0.8  210.0   82.0  444.0
2013 245  9  2 0000  -18.9  998.8    0.7  269.0   79.5  444.0
2013 245  9  2 0100  -19.8  999.3    0.1  248.0   77.6  444.0
2013 245  9  2 0200  -21.3 1000.4    1.1  250.0   77.0  444.0
2013 245  9  2 0300  -22.1 1000.9    1.8  213.0   80.9  444.0
2013 245  9  2 0400  -23.5 1001.2    0.7  260.0   76.3  444.0
2013 245  9  2 0500  -24.5 1001.7    1.6  242.0   82.1  444.0
2013 245  9  2 0600  -24.0 1002.3    2.4  220.0   84.1  444.0
2013 245  9  2 0700  -22.3 1002.3    1.4  220.0   84.0  444.0
2013 245  9  2 0800  -24.9 1002.4    3.0  230.0   80.9  444.0
2013 245  9  2 0900  -24.1 1002.2    2.0  230.0   80.2  444.0
2013 245  9  2 1000  -26.0 1002.2    0.8  245.0   80.7  444.0
2013 245  9  2 1100  -23.6 1002.8    0.3  246.0   77.0  444.0
2013 245  9  2 1200  -26.0 1002.8    1.6  236.0   75.0  444.0
2013 245  9  2 1300  -25.9 1003.1    0.9  231.0   80.3  444.0
2013 245  9  2 1400  -22.0 1002.9    1.8  229.0   63.0  444.0
2013 245  9  2 1500  -24.4 1002.4    1.5  232.0   67.5  444.0
2013 245  9  2 1600  -23.8 1001.8    0.1  213.0   70.3  444.0
2013 245  9  2 1700  -24.8 1001.8    1.3  232.0   69.0  444.0
2013 245  9  2 1800  -24.8 1001.4    1.4  242.0   71.0  444.0
2013 245  9  2 1900  -21.3 1001.3    2.1  191.0   63.0  444.0
2013 245  9  2 2000  -20.8 1001.0    2.8  226.0   59.2  444.0
2013 245  9  2 2100  -22.0 1000.9    0.8  207.0   68.0  444.0
