Year: 2013  Month: 09  ID: PGN  ARGOS:  8937  Name: Pegasus North       
Lat: 77.96S  Lon: 166.51E  Elev:    8m
2013 244  9  1 0000  -32.5  994.8    4.0  115.0   73.0  444.0
2013 244  9  1 0100  -33.6  994.9    3.7  106.0   72.0  444.0
2013 244  9  1 0200  -33.1  995.5    4.4   84.0   71.0  444.0
2013 244  9  1 0300  -33.8  996.6    3.6   91.0   70.0  444.0
2013 244  9  1 0400  -33.1  997.2    3.7   99.0   70.0  444.0
2013 244  9  1 0500  -32.6  997.0    4.4   82.0   72.0  444.0
2013 244  9  1 0600  -31.9  997.8    4.7   81.0   72.0  444.0
2013 244  9  1 0700  -31.1  998.6    5.2   72.0   73.0  444.0
2013 244  9  1 0800  -31.2  999.4    5.4   71.0   74.0  444.0
2013 244  9  1 0900  -30.9 1000.0    2.9  110.0   73.0  444.0
2013 244  9  1 1000  -30.4 1000.7    1.9  105.0   74.0  444.0
2013 244  9  1 1100  -29.7 1000.9    2.8  179.0   76.0  444.0
2013 244  9  1 1200  -28.4 1000.8    1.6  149.0   75.0  444.0
2013 244  9  1 1300  -29.2 1000.4    1.0  144.0   76.0  444.0
2013 244  9  1 1400  -29.9 1000.4    0.3   77.0   74.0  444.0
2013 244  9  1 1500  -31.7 1000.3    1.3  126.0   73.0  444.0
2013 244  9  1 1600  -31.5 1000.2    1.4  102.0   72.0  444.0
2013 244  9  1 1700  -31.8  999.9    1.2   78.0   73.0  444.0
2013 244  9  1 1800  -31.0  999.8    0.4   39.0   74.0  444.0
2013 244  9  1 1900  -30.4  999.2    0.6  129.0   74.0  444.0
2013 244  9  1 2000  -29.9  999.6    1.2  100.0   75.0  444.0
2013 244  9  1 2100  -28.6  999.9    0.2  192.0   76.0  444.0
2013 244  9  1 2200  -27.9 1000.4    0.6  260.0   77.0  444.0
2013 244  9  1 2300  -27.4 1000.4    0.8  111.0   77.0  444.0
2013 245  9  2 0000  -27.6 1000.8    4.6   67.0   77.0  444.0
2013 245  9  2 0100  -26.3 1000.9    3.1   49.0   78.0  444.0
2013 245  9  2 0200  -25.9 1001.1    1.6  191.0   77.0  444.0
2013 245  9  2 0300  -27.6 1000.8    0.9  229.0   77.0  444.0
2013 245  9  2 0400  -27.4 1000.7    0.8  161.0   77.0  444.0
2013 245  9  2 0500  -28.3 1000.6    0.0    0.0   77.0  444.0
2013 245  9  2 0600  -29.5 1000.4    0.6  130.0   75.0  444.0
2013 245  9  2 0700  -31.8 1000.6    0.3    5.0   73.0  444.0
2013 245  9  2 0800  -32.9 1001.0    1.3   52.0   71.0  444.0
2013 245  9  2 0900  -33.8 1001.3    1.3   53.0   71.0  444.0
2013 245  9  2 1000  -30.7 1001.1    1.4    2.0   74.0  444.0
2013 245  9  2 1100  -31.6 1001.5    1.3   12.0   71.0  444.0
2013 245  9  2 1200  -33.0 1001.2    0.9  127.0   72.0  444.0
2013 245  9  2 1300  -32.0 1001.0    0.6   87.0   73.0  444.0
2013 245  9  2 1400  -31.1 1000.4    0.2   42.0   73.0  444.0
2013 245  9  2 1500  -30.3  999.8    0.8  144.0   75.0  444.0
2013 245  9  2 1600  -29.5  999.5    0.4  259.0   75.0  444.0
2013 245  9  2 1700  -29.4  999.4    0.4  249.0   75.0  444.0
