Year: 2013  Month: 08  ID: HUG  ARGOS:  8935  Name: Hugo Island         
Lat: 64.96S  Lon:  64.67W  Elev:   25m
2013 213  8  1 0000  -13.8  989.8  444.0  444.0   81.0  444.0
2013 213  8  1 0100  -13.9  991.7  444.0  444.0   81.0  444.0
2013 213  8  1 0200  -13.6  994.2  444.0  444.0   80.0  444.0
2013 213  8  1 0300  -13.2  995.9  444.0  444.0   77.0  444.0
2013 213  8  1 0400  -14.2  997.4  444.0  444.0   84.4  444.0
2013 213  8  1 0500  -16.0  999.3  444.0  444.0   84.0  444.0
2013 213  8  1 0600  -16.8 1000.2  444.0  444.0   83.0  444.0
2013 213  8  1 0700  -18.4 1001.0  444.0  444.0   82.4  444.0
2013 213  8  1 0800  -19.0 1002.8  444.0  444.0   82.0  444.0
2013 213  8  1 0900  -19.2 1003.0  444.0  444.0   81.0  444.0
2013 213  8  1 1000  -19.5 1004.1  444.0  444.0   81.4  444.0
2013 213  8  1 1100  -19.9 1004.9  444.0  444.0   81.0  444.0
2013 213  8  1 1200  -20.2 1005.6  444.0  444.0   80.0  444.0
2013 213  8  1 1300  -20.4 1005.6  444.0  444.0   80.0  444.0
2013 213  8  1 1400  -21.1 1007.2  444.0  444.0   79.3  444.0
2013 213  8  1 1500  -21.5 1007.0  444.0  444.0   78.5  444.0
2013 213  8  1 1600  -21.4 1006.8  444.0  444.0   78.0  444.0
2013 213  8  1 1700  -21.1 1007.6  444.0  444.0   78.0  444.0
2013 213  8  1 1800  -21.1 1008.1  444.0  444.0   79.0  444.0
2013 213  8  1 1900  -19.7 1008.3  444.0  444.0   80.5  444.0
2013 213  8  1 2000  -18.2 1007.8  444.0  444.0   78.8  444.0
2013 213  8  1 2100  -17.5 1007.4  444.0  444.0   82.1  444.0
2013 213  8  1 2200  -16.8 1006.7  444.0  444.0   80.0  444.0
2013 213  8  1 2300  -16.8 1006.5  444.0  444.0   79.0  444.0
2013 214  8  2 0000  -16.9 1006.3  444.0  444.0   79.0  444.0
2013 214  8  2 0100  -17.5 1005.9  444.0  444.0   80.0  444.0
2013 214  8  2 0200  -16.8 1005.4  444.0  444.0   76.9  444.0
2013 214  8  2 0300  -16.4 1005.0  444.0  444.0   79.0  444.0
2013 214  8  2 0400  -16.0 1004.2  444.0  444.0   80.0  444.0
2013 214  8  2 0500  -16.0 1004.4  444.0  444.0   78.0  444.0
2013 214  8  2 0600  -15.9 1004.7  444.0  444.0   77.3  444.0
2013 214  8  2 0700  -15.8 1004.7  444.0  444.0   77.0  444.0
2013 214  8  2 0800  -15.8 1004.2  444.0  444.0   78.0  444.0
2013 214  8  2 0900  -15.7 1005.1  444.0  444.0   79.0  444.0
2013 214  8  2 1000  -15.7 1004.7  444.0  444.0   77.0  444.0
2013 214  8  2 1100  -16.2 1004.7  444.0  444.0   78.0  444.0
2013 214  8  2 1200  -16.2 1005.2  444.0  444.0   78.4  444.0
2013 214  8  2 1300  -15.7 1005.2  444.0  444.0   81.0  444.0
2013 214  8  2 1400  -15.5 1005.2  444.0  444.0   80.0  444.0
2013 214  8  2 1500  -15.7 1005.1  444.0  444.0   80.0  444.0
2013 214  8  2 1600  -15.9 1005.5  444.0  444.0   76.8  444.0
2013 214  8  2 1700  -16.0 1005.5  444.0  444.0   78.0  444.0
2013 214  8  2 1800  -16.5 1005.5  444.0  444.0   80.8  444.0
2013 214  8  2 1900  -16.6 1005.2  444.0  444.0   83.0  444.0
2013 214  8  2 2000  -16.5 1005.2  444.0  444.0   83.0  444.0
2013 214  8  2 2100  -17.0 1004.9  444.0  444.0   84.0  444.0
2013 214  8  2 2200  -16.4 1004.8  444.0  444.0   84.0  444.0
2013 214  8  2 2300  -16.3 1004.1  444.0  444.0   84.0  444.0
2013 215  8  3 0000  -16.7 1003.8  444.0  444.0   83.0  444.0
2013 215  8  3 0100  -16.6 1003.9  444.0  444.0   84.0  444.0
2013 215  8  3 0200  -16.5 1003.3  444.0  444.0   84.0  444.0
2013 215  8  3 0300  -16.6 1002.8  444.0  444.0   84.0  444.0
2013 215  8  3 0400  -16.7 1002.3  444.0  444.0   84.0  444.0
2013 215  8  3 0500  -16.6 1002.1  444.0  444.0   84.0  444.0
2013 215  8  3 0600  -16.5 1001.8  444.0  444.0   84.0  444.0
2013 215  8  3 0700  -16.3 1001.2  444.0  444.0   84.0  444.0
2013 215  8  3 0800  -16.2 1000.8  444.0  444.0   84.0  444.0
2013 215  8  3 0900  -16.3 1000.0  444.0  444.0   84.0  444.0
2013 215  8  3 1000  -16.0  999.4  444.0  444.0   84.0  444.0
2013 215  8  3 1100  -16.2  998.7  444.0  444.0   84.0  444.0
2013 215  8  3 1200  -16.1  998.2  444.0  444.0   84.0  444.0
2013 215  8  3 1300  -16.3  997.4  444.0  444.0   84.0  444.0
2013 215  8  3 1400  -16.6  996.8  444.0  444.0   83.7  444.0
2013 215  8  3 1500  -16.6  996.1  444.0  444.0   83.0  444.0
2013 215  8  3 1600  -16.9  995.8  444.0  444.0   83.0  444.0
2013 215  8  3 1700  -16.9  994.8  444.0  444.0   83.0  444.0
2013 215  8  3 1800  -16.8  994.4  444.0  444.0   82.8  444.0
2013 215  8  3 1900  -16.7  993.5  444.0  444.0   83.2  444.0
2013 215  8  3 2000  -16.0  992.9  444.0  444.0   84.0  444.0
2013 215  8  3 2100  -16.0  992.4  444.0  444.0   84.0  444.0
2013 215  8  3 2200  -16.2  991.9  444.0  444.0   84.0  444.0
2013 215  8  3 2300  -16.0  991.7  444.0  444.0   84.0  444.0
2013 216  8  4 0000  -15.5  990.9  444.0  444.0   84.0  444.0
2013 216  8  4 0100  -15.5  990.4  444.0  444.0   84.0  444.0
2013 216  8  4 0200  -16.0  990.1  444.0  444.0   84.0  444.0
2013 216  8  4 0300  -16.6  988.9  444.0  444.0   84.0  444.0
2013 216  8  4 0400  -16.0  988.6  444.0  444.0   84.0  444.0
2013 216  8  4 0500  -14.8  988.9  444.0  444.0   85.0  444.0
2013 216  8  4 0600  -13.5  987.4  444.0  444.0   86.0  444.0
2013 216  8  4 0700  -13.1  987.6  444.0  444.0   87.0  444.0
2013 216  8  4 0800  -13.3  986.8  444.0  444.0   86.0  444.0
2013 216  8  4 0900  -13.5  986.2  444.0  444.0   86.0  444.0
