Year: 2013  Month: 01  ID: CHA  ARGOS: 28338  Name: Cape Hallett        
Lat: 72.19S  Lon: 170.17E  Elev:    1m
2013   1  1  1 0000  444.0  994.5    0.8  349.0   91.3  444.0
2013   1  1  1 0100  444.0  994.7    1.1    2.0   93.4  444.0
2013   1  1  1 0200  444.0  994.8    0.3  310.0   87.7  444.0
2013   1  1  1 0300  444.0  994.9    1.4   15.0   87.0  444.0
2013   1  1  1 0400  444.0  995.2    2.0  216.0   89.0  444.0
2013   1  1  1 0500  444.0  995.4    0.9  222.0   89.5  444.0
2013   1  1  1 0600  444.0  995.7    1.5   18.0   89.1  444.0
2013   1  1  1 0700  444.0  995.9    1.2   25.0   88.0  444.0
2013   1  1  1 0800  444.0  996.2    2.2   49.0   88.0  444.0
2013   1  1  1 0900  444.0  996.4    0.6  248.0   88.0  444.0
2013   1  1  1 1000  444.0  996.6    1.2  169.0   85.5  444.0
2013   1  1  1 1100  444.0  996.8    4.8  124.0   82.0  444.0
2013   1  1  1 1200  444.0  996.9    4.8  123.0   81.0  444.0
2013   1  1  1 1300  444.0  997.0    2.8  112.0   79.0  444.0
2013   1  1  1 1400  444.0  997.1    2.6   42.0   86.0  444.0
2013   1  1  1 1500  444.0  997.1    2.2   38.0   82.0  444.0
2013   1  1  1 1600  444.0  997.1    2.0   35.0   84.0  444.0
2013   1  1  1 1700  444.0  997.3    1.6   28.0   84.0  444.0
2013   1  1  1 1800  444.0  997.5    1.5   31.0   78.3  444.0
2013   1  1  1 1900  444.0  997.6    1.3   15.0   79.0  444.0
2013   1  1  1 2000  444.0  997.7    1.3   24.0   75.5  444.0
2013   1  1  1 2100  444.0  997.8    1.1    8.0   78.0  444.0
2013   1  1  1 2200  444.0  998.0    1.2    4.0   79.0  444.0
2013   1  1  1 2300  444.0  998.0    0.9    9.0   77.0  444.0
2013   2  1  2 0000  444.0  998.1    1.2   16.0   75.7  444.0
2013   2  1  2 0100  444.0  998.2    0.8  344.0   74.0  444.0
2013   2  1  2 0200  444.0  998.3    0.3  341.0   75.7  444.0
2013   2  1  2 0300  444.0  998.4    0.4  351.0   72.0  444.0
2013   2  1  2 0400  444.0  998.7    1.0   15.0   78.4  444.0
2013   2  1  2 0500  444.0  998.6    2.0   15.0   81.0  444.0
2013   2  1  2 0600  444.0  998.7    1.4   31.0   77.8  444.0
2013   2  1  2 0700  444.0  998.9    1.6   24.0   79.0  444.0
2013   2  1  2 0800  444.0  999.1    0.9   11.0   81.0  444.0
2013   2  1  2 0900  444.0  999.5    1.6   19.0   85.0  444.0
2013   2  1  2 1000  444.0  999.9    1.1   12.0   86.0  444.0
2013   2  1  2 1100  444.0 1000.1    1.1   25.0   85.3  444.0
2013   2  1  2 1200  444.0 1000.4    0.4  342.0   86.0  444.0
2013   2  1  2 1300  444.0 1000.5    0.6   25.0   82.0  444.0
2013   2  1  2 1400  444.0 1000.7    0.3  338.0   82.0  444.0
2013   2  1  2 1500  444.0 1000.8    0.3   55.0   80.0  444.0
2013   2  1  2 1600  444.0 1000.9    0.0    0.0   79.3  444.0
2013   2  1  2 1700  444.0 1001.2    0.0    0.0   78.0  444.0
2013   2  1  2 1800  444.0 1001.5    0.4  209.0   77.0  444.0
2013   2  1  2 1900  444.0 1001.7    0.7  238.0   78.0  444.0
2013   2  1  2 2000  444.0 1002.1    0.3  245.0   75.0  444.0
2013   2  1  2 2100  444.0 1002.5    1.7  344.0   80.0  444.0
2013   2  1  2 2200  444.0 1002.5    5.1  283.0   79.9  444.0
2013   2  1  2 2300  444.0 1002.7    1.9  297.0   77.0  444.0
2013   3  1  3 0000  444.0 1003.0    0.6  302.0   78.0  444.0
2013   3  1  3 0100  444.0 1003.2    2.3    1.0   76.0  444.0
2013   3  1  3 0200  444.0 1003.3    2.4    1.0   78.0  444.0
2013   3  1  3 0300  444.0 1003.3    1.9  358.0   75.0  444.0
2013   3  1  3 0400  444.0 1003.4    1.8    7.0   74.2  444.0
2013   3  1  3 0500  444.0 1003.7    1.7   25.0   75.0  444.0
2013   3  1  3 0600  444.0 1003.6    1.8   45.0   74.0  444.0
2013   3  1  3 0700  444.0 1003.7    1.6   28.0   75.0  444.0
2013   3  1  3 0800  444.0 1003.8    2.4   52.0   76.0  444.0
2013   3  1  3 0900  444.0 1004.1    2.4   57.0   77.0  444.0
2013   3  1  3 1000  444.0 1004.3    1.0   63.0   75.0  444.0
2013   3  1  3 1100  444.0 1004.6    1.8   92.0   76.0  444.0
2013   3  1  3 1200  444.0 1004.5    1.9   85.0   80.0  444.0
2013   3  1  3 1300  444.0 1004.3    2.7  107.0   75.0  444.0
2013   3  1  3 1400  444.0 1004.1    2.7  105.0   76.0  444.0
2013   3  1  3 1500  444.0 1003.4    2.0  107.0   76.0  444.0
2013   3  1  3 1600  444.0 1003.6    0.6  189.0   78.0  444.0
2013   3  1  3 1700  444.0 1003.5    0.2  190.0   74.0  444.0
2013   3  1  3 1800  444.0 1003.4    3.2  117.0   75.0  444.0
2013   3  1  3 1900  444.0 1002.9    0.2  229.0   72.0  444.0
2013   3  1  3 2000  444.0 1002.7    4.9  134.0   72.0  444.0
2013   3  1  3 2100  444.0 1002.3    4.5  157.0   70.8  444.0
2013   3  1  3 2200  444.0 1002.3    2.6  160.0   69.0  444.0
2013   3  1  3 2300  444.0 1002.0    1.3  269.0   71.0  444.0
2013   4  1  4 0000  444.0 1001.3    1.5  236.0   73.0  444.0
2013   4  1  4 0100  444.0 1000.4    1.7  204.0   66.7  444.0
2013   4  1  4 0200  444.0  999.8    1.6  219.0   65.1  444.0
2013   4  1  4 0300  444.0  999.2    7.9  141.0   62.0  444.0
2013   4  1  4 0400  444.0  998.5    8.9  141.0   67.7  444.0
2013   4  1  4 0500  444.0  997.5    8.7  134.0   69.9  444.0
2013   4  1  4 0600  444.0  997.7    6.1  174.0   61.0  444.0
2013   4  1  4 0700  444.0  996.9    4.6  139.0   64.8  444.0
2013   4  1  4 0800  444.0  996.0    8.3  130.0   72.0  444.0
2013   4  1  4 0900  444.0  995.0    5.7  133.0   65.3  444.0
2013   4  1  4 1000  444.0  995.2    4.7  181.0   63.0  444.0
2013   4  1  4 1100  444.0  994.9    1.5  189.0   62.0  444.0
2013   4  1  4 1200  444.0  995.1    3.6  172.0   69.0  444.0
2013   4  1  4 1300  444.0  994.2    2.1  132.0   58.0  444.0
2013   4  1  4 1400  444.0  994.6    8.7  201.0   47.6  444.0
2013   4  1  4 1500  444.0  994.6   13.6  193.0   58.0  444.0
2013   4  1  4 1600  444.0  994.7   14.9  195.0   53.0  444.0
2013   4  1  4 1700  444.0  994.9   14.6  201.0   57.0  444.0
2013   4  1  4 1800  444.0  994.6   15.1  203.0   54.0  444.0
2013   4  1  4 1900  444.0  996.0   12.9  196.0   61.0  444.0
2013   4  1  4 2000  444.0  995.4   12.7  196.0   60.0  444.0
2013   4  1  4 2100  444.0  995.8    9.1  202.0   72.0  444.0
2013   4  1  4 2200  444.0  996.0    9.3  197.0   73.0  444.0
2013   4  1  4 2300  444.0  995.5   16.4  203.0   69.3  444.0
2013   5  1  5 0000  444.0  995.6   11.5  197.0   61.8  444.0
2013   5  1  5 0100  444.0  995.1   11.6  201.0   68.0  444.0
2013   5  1  5 0200  444.0  995.1   12.7  202.0   62.2  444.0
2013   5  1  5 0300  444.0  995.1   13.5  201.0   55.8  444.0
2013   5  1  5 0400  444.0  994.4   13.2  199.0   56.0  444.0
2013   5  1  5 0500  444.0  994.8   13.2  198.0   55.1  444.0
2013   5  1  5 0600  444.0  994.2   13.2  195.0   55.0  444.0
2013   5  1  5 0700  444.0  994.7   11.9  189.0   50.5  444.0
2013   5  1  5 0800  444.0  994.6    9.6  200.0   50.5  444.0
2013   5  1  5 0900  444.0  994.6    8.6  201.0   47.0  444.0
2013   5  1  5 1000  444.0  994.0    8.1  164.0   45.9  444.0
2013   5  1  5 1100  444.0  993.7   10.3  143.0   59.0  444.0
2013   5  1  5 1200  444.0  993.1   11.3  145.0   56.0  444.0
2013   5  1  5 1300  444.0  992.6   10.4  147.0   56.0  444.0
2013   5  1  5 1400  444.0  992.6    5.3  168.0   54.0  444.0
2013   5  1  5 1500  444.0  991.9    2.6   97.0   63.0  444.0
2013   5  1  5 1600  444.0  991.5    1.5   33.0   68.0  444.0
2013   5  1  5 1700  444.0  991.3    1.9   54.0   68.0  444.0
2013   5  1  5 1800  444.0  991.3    0.7  204.0   64.0  444.0
2013   5  1  5 1900  444.0  990.8    0.8  241.0   67.0  444.0
2013   5  1  5 2000  444.0  990.3    1.5  245.0   62.1  444.0
2013   5  1  5 2100  444.0  989.9    0.8  349.0   59.2  444.0
2013   5  1  5 2200  444.0  989.6    1.9   81.0   57.0  444.0
2013   5  1  5 2300  444.0  989.2    5.9  130.0   62.0  444.0
2013   6  1  6 0000  444.0  988.7    5.2  131.0   62.0  444.0
2013   6  1  6 0100  444.0  988.3    5.0  131.0   62.2  444.0
2013   6  1  6 0200  444.0  987.8    0.8   77.0   56.0  444.0
