Year: 2013  Month: 09  ID: BAT  ARGOS:  8987  Name: ALEXANDER (TT!)     
Lat: 79.05S  Lon: 170.66E  Elev:   55m
2013 244  9  1 0000  -30.4  987.6    6.0  297.3  444.0  444.0
2013 244  9  1 0100  -31.0  988.1    6.4  294.9  444.0  444.0
2013 244  9  1 0200  -29.3  988.7    7.1  277.0  444.0  444.0
2013 244  9  1 0300  -27.6  989.4    6.8  269.8  444.0  444.0
2013 244  9  1 0400  -27.4  989.5    7.9  278.4  444.0  444.0
2013 244  9  1 0500  -31.1  990.7    6.0  282.2  444.0  444.0
2013 244  9  1 0600  -28.8  991.6    7.7  280.8  444.0  444.0
2013 244  9  1 0700  -29.1  990.8    8.8  248.7  444.0  444.0
2013 244  9  1 0800  -28.0  991.2   11.5  228.8  444.0  444.0
2013 244  9  1 0900  -27.6  991.2   13.6  214.0  444.0  444.0
2013 244  9  1 1000  -28.1  992.6    9.2  219.9  444.0  444.0
2013 244  9  1 1100  -29.4  992.6    3.9  278.5  444.0  444.0
2013 244  9  1 1200  -29.8  993.1    4.9  290.1  444.0  444.0
2013 244  9  1 1300  -29.0  992.5    8.4  251.3  444.0  444.0
2013 244  9  1 1400  -33.0  993.0    6.7  276.3  444.0  444.0
2013 244  9  1 1500  -29.3  993.1    4.3  295.7  444.0  444.0
2013 244  9  1 1600  -26.1  993.0    5.4  277.2  444.0  444.0
2013 244  9  1 1700  -25.3  992.7    5.8  283.0  444.0  444.0
2013 244  9  1 1800  -25.1  992.2    4.8  269.0  444.0  444.0
2013 244  9  1 1900  -27.0  992.3    8.2  247.3  444.0  444.0
2013 244  9  1 2000  -28.5  992.5    7.4  258.6  444.0  444.0
2013 244  9  1 2100  -32.6  992.4    5.3  272.9  444.0  444.0
2013 244  9  1 2200  -26.2  991.8    8.8  263.2  444.0  444.0
2013 244  9  1 2300  -32.1  992.0    8.9  260.6  444.0  444.0
2013 245  9  2 0000  -31.2  991.6   11.2  230.2  444.0  444.0
2013 245  9  2 0100  -31.4  991.9    9.7  233.8  444.0  444.0
2013 245  9  2 0200  -29.7  992.0   11.1  215.4  444.0  444.0
2013 245  9  2 0300  -30.4  992.1    9.6  216.8  444.0  444.0
2013 245  9  2 0400  -30.2  992.1    7.7  224.9  444.0  444.0
2013 245  9  2 0500  -31.1  992.1    8.6  230.9  444.0  444.0
2013 245  9  2 0600  -31.6  991.7    9.0  213.0  444.0  444.0
2013 245  9  2 0700  -32.9  991.9    5.5  171.4  444.0  444.0
2013 245  9  2 0800  -32.6  992.2    9.0  243.0  444.0  444.0
2013 245  9  2 0900  -31.8  992.4    8.9  204.7  444.0  444.0
2013 245  9  2 1000  -31.2  992.4   10.1  219.6  444.0  444.0
2013 245  9  2 1100  -26.8  991.9   11.3  214.6  444.0  444.0
2013 245  9  2 1200  -28.3  991.7    6.7  209.6  444.0  444.0
2013 245  9  2 1300  -27.0  991.4    6.4  215.4  444.0  444.0
2013 245  9  2 1400  -28.5  991.5    7.0  272.4  444.0  444.0
2013 245  9  2 1500  -28.7  991.5    8.4  311.6  444.0  444.0
2013 245  9  2 1600  -24.3  990.4   13.4  267.0  444.0  444.0
2013 245  9  2 1700  -25.8  990.1   10.3  285.9  444.0  444.0
2013 245  9  2 1800  -27.3  989.9   10.1  253.5  444.0  444.0
2013 245  9  2 1900  -28.7  990.4    6.4  260.8  444.0  444.0
2013 245  9  2 2000  -27.5  990.0    7.2  288.8  444.0  444.0
2013 245  9  2 2100  -31.7  990.5    6.9  283.2  444.0  444.0
2013 245  9  2 2200  -32.3  991.1    7.5  247.8  444.0  444.0
2013 245  9  2 2300  -33.1  991.3    5.3  238.9  444.0  444.0
2013 246  9  3 0000  -22.8  990.6    5.7  234.4  444.0  444.0
