Year: 2013  Month: 09  ID: BAT  ARGOS:  8987  Name: ALEXANDER (TT!)     
Lat: 79.05S  Lon: 170.66E  Elev:   55m
2013 244  9  1 0000  -29.1  987.6    6.3  278.6   72.9  444.0
2013 244  9  1 0100  -28.9  988.1    7.6  280.6   74.9  444.0
2013 244  9  1 0200  -27.1  988.7    8.8  265.2   75.2  444.0
2013 244  9  1 0300  -26.9  989.4    7.6  259.6   75.1  444.0
2013 244  9  1 0400  -26.9  989.5    8.3  269.4   75.9  444.0
2013 244  9  1 0500  -29.3  990.7    7.1  265.1   73.6  444.0
2013 244  9  1 0600  -27.5  991.6    8.9  270.4   77.0  444.0
2013 244  9  1 0700  -27.9  990.8   11.1  241.4   72.8  444.0
2013 244  9  1 0800  -27.2  991.2   13.5  225.7   75.0  444.0
2013 244  9  1 0900  -27.0  991.2   16.2  215.6   74.7  444.0
2013 244  9  1 1000  -27.7  992.6   11.1  219.4   74.6  444.0
2013 244  9  1 1100  -29.4  992.6    3.5  267.1   73.2  444.0
2013 244  9  1 1200  -29.6  993.1    4.5  280.6   71.2  444.0
2013 244  9  1 1300  -28.8  992.5    8.4  245.0   68.5  444.0
2013 244  9  1 1400  -28.0  993.0    8.2  264.7   71.1  444.0
2013 244  9  1 1500  -27.2  993.1    5.2  285.7   74.9  444.0
2013 244  9  1 1600  -25.6  993.0    6.3  277.3   69.1  444.0
2013 244  9  1 1700  -24.6  992.7    4.7  271.5   70.7  444.0
2013 244  9  1 1800  -24.5  992.2    4.2  259.1   72.2  444.0
2013 244  9  1 1900  -24.5  992.3    8.5  242.6   83.4  444.0
2013 244  9  1 2000  -23.1  992.5   10.7  265.2   71.6  444.0
2013 244  9  1 2100  -29.0  992.4    9.2  249.6   73.0  444.0
2013 244  9  1 2200  -23.9  991.8    9.7  258.0   59.7  444.0
2013 244  9  1 2300  -31.3  992.0   11.2  261.5   70.3  444.0
2013 245  9  2 0000  -27.7  991.6   15.4  224.3   69.2  444.0
2013 245  9  2 0100  -29.8  991.9   12.4  228.5   71.3  444.0
2013 245  9  2 0200  -28.8  992.0   14.1  215.7   70.5  444.0
2013 245  9  2 0300  -28.8  992.1   12.4  212.6   68.1  444.0
2013 245  9  2 0400  -28.4  992.1   10.5  223.3   64.2  444.0
2013 245  9  2 0500  -30.7  992.1   10.3  229.2   72.0  444.0
2013 245  9  2 0600  -28.7  991.7   13.4  205.5   69.8  444.0
2013 245  9  2 0700  -30.3  991.9    6.3  189.6   65.5  444.0
2013 245  9  2 0800  -31.5  992.2    9.9  236.9   71.0  444.0
2013 245  9  2 0900  -24.5  992.4   12.7  202.8   71.8  444.0
2013 245  9  2 1000  -23.6  992.4   14.4  215.3   64.1  444.0
2013 245  9  2 1100  -20.8  991.9   12.9  212.3   46.2  444.0
2013 245  9  2 1200  -26.1  991.7   10.3  210.9   63.9  444.0
2013 245  9  2 1300  -26.0  991.4    7.8  219.1   64.9  444.0
2013 245  9  2 1400  -26.5  991.5    9.0  274.8   60.6  444.0
2013 245  9  2 1500  -27.6  991.5    9.5  301.7   64.0  444.0
2013 245  9  2 1600  -22.6  990.4   15.9  265.4   57.9  444.0
2013 245  9  2 1700  -25.0  990.1   11.8  280.3   66.1  444.0
2013 245  9  2 1800  -27.1  989.9   10.5  250.9   74.9  444.0
2013 245  9  2 1900  -27.3  990.4    8.6  263.5   75.8  444.0
2013 245  9  2 2000  -27.3  990.0    7.3  284.8   75.9  444.0
2013 245  9  2 2100  -29.0  990.5    8.9  270.1   76.1  444.0
2013 245  9  2 2200  -31.6  991.1    8.1  246.8   71.0  444.0
2013 245  9  2 2300  -31.1  991.3    6.5  232.8   68.8  444.0
2013 246  9  3 0000  -22.7  990.6    6.4  233.9   62.7  444.0
2013 246  9  3 0100  -26.2  990.3    7.9  283.7   68.5  444.0
2013 246  9  3 0200  -24.4  990.0    9.7  290.7   68.5  444.0
2013 246  9  3 0300  -29.4  989.9    9.0  291.8   75.2  444.0
2013 246  9  3 0400  -28.7  989.5    9.0  298.8   74.3  444.0
2013 246  9  3 0500  -26.8  989.4    7.8  276.2   74.6  444.0
2013 246  9  3 0600  -26.8  989.2   10.4  267.1   72.5  444.0
2013 246  9  3 0700  -24.8  988.7   12.2  245.0   80.2  444.0
2013 246  9  3 0800  -26.1  988.6    9.8  233.3   76.4  444.0
2013 246  9  3 0900  -26.1  988.4    7.9  222.4   74.9  444.0
2013 246  9  3 1000  -26.4  988.5    6.9  270.5   75.3  444.0
2013 246  9  3 1100  -29.1  988.2    5.4  287.4   75.3  444.0
2013 246  9  3 1200  -23.1  988.3    5.9  265.3   64.9  444.0
2013 246  9  3 1300  -22.9  988.7    3.4  253.1   62.7  444.0
2013 246  9  3 1400  -22.8  988.4    6.2  275.1   59.5  444.0
2013 246  9  3 1500  -22.3  988.4    8.0  267.3   58.7  444.0
2013 246  9  3 1600  -22.8  987.7   12.9  268.0   64.5  444.0
2013 246  9  3 1700  -24.8  987.1   13.4  281.4   70.2  444.0
2013 246  9  3 1800  -26.9  986.7   10.6  263.5   70.8  444.0
2013 246  9  3 1900  -28.6  985.7   10.7  270.3   69.6  444.0
2013 246  9  3 2000  -28.9  985.5    9.6  270.8   68.6  444.0
2013 246  9  3 2100  -25.6  985.3    8.6  278.7   65.9  444.0
2013 246  9  3 2200  -24.4  983.8    8.0  330.0   70.3  444.0
2013 246  9  3 2300  -28.1  982.6   10.8  338.9   72.8  444.0
2013 247  9  4 0000  -27.7  980.5   14.0  339.0   77.6  444.0
2013 247  9  4 0100  -29.6  979.0   12.5  337.4   73.0  444.0
2013 247  9  4 0200  -29.6  978.0   10.5  343.0   74.0  444.0
2013 247  9  4 0300  -29.3  977.1    8.0  319.7   74.7  444.0
2013 247  9  4 0400  -28.7  976.2    8.2  328.7   69.0  444.0
2013 247  9  4 0500  -23.7  975.9    4.7  285.7   63.2  444.0
2013 247  9  4 0600  -23.5  975.2    9.0  254.3   80.0  444.0
2013 247  9  4 0700  -24.1  974.5    8.4  284.2   76.3  444.0
2013 247  9  4 0800  -21.9  974.7   11.6  247.5   72.8  444.0
2013 247  9  4 0900  -22.4  974.0   12.5  227.3   75.8  444.0
2013 247  9  4 1000  -22.1  973.7   10.5  239.7   75.3  444.0
2013 247  9  4 1100  -24.0  973.7    9.2  272.1   76.7  444.0
2013 247  9  4 1200  -26.4  973.0    7.6  274.9   74.4  444.0
2013 247  9  4 1300  -31.2  973.9   16.1  207.9   70.7  444.0
2013 247  9  4 1400  -33.2  975.0   11.0  193.0   69.6  444.0
2013 247  9  4 1500  -35.0  976.0    9.7  202.3   67.7  444.0
2013 247  9  4 1600  -33.2  977.0   13.5  212.9   69.1  444.0
2013 247  9  4 1700  -35.2  978.4    9.4  220.9   67.9  444.0
2013 247  9  4 1800  -35.8  978.9    9.5  210.2   67.3  444.0
2013 247  9  4 1900  -34.4  980.1   14.5  208.3   67.1  444.0
2013 247  9  4 2000  -35.1  980.8   14.5  206.1   67.5  444.0
2013 247  9  4 2100  -35.7  981.9   12.8  212.7   66.2  444.0
2013 247  9  4 2200  -36.6  982.4   10.8  198.9   65.5  444.0
2013 247  9  4 2300  -36.8  983.1   10.0  209.8   63.6  444.0
2013 248  9  5 0000  -37.4  983.6    7.8  199.5   62.4  444.0
2013 248  9  5 0100  -36.3  984.9    5.3  208.8   60.9  444.0
2013 248  9  5 0200  -35.5  984.8    5.1  281.2   61.1  444.0
2013 248  9  5 0300  -35.6  984.0    4.1  243.6   60.8  444.0
2013 248  9  5 0400  -35.0  984.1    7.4  239.6   58.0  444.0
2013 248  9  5 0500  -31.2  983.7    3.1  262.1   52.4  444.0
