Year: 2013  Month: 09  ID: BAT  ARGOS:  8987  Name: ALEXANDER (TT!)     
Lat: 79.05S  Lon: 170.66E  Elev:   55m
2013 244  9  1 0000  -36.1  987.6    3.2  320.0  444.0  444.0
2013 244  9  1 0100  -34.7  988.1    3.3  310.0  444.0  444.0
2013 244  9  1 0200  -33.0  988.7    3.8  296.6  444.0  444.0
2013 244  9  1 0300  -33.0  989.4    3.6  281.2  444.0  444.0
2013 244  9  1 0400  -32.2  989.5    4.2  291.5  444.0  444.0
2013 244  9  1 0500  -32.6  990.7    3.3  287.8  444.0  444.0
2013 244  9  1 0600  -32.1  991.6    3.8  283.0  444.0  444.0
2013 244  9  1 0700  -30.4  990.8    5.7  256.2  444.0  444.0
2013 244  9  1 0800  -29.6  991.2    7.4  234.2  444.0  444.0
2013 244  9  1 0900  -28.2  991.2    9.9  216.5  444.0  444.0
2013 244  9  1 1000  -28.8  992.6    6.4  223.2  444.0  444.0
2013 244  9  1 1100  -29.6  992.6    3.4  285.5  444.0  444.0
2013 244  9  1 1200  -30.9  993.1    3.7  303.4  444.0  444.0
2013 244  9  1 1300  -32.5  992.5    5.3  266.1  444.0  444.0
2013 244  9  1 1400  -34.7  993.0    3.7  281.8  444.0  444.0
2013 244  9  1 1500  -33.7  993.1    2.9  329.7  444.0  444.0
2013 244  9  1 1600  -34.3  993.0    2.3  287.4  444.0  444.0
2013 244  9  1 1700  -34.8  992.7    2.5  286.2  444.0  444.0
2013 244  9  1 1800  -35.4  992.2    1.3  282.7  444.0  444.0
2013 244  9  1 1900  -35.2  992.3    3.9  245.0  444.0  444.0
2013 244  9  1 2000  -34.0  992.5    2.7  271.2  444.0  444.0
2013 244  9  1 2100  -35.5  992.4    2.4  310.8  444.0  444.0
2013 244  9  1 2200  -31.0  991.8    3.8  267.5  444.0  444.0
2013 244  9  1 2300  -32.8  992.0    5.3  260.9  444.0  444.0
2013 245  9  2 0000  -32.4  991.6    6.8  234.9  444.0  444.0
2013 245  9  2 0100  -33.0  991.9    5.4  237.4  444.0  444.0
2013 245  9  2 0200  -30.4  992.0    7.2  219.2  444.0  444.0
2013 245  9  2 0300  -31.4  992.1    6.0  220.9  444.0  444.0
