Year: 2015  Month: 08  ID: CHA  ARGOS: 28338  Name: Cape Hallett        
Lat: 72.19S  Lon: 170.17E  Elev:    1m
2015 213  8  1 0000  -35.4  989.7    0.3  262.0   59.0  444.0
2015 213  8  1 0100  -33.9  990.5    1.5  215.0   55.0  444.0
2015 213  8  1 0200  -33.5  991.6    0.2  255.0   55.0  444.0
2015 213  8  1 0300  -33.9  992.7    0.8  219.0   59.0  444.0
2015 213  8  1 0400  -34.9  993.5    2.4  236.0   59.3  444.0
2015 213  8  1 0500  -32.7  994.4    1.8  241.0   55.5  444.0
2015 213  8  1 0600  -32.6  996.1    0.0    0.0   56.0  444.0
2015 213  8  1 0700  -35.7  997.0    0.0    0.0   57.0  444.0
2015 213  8  1 0800  -30.8  998.4    1.8  211.0   48.0  444.0
2015 213  8  1 0900  -32.2  999.6    0.2  273.0   55.0  444.0
2015 213  8  1 1000  -34.0 1000.8    0.0    0.0   54.2  444.0
2015 213  8  1 1100  -35.7 1001.7    0.0    0.0   60.0  444.0
2015 213  8  1 1200  -34.5 1003.0    0.0    0.0   59.0  444.0
2015 213  8  1 1300  -33.1 1004.6    0.7  201.0   56.0  444.0
2015 213  8  1 1400  -30.0 1005.7    0.2  139.0   51.3  444.0
2015 213  8  1 1500  -28.6 1006.5    0.7  233.0   53.0  444.0
2015 213  8  1 1600  -31.8 1006.8    0.9  214.0   61.0  444.0
2015 213  8  1 1700  -34.0 1007.4    0.0    0.0   62.0  444.0
2015 213  8  1 1800  -31.0 1008.1    0.0    0.0   60.3  444.0
2015 213  8  1 1900  -33.5 1008.7    0.0    0.0   63.3  444.0
2015 213  8  1 2000  -33.5 1009.0    0.8  233.0   67.0  444.0
2015 213  8  1 2100  -31.3 1008.9    2.2  231.0   65.0  444.0
2015 213  8  1 2200  -33.1 1009.5    1.7  235.0   64.0  444.0
2015 213  8  1 2300  -32.2 1009.6    0.8  227.0   63.0  444.0
2015 214  8  2 0000  -30.7 1010.1    1.9  230.0   59.0  444.0
2015 214  8  2 0100  -27.7 1009.5    2.4  242.0   64.0  444.0
2015 214  8  2 0200  -28.7 1009.3    1.1  228.0   57.9  444.0
2015 214  8  2 0300  -27.4 1008.6    1.0  180.0   57.2  444.0
2015 214  8  2 0400  -27.1 1008.3    0.4  234.0   55.5  444.0
2015 214  8  2 0500  -27.6 1007.4    1.6  239.0   58.0  444.0
2015 214  8  2 0600  -28.9 1006.6    0.3  186.0   60.0  444.0
2015 214  8  2 0700  -29.5 1006.2    1.7  220.0   62.9  444.0
2015 214  8  2 0800  -28.8 1005.2    0.5   48.0   63.4  444.0
2015 214  8  2 0900  -27.5 1003.7    2.4  231.0   61.0  444.0
2015 214  8  2 1000  -26.8 1003.4    1.0  264.0   58.0  444.0
2015 214  8  2 1100  -27.7 1002.3    0.0    0.0   64.0  444.0
2015 214  8  2 1200  -24.8 1000.9    0.0    0.0   57.0  444.0
2015 214  8  2 1300  -26.2  999.6    1.9  228.0   64.3  444.0
2015 214  8  2 1400  -25.2  998.3    1.7  235.0   66.0  444.0
2015 214  8  2 1500  -24.6  997.5    0.9  294.0   68.0  444.0
2015 214  8  2 1600  -22.9  998.1    1.4  231.0   61.0  444.0
2015 214  8  2 1700  -22.4  999.5    0.3  191.0   64.9  444.0
2015 214  8  2 1800  -25.6 1000.3    1.9  227.0   71.2  444.0
2015 214  8  2 1900  -22.7 1002.0    0.1  101.0   74.0  444.0
2015 214  8  2 2000  -20.5 1003.9    2.2  117.0   72.0  444.0
2015 214  8  2 2100  -21.5 1005.1    0.6  220.0   72.0  444.0
2015 214  8  2 2200  -22.4 1006.7    1.2  232.0   71.9  444.0
2015 214  8  2 2300  -22.3 1008.0    2.7  225.0   73.2  444.0
2015 215  8  3 0000  -22.0 1008.5    2.1  216.0   74.1  444.0
2015 215  8  3 0100  -23.0 1008.4    1.4  233.0   74.8  444.0
2015 215  8  3 0200  -22.8 1009.0    1.4  213.0   73.0  444.0
2015 215  8  3 0300  -22.1 1009.0    0.6  279.0   76.3  444.0
2015 215  8  3 0400  -22.9 1009.2    1.8  221.0   75.1  444.0
2015 215  8  3 0500  -22.9 1008.6    1.8  243.0   73.5  444.0
2015 215  8  3 0600  -22.7 1008.8    1.3  262.0   72.1  444.0
2015 215  8  3 0700  -23.6 1008.8    1.5  237.0   75.0  444.0
2015 215  8  3 0800  -21.7 1009.3    1.2  225.0   71.3  444.0
2015 215  8  3 0900  -20.7 1009.8    0.9  219.0   68.0  444.0
2015 215  8  3 1000  -18.5 1010.0    0.6   84.0   56.8  444.0
2015 215  8  3 1100  -19.0 1010.4    0.1  322.0   69.7  444.0
2015 215  8  3 1200  -20.1 1010.5    0.0    0.0   70.4  444.0
2015 215  8  3 1300  -19.7 1010.1    0.5  169.0   69.0  444.0
2015 215  8  3 1400  -19.1 1010.0    2.7  214.0   65.0  444.0
2015 215  8  3 1500  -18.8 1010.4    8.5  241.0   72.0  444.0
2015 215  8  3 1600  -18.4 1010.5    6.6  247.0   67.3  444.0
2015 215  8  3 1700  -18.6 1011.4    3.5  222.0   72.0  444.0
2015 215  8  3 1800  -18.9 1011.3    1.5   78.0   72.0  444.0
2015 215  8  3 1900  -18.3 1011.4    5.3  206.0   63.0  444.0
2015 215  8  3 2000  -18.6 1011.1    1.5  156.0   63.1  444.0
2015 215  8  3 2100  -18.9 1011.8    2.6   64.0   65.6  444.0
2015 215  8  3 2200  -18.6 1011.6    0.5   14.0   67.0  444.0
2015 215  8  3 2300  -19.4 1011.4    1.1   52.0   72.0  444.0
2015 216  8  4 0000  -19.4 1011.1    1.6  244.0   69.0  444.0
2015 216  8  4 0100  -19.4 1010.7    0.0    0.0   67.2  444.0
2015 216  8  4 0200  -18.5 1010.4    0.9  208.0   65.9  444.0
2015 216  8  4 0300  -18.6 1009.7    0.0    0.0   65.0  444.0
2015 216  8  4 0400  -18.2 1009.1    0.0    0.0   64.2  444.0
2015 216  8  4 0500  -18.3 1007.8    0.0    0.0   65.8  444.0
2015 216  8  4 0600  -18.1 1007.7    0.7   59.0   67.8  444.0
2015 216  8  4 0700  -19.3 1006.6    0.0    0.0   76.0  444.0
2015 216  8  4 0800  -19.4 1005.4    0.2  256.0   79.0  444.0
2015 216  8  4 0900  -19.5 1004.4    0.1  356.0   79.0  444.0
