Year: 2015  Month: 07  ID: HUG  ARGOS:  8935  Name: Hugo Island         
Lat: 64.97S  Lon:  64.67W  Elev:   25m
2015 182  7  1 0000  -13.4  985.2  444.0  444.0  444.0  444.0
2015 182  7  1 0100  -13.8  984.7  444.0  444.0  444.0  444.0
2015 182  7  1 0200  -13.9  985.9  444.0  444.0  444.0  444.0
2015 182  7  1 0300  -14.2  985.9  444.0  444.0  444.0  444.0
2015 182  7  1 0400  -14.8  987.4  444.0  444.0  444.0  444.0
2015 182  7  1 0500  -14.9  987.3  444.0  444.0  444.0  444.0
2015 182  7  1 0600  -15.1  988.6  444.0  444.0  444.0  444.0
2015 182  7  1 0700  -14.7  988.9  444.0  444.0  444.0  444.0
2015 182  7  1 0800  -14.7  989.1  444.0  444.0  444.0  444.0
2015 182  7  1 0900  -14.6  989.4  444.0  444.0  444.0  444.0
2015 182  7  1 1000  -14.5  989.9  444.0  444.0  444.0  444.0
2015 182  7  1 1100  -14.1  989.6  444.0  444.0  444.0  444.0
2015 182  7  1 1200  -13.9  989.3  444.0  444.0  444.0  444.0
2015 182  7  1 1300  -13.2  987.5  444.0  444.0  444.0  444.0
2015 182  7  1 1400  -12.0  986.2  444.0  444.0  444.0  444.0
2015 182  7  1 1500  -11.0  983.9  444.0  444.0  444.0  444.0
2015 182  7  1 1600  -10.3  982.4  444.0  444.0  444.0  444.0
2015 182  7  1 1700   -9.8  982.0  444.0  444.0  444.0  444.0
2015 182  7  1 1800  -10.2  980.8  444.0  444.0  444.0  444.0
2015 182  7  1 1900  -10.4  979.8  444.0  444.0  444.0  444.0
2015 182  7  1 2000  -11.1  979.2  444.0  444.0  444.0  444.0
2015 182  7  1 2100  -11.3  978.5  444.0  444.0  444.0  444.0
2015 182  7  1 2200  -12.3  978.7  444.0  444.0  444.0  444.0
2015 182  7  1 2300  -12.6  978.5  444.0  444.0  444.0  444.0
2015 183  7  2 0000  -15.1  978.9  444.0  444.0  444.0  444.0
2015 183  7  2 0100  -17.0  979.4  444.0  444.0  444.0  444.0
2015 183  7  2 0200  -19.3  980.2  444.0  444.0  444.0  444.0
2015 183  7  2 0300  -20.5  980.4  444.0  444.0  444.0  444.0
2015 183  7  2 0400  -20.3  980.5  444.0  444.0  444.0  444.0
2015 183  7  2 0500  -20.4  981.5  444.0  444.0  444.0  444.0
2015 183  7  2 0600  -20.8  981.3  444.0  444.0  444.0  444.0
2015 183  7  2 0700  -20.8  982.1  444.0  444.0  444.0  444.0
2015 183  7  2 0800  -20.1  982.4  444.0  444.0  444.0  444.0
2015 183  7  2 0900  -20.6  982.6  444.0  444.0  444.0  444.0
2015 183  7  2 1000  -21.1  983.1  444.0  444.0  444.0  444.0
2015 183  7  2 1100  -20.8  982.9  444.0  444.0  444.0  444.0
2015 183  7  2 1200  -21.0  983.4  444.0  444.0  444.0  444.0
2015 183  7  2 1300  -20.6  983.7  444.0  444.0  444.0  444.0
2015 183  7  2 1400  -20.6  983.6  444.0  444.0  444.0  444.0
2015 183  7  2 1500  -20.5  984.6  444.0  444.0  444.0  444.0
2015 183  7  2 1600  -20.3  983.3  444.0  444.0  444.0  444.0
2015 183  7  2 1700  -20.5  983.7  444.0  444.0  444.0  444.0
2015 183  7  2 1800  -21.0  983.9  444.0  444.0  444.0  444.0
2015 183  7  2 1900  -20.6  983.7  444.0  444.0  444.0  444.0
2015 183  7  2 2000  -20.2  984.1  444.0  444.0  444.0  444.0
2015 183  7  2 2100  -19.4  984.6  444.0  444.0  444.0  444.0
2015 183  7  2 2200  -18.9  984.7  444.0  444.0  444.0  444.0
2015 183  7  2 2300  -18.7  984.2  444.0  444.0  444.0  444.0
2015 184  7  3 0000  -18.6  984.9  444.0  444.0  444.0  444.0
2015 184  7  3 0100  -17.7  986.0  444.0  444.0  444.0  444.0
2015 184  7  3 0200  -18.4  987.0  444.0  444.0  444.0  444.0
2015 184  7  3 0300  -18.4  987.6  444.0  444.0  444.0  444.0
2015 184  7  3 0400  -17.9  987.6  444.0  444.0  444.0  444.0
2015 184  7  3 0500  -17.4  988.1  444.0  444.0  444.0  444.0
2015 184  7  3 0600  -17.0  988.8  444.0  444.0  444.0  444.0
2015 184  7  3 0700  -16.3  989.8  444.0  444.0  444.0  444.0
2015 184  7  3 0800  -15.4  990.7  444.0  444.0  444.0  444.0
2015 184  7  3 0900  -15.3  991.1  444.0  444.0  444.0  444.0
2015 184  7  3 1000  -15.3  992.6  444.0  444.0  444.0  444.0
2015 184  7  3 1100  -16.0  993.8  444.0  444.0  444.0  444.0
2015 184  7  3 1200  -15.8  994.0  444.0  444.0  444.0  444.0
2015 184  7  3 1300  -15.9  994.5  444.0  444.0  444.0  444.0
2015 184  7  3 1400  -15.7  995.5  444.0  444.0  444.0  444.0
2015 184  7  3 1500  -16.7  995.1  444.0  444.0  444.0  444.0
2015 184  7  3 1600  -16.8  995.8  444.0  444.0  444.0  444.0
2015 184  7  3 1700  -17.8  996.1  444.0  444.0  444.0  444.0
2015 184  7  3 1800  -17.7  995.9  444.0  444.0  444.0  444.0
2015 184  7  3 1900  -18.1  996.9  444.0  444.0  444.0  444.0
2015 184  7  3 2000  -18.6  996.6  444.0  444.0  444.0  444.0
2015 184  7  3 2100  -18.6  996.4  444.0  444.0  444.0  444.0
2015 184  7  3 2200  -19.2  997.4  444.0  444.0  444.0  444.0
2015 184  7  3 2300  -19.1  997.8  444.0  444.0  444.0  444.0
2015 185  7  4 0000  -19.1  997.1  444.0  444.0  444.0  444.0
2015 185  7  4 0100  -19.4  997.7  444.0  444.0  444.0  444.0
2015 185  7  4 0200  -18.4  997.9  444.0  444.0  444.0  444.0
2015 185  7  4 0300  -18.0  998.4  444.0  444.0  444.0  444.0
2015 185  7  4 0400  -17.1  998.5  444.0  444.0  444.0  444.0
2015 185  7  4 0500  -16.4  999.2  444.0  444.0  444.0  444.0
2015 185  7  4 0600  -16.1  999.4  444.0  444.0  444.0  444.0
2015 185  7  4 0700  -16.5  999.8  444.0  444.0  444.0  444.0
2015 185  7  4 0800  -16.2 1000.3  444.0  444.0  444.0  444.0
2015 185  7  4 0900  -15.2 1000.3  444.0  444.0  444.0  444.0
2015 185  7  4 1000  -15.7 1000.7  444.0  444.0  444.0  444.0
2015 185  7  4 1100  -16.3 1000.5  444.0  444.0  444.0  444.0
2015 185  7  4 1200  -16.9 1000.8  444.0  444.0  444.0  444.0
2015 185  7  4 1300  -17.4 1001.0  444.0  444.0  444.0  444.0
2015 185  7  4 1400  -18.0 1001.4  444.0  444.0  444.0  444.0
2015 185  7  4 1500  -18.5 1000.8  444.0  444.0  444.0  444.0
2015 185  7  4 1600  -18.5 1001.6  444.0  444.0  444.0  444.0
2015 185  7  4 1700  -18.2 1001.8  444.0  444.0  444.0  444.0
2015 185  7  4 1800  -18.0 1002.1  444.0  444.0  444.0  444.0
2015 185  7  4 1900  -17.5 1002.6  444.0  444.0  444.0  444.0
2015 185  7  4 2000  -16.9 1002.8  444.0  444.0  444.0  444.0
2015 185  7  4 2100  -16.9 1003.3  444.0  444.0  444.0  444.0
2015 185  7  4 2200  -16.1 1003.4  444.0  444.0  444.0  444.0
2015 185  7  4 2300  -15.6 1003.7  444.0  444.0  444.0  444.0
2015 186  7  5 0000  -15.5 1004.3  444.0  444.0  444.0  444.0
2015 186  7  5 0100  -15.6 1004.4  444.0  444.0  444.0  444.0
2015 186  7  5 0200  -16.4 1004.9  444.0  444.0  444.0  444.0
2015 186  7  5 0300  -17.3 1004.9  444.0  444.0  444.0  444.0
2015 186  7  5 0400  -17.5 1005.2  444.0  444.0  444.0  444.0
2015 186  7  5 0500  -17.4 1005.3  444.0  444.0  444.0  444.0
2015 186  7  5 0600  -17.5 1005.5  444.0  444.0  444.0  444.0
2015 186  7  5 0700  -17.7 1005.9  444.0  444.0  444.0  444.0
2015 186  7  5 0800  -17.5 1006.0  444.0  444.0  444.0  444.0
2015 186  7  5 0900  -17.7 1005.7  444.0  444.0  444.0  444.0
2015 186  7  5 1000  -17.6 1005.9  444.0  444.0  444.0  444.0
2015 186  7  5 1100  -17.3 1005.7  444.0  444.0  444.0  444.0
2015 186  7  5 1200  -17.4 1006.0  444.0  444.0  444.0  444.0
2015 186  7  5 1300  -17.5 1006.3  444.0  444.0  444.0  444.0
2015 186  7  5 1400  -17.5 1006.7  444.0  444.0  444.0  444.0
2015 186  7  5 1500  -17.5 1006.8  444.0  444.0  444.0  444.0
2015 186  7  5 1600  -17.5 1007.0  444.0  444.0  444.0  444.0
2015 186  7  5 1700  -17.5 1007.0  444.0  444.0  444.0  444.0
2015 186  7  5 1800  -17.1 1007.1  444.0  444.0  444.0  444.0
2015 186  7  5 1900  -17.4 1007.0  444.0  444.0  444.0  444.0
2015 186  7  5 2000  -17.3 1007.7  444.0  444.0  444.0  444.0
2015 186  7  5 2100  -17.2 1007.8  444.0  444.0  444.0  444.0
2015 186  7  5 2200  -17.2 1007.7  444.0  444.0  444.0  444.0
2015 186  7  5 2300  -17.1 1007.8  444.0  444.0  444.0  444.0
2015 187  7  6 0000  -17.1 1008.1  444.0  444.0  444.0  444.0
2015 187  7  6 0100  -17.1 1008.3  444.0  444.0  444.0  444.0
2015 187  7  6 0200  -16.9 1008.3  444.0  444.0  444.0  444.0
2015 187  7  6 0300  -16.8 1008.6  444.0  444.0  444.0  444.0
2015 187  7  6 0400  -16.8 1008.5  444.0  444.0  444.0  444.0
