Year: 2015  Month: 09  ID: CHA  ARGOS: 28338  Name: Cape Hallett        
Lat: 72.19S  Lon: 170.17E  Elev:    1m
2015 244  9  1 0000  -21.4  976.0    2.6  234.0   51.2  444.0
2015 244  9  1 0100  -25.3  975.5    1.9  234.0   63.0  444.0
2015 244  9  1 0200  -21.9  973.8    2.6  226.0   55.0  444.0
2015 244  9  1 0300  -24.1  972.7    1.4  203.0   52.6  444.0
2015 244  9  1 0400  -21.4  972.0    0.4  211.0   47.5  444.0
2015 244  9  1 0500  -23.8  971.8    0.0    0.0   59.0  444.0
2015 244  9  1 0600  -23.1  973.7    0.1  155.0   60.0  444.0
2015 244  9  1 0700  -21.3  975.5    1.6   75.0   69.0  444.0
2015 244  9  1 0800  -19.4  977.0    2.9   61.0   66.2  444.0
2015 244  9  1 0900  -20.8  979.4    0.5   90.0   63.0  444.0
2015 244  9  1 1000  -19.2  980.4    0.7  330.0   60.0  444.0
2015 244  9  1 1100  -18.3  980.6   10.4  233.0   65.0  444.0
2015 244  9  1 1200  -17.4  981.4    5.1  223.0   62.3  444.0
2015 244  9  1 1300  -18.2  982.5    1.0   29.0   61.0  444.0
2015 244  9  1 1400  -20.9  982.8    2.1   34.0   69.0  444.0
2015 244  9  1 1500  -20.3  984.0    5.1   71.0   68.0  444.0
2015 244  9  1 1600  -20.1  984.7    0.6    8.0   64.0  444.0
2015 244  9  1 1700  -21.1  985.3    0.5  166.0   65.0  444.0
2015 244  9  1 1800  -23.2  985.5    0.3  272.0   71.0  444.0
2015 244  9  1 1900  -24.6  986.0    0.6  197.0   81.0  444.0
2015 244  9  1 2000  444.0  985.4    1.7  220.0   71.0  444.0
2015 244  9  1 2100  -25.3  985.1    3.1  237.0   75.5  444.0
2015 244  9  1 2200  -26.6  985.0    1.3  236.0   73.0  444.0
2015 244  9  1 2300  -26.9  985.1    0.9  242.0   71.0  444.0
2015 245  9  2 0000  -26.0  985.3    0.8  232.0   69.0  444.0
2015 245  9  2 0100  -26.3  985.5    1.5  256.0  444.0  444.0
2015 245  9  2 0200  -24.0  985.6    1.5  227.0   70.5  444.0
2015 245  9  2 0300  -25.8  985.5    3.1  239.0   72.0  444.0
2015 245  9  2 0400  -23.9  985.4    3.1  235.0   68.8  444.0
2015 245  9  2 0500  -25.9  985.9    0.4   35.0   71.2  444.0
2015 245  9  2 0600  -27.9  986.3    0.5  331.0   72.0  444.0
2015 245  9  2 0700  -26.5  986.5    0.0    0.0   73.0  444.0
2015 245  9  2 0800  -27.3  986.4    0.0    0.0   71.0  444.0
2015 245  9  2 0900  -31.1  986.5    0.9  293.0   72.4  444.0
2015 245  9  2 1000  -30.4  986.7    1.2  237.0   71.8  444.0
2015 245  9  2 1100  -29.4  987.3    0.0    0.0   71.0  444.0
2015 245  9  2 1200  -31.2  987.7    0.0    0.0   72.0  444.0
2015 245  9  2 1300  -30.9  988.0    0.0    0.0   71.0  444.0
2015 245  9  2 1400  -29.5  988.2    0.5  207.0   70.2  444.0
2015 245  9  2 1500  -30.9  988.5    0.0    0.0   72.0  444.0
2015 245  9  2 1600  -31.8  989.0    0.0    0.0   71.0  444.0
2015 245  9  2 1700  -32.1  989.3    0.0    0.0   71.0  444.0
2015 245  9  2 1800  -31.2  989.6    0.0    0.0   70.0  444.0
2015 245  9  2 1900  -32.4  989.9    0.0    0.0   69.5  444.0
2015 245  9  2 2000  -32.4  990.2    0.0    0.0   70.0  444.0
2015 245  9  2 2100  -32.1  990.7    0.4  241.0   69.0  444.0
2015 245  9  2 2200  -31.7  991.2    0.0    0.0   67.0  444.0
2015 245  9  2 2300  -30.7  991.6    0.0    0.0   65.0  444.0
2015 246  9  3 0000  -30.4  991.6    0.3  243.0   63.4  444.0
2015 246  9  3 0100  -29.7  992.2    0.0    0.0   66.2  444.0
