Year: 2015  Month: 01  ID: HUG  ARGOS:  8935  Name: Hugo Island         
Lat: 64.97S  Lon:  64.67W  Elev:   25m
2015   1  1  1 0000   -1.9 1009.9  444.0  444.0  444.0  444.0
2015   1  1  1 0100   -2.1 1009.7  444.0  444.0  444.0  444.0
2015   1  1  1 0200   -2.4 1009.4  444.0  444.0  444.0  444.0
2015   1  1  1 0300   -2.8 1009.5  444.0  444.0  444.0  444.0
2015   1  1  1 0400   -2.8 1009.3  444.0  444.0  444.0  444.0
2015   1  1  1 0500   -2.8 1009.1  444.0  444.0  444.0  444.0
2015   1  1  1 0600   -3.3 1008.9  444.0  444.0  444.0  444.0
2015   1  1  1 0700   -3.4 1009.1  444.0  444.0  444.0  444.0
2015   1  1  1 0800   -3.5 1008.9  444.0  444.0  444.0  444.0
2015   1  1  1 0900   -3.5 1009.1  444.0  444.0  444.0  444.0
2015   1  1  1 1000   -3.7 1009.1  444.0  444.0  444.0  444.0
2015   1  1  1 1100   -3.5 1008.9  444.0  444.0  444.0  444.0
2015   1  1  1 1200   -3.5 1008.5  444.0  444.0  444.0  444.0
2015   1  1  1 1300   -3.4 1008.5  444.0  444.0  444.0  444.0
2015   1  1  1 1400   -3.3 1008.4  444.0  444.0  444.0  444.0
2015   1  1  1 1500   -3.3 1008.1  444.0  444.0  444.0  444.0
2015   1  1  1 1600   -3.3 1008.2  444.0  444.0  444.0  444.0
2015   1  1  1 1700   -3.1 1008.0  444.0  444.0  444.0  444.0
2015   1  1  1 1800   -3.0 1008.1  444.0  444.0  444.0  444.0
2015   1  1  1 1900   -2.5 1008.3  444.0  444.0  444.0  444.0
2015   1  1  1 2000   -3.0 1007.9  444.0  444.0  444.0  444.0
2015   1  1  1 2100   -3.2 1007.8  444.0  444.0  444.0  444.0
2015   1  1  1 2200   -3.6 1007.7  444.0  444.0  444.0  444.0
2015   1  1  1 2300   -3.5 1007.7  444.0  444.0  444.0  444.0
2015   2  1  2 0000   -3.6 1007.8  444.0  444.0  444.0  444.0
2015   2  1  2 0100   -3.9 1007.8  444.0  444.0  444.0  444.0
2015   2  1  2 0200   -4.0 1007.4  444.0  444.0  444.0  444.0
2015   2  1  2 0300   -4.0 1007.6  444.0  444.0  444.0  444.0
2015   2  1  2 0400   -4.3 1007.7  444.0  444.0  444.0  444.0
2015   2  1  2 0500   -4.4 1007.4  444.0  444.0  444.0  444.0
2015   2  1  2 0600   -4.0 1007.4  444.0  444.0  444.0  444.0
2015   2  1  2 0700   -4.1 1007.2  444.0  444.0  444.0  444.0
2015   2  1  2 0800   -4.0 1007.3  444.0  444.0  444.0  444.0
2015   2  1  2 0900   -4.2 1007.3  444.0  444.0  444.0  444.0
2015   2  1  2 1000   -4.2 1007.2  444.0  444.0  444.0  444.0
2015   2  1  2 1100   -4.0 1007.2  444.0  444.0  444.0  444.0
2015   2  1  2 1200   -3.4 1007.1  444.0  444.0  444.0  444.0
