Year: 2015  Month: 05  ID: HUG  ARGOS:  8935  Name: Hugo Island         
Lat: 64.97S  Lon:  64.67W  Elev:   25m
2015 121  5  1 0000   -5.9  990.1  444.0  444.0  444.0  444.0
2015 121  5  1 0100   -5.9  989.9  444.0  444.0  444.0  444.0
2015 121  5  1 0200   -5.9  989.9  444.0  444.0  444.0  444.0
2015 121  5  1 0300   -5.9  990.5  444.0  444.0  444.0  444.0
2015 121  5  1 0400   -5.9  990.1  444.0  444.0  444.0  444.0
2015 121  5  1 0500   -5.8  989.9  444.0  444.0  444.0  444.0
2015 121  5  1 0600   -5.9  989.6  444.0  444.0  444.0  444.0
2015 121  5  1 0700   -5.9  989.7  444.0  444.0  444.0  444.0
2015 121  5  1 0800   -5.9  989.1  444.0  444.0  444.0  444.0
2015 121  5  1 0900   -5.9  989.7  444.0  444.0  444.0  444.0
2015 121  5  1 1000   -5.8  989.9  444.0  444.0  444.0  444.0
2015 121  5  1 1100   -5.8  990.2  444.0  444.0  444.0  444.0
2015 121  5  1 1200   -5.8  990.1  444.0  444.0  444.0  444.0
2015 121  5  1 1300   -5.8  990.2  444.0  444.0  444.0  444.0
2015 121  5  1 1400   -5.8  990.1  444.0  444.0  444.0  444.0
2015 121  5  1 1500   -5.7  990.2  444.0  444.0  444.0  444.0
2015 121  5  1 1600   -5.6  990.2  444.0  444.0  444.0  444.0
2015 121  5  1 1700   -5.6  990.2  444.0  444.0  444.0  444.0
2015 121  5  1 1800   -5.7  989.9  444.0  444.0  444.0  444.0
2015 121  5  1 1900   -5.6  989.9  444.0  444.0  444.0  444.0
2015 121  5  1 2000   -5.7  990.1  444.0  444.0  444.0  444.0
2015 121  5  1 2100   -5.7  989.6  444.0  444.0  444.0  444.0
2015 121  5  1 2200   -5.8  989.2  444.0  444.0  444.0  444.0
2015 121  5  1 2300   -5.8  989.2  444.0  444.0  444.0  444.0
2015 122  5  2 0000   -6.0  989.6  444.0  444.0  444.0  444.0
2015 122  5  2 0100   -6.1  988.8  444.0  444.0  444.0  444.0
2015 122  5  2 0200   -6.5  988.3  444.0  444.0  444.0  444.0
2015 122  5  2 0300   -6.8  987.7  444.0  444.0  444.0  444.0
2015 122  5  2 0400   -7.2  987.1  444.0  444.0  444.0  444.0
2015 122  5  2 0500   -7.5  986.5  444.0  444.0  444.0  444.0
2015 122  5  2 0600   -7.4  985.8  444.0  444.0  444.0  444.0
2015 122  5  2 0700   -6.8  985.5  444.0  444.0  444.0  444.0
2015 122  5  2 0800   -7.1  984.8  444.0  444.0  444.0  444.0
2015 122  5  2 0900   -7.2  984.4  444.0  444.0  444.0  444.0
2015 122  5  2 1000   -7.4  983.7  444.0  444.0  444.0  444.0
2015 122  5  2 1100   -7.6  982.8  444.0  444.0  444.0  444.0
2015 122  5  2 1200   -7.6  982.6  444.0  444.0  444.0  444.0
2015 122  5  2 1300   -7.8  981.9  444.0  444.0  444.0  444.0
