Year: 2016  Month: 08  ID: WFD  ARGOS: 99502  Name: Willie Field        
Lat: 77.87S  Lon: 166.95E  Elev:   12m
2016 214  8  1 0000  -38.8 1006.4    3.4  197.7   65.3    1.5
2016 214  8  1 0100  -35.7 1002.2    5.5  252.5   69.3    1.4
2016 214  8  1 0200  -37.1  999.6    1.4  207.5   66.9    0.3
2016 214  8  1 0300  -38.6  996.0    2.2  339.5   66.4    1.6
2016 214  8  1 0400  -36.1  995.1    2.4  219.4   69.1    1.5
2016 214  8  1 0500  -36.2  995.0    1.8  175.7   67.8    2.0
2016 214  8  1 0600  -37.5  994.8    0.5  158.6   66.5    2.6
2016 214  8  1 0700  -40.5  995.8    6.4  354.5   64.7    1.0
2016 214  8  1 0800  -36.2  995.6    5.5   16.3   68.6    1.0
2016 214  8  1 0900  -28.8  995.6    4.0    9.1   76.4    7.1
2016 214  8  1 1000  -38.4  996.2    3.4  137.2   65.1    1.2
2016 214  8  1 1100  -38.4  997.8    1.1   25.9   65.9    1.1
2016 214  8  1 1200  -35.7  998.1    2.5  174.4   68.9    3.0
2016 214  8  1 1300  -35.0  999.0    3.0  302.4   65.0    2.2
2016 214  8  1 1400  -38.5  999.3    0.1  300.3   65.8    1.3
2016 214  8  1 1500  -38.5  998.8    2.6   44.2   65.4    3.3
2016 214  8  1 1600  -39.1  999.1    1.4  107.4   65.3    4.0
2016 214  8  1 1700  -39.5  999.0    2.3  333.5   65.5    4.4
2016 214  8  1 1800  -37.7  998.3    3.0    9.3   67.1    5.1
2016 214  8  1 1900  -35.2  997.0    2.6  345.5   71.0    6.5
2016 214  8  1 2000  -39.0  996.8    1.8   62.3   66.2    4.4
2016 214  8  1 2100  -36.9  997.2    2.0   55.6   67.6    4.9
2016 214  8  1 2200  -34.6  996.6    1.8   38.0   69.4    6.5
2016 214  8  1 2300  -36.1  996.5    0.7   66.0   68.3    2.2
2016 215  8  2 0000  -39.0  997.4    0.6   21.3   65.2    2.7
2016 215  8  2 0100  -36.0  998.2    2.4   17.9   69.2    7.1
2016 215  8  2 0200  -30.6  997.5    4.5   11.9   72.6    8.4
2016 215  8  2 0300  -33.2  997.0    4.3   22.5   75.5    4.9
2016 215  8  2 0400  -22.6  996.3    1.3  342.1   83.2   12.4
2016 215  8  2 0500  -22.8  996.5    1.5   42.5   82.7    5.6
2016 215  8  2 0600  -28.4  997.0    3.3   42.2   76.9    7.5
2016 215  8  2 0700  -24.4  997.9    1.1   89.0   81.0    7.5
2016 215  8  2 0800  -22.0  998.6    1.0  331.9   83.6    5.7
2016 215  8  2 0900  -22.4  999.3    2.1  112.9   83.4    5.2
2016 215  8  2 1000  -24.0 1000.6    1.7   62.0   82.4    4.8
2016 215  8  2 1100  -23.6 1000.9    0.8   97.4   82.2    3.4
2016 215  8  2 1200  -33.7 1001.7    6.2   84.7   73.0    0.9
2016 215  8  2 1300  -33.2 1001.9    5.3   38.9   73.1    3.0
2016 215  8  2 1400  -32.5 1001.7    4.0   24.3   73.4    4.2
2016 215  8  2 1500  -32.6 1002.1    4.4    7.2   74.1    4.4
2016 215  8  2 1600  -34.3 1003.9    4.4   45.1   70.5    5.5
2016 215  8  2 1700  -33.0 1005.2    4.1   16.8   72.9    2.3
2016 215  8  2 1800  -29.5 1006.2    2.9   91.6   76.8    2.3
2016 215  8  2 1900  -29.1 1007.6    8.0  132.7   72.6    0.6
2016 215  8  2 2000  -43.0 1008.6    6.6   56.7   62.2   -0.0
2016 215  8  2 2100  -45.0 1009.7    8.1   33.8   59.5    0.1
2016 215  8  2 2200  -47.3 1011.7    6.3   29.1   57.6    0.0
2016 215  8  2 2300  -46.6 1011.5    6.3    9.5   58.9    0.2
2016 216  8  3 0000  -43.2 1012.6    6.3   14.8   62.8    0.6
2016 216  8  3 0100  -41.4 1012.2    4.5   27.3   62.0    0.6
2016 216  8  3 0200  -41.0 1013.7    6.7   53.4   64.8    0.5
2016 216  8  3 0300  -39.8 1015.0    6.6   42.8   65.1    0.6
2016 216  8  3 0400  -40.1 1014.2    6.3   51.7   64.2    0.4
2016 216  8  3 0500  -41.6 1015.6    5.5   19.1   63.0    0.6
2016 216  8  3 0600  -43.2 1015.9    3.9   31.6   60.8    0.7
2016 216  8  3 0700  -43.7 1016.0    3.1   44.6   59.8    1.6
2016 216  8  3 0800  -42.7 1016.5    3.8   62.5   61.0    3.0
2016 216  8  3 0900  -44.1 1015.7    4.6   48.4   58.5    3.1
2016 216  8  3 1000  -47.5 1016.0    3.4   59.4   55.7    1.5
2016 216  8  3 1100  -48.3 1015.5    3.3   64.3   56.2    1.2
2016 216  8  3 1200  -44.9 1015.4    1.7   41.8   59.9    5.3
2016 216  8  3 1300  -48.9 1016.3    4.4   97.6   54.9    0.7
2016 216  8  3 1400  -51.2 1016.4    2.1   22.5   52.0    0.2
2016 216  8  3 1500  -50.1 1016.3    1.3   24.1   53.1    1.8
2016 216  8  3 1600  -50.0 1015.8    2.1   46.5   56.9    2.6
2016 216  8  3 1700  -42.9 1015.0    2.8  151.5   61.5    3.9
2016 216  8  3 1800  -45.8 1014.9    0.4  331.6   56.3    1.5
2016 216  8  3 1900  -46.2 1015.3    2.9  128.3   57.5    4.0
2016 216  8  3 2000  -43.8 1014.6    1.8  106.9   61.2    3.5
2016 216  8  3 2100  -45.3 1013.8    1.8   27.2   58.2    4.4
2016 216  8  3 2200  -43.5 1014.1    0.7   51.7   60.8    6.0
2016 216  8  3 2300  -42.2 1013.0    2.4  135.4   62.5    4.1
2016 217  8  4 0000  -43.7 1012.3    2.6  123.4   61.2    5.0
2016 217  8  4 0100  -40.8 1013.3    1.0  166.6   63.8    5.9
2016 217  8  4 0200  -39.5 1012.0    1.8  135.9   66.2    4.6
2016 217  8  4 0300  -39.7 1011.0    1.2   91.1   68.9    6.4
2016 217  8  4 0400  -39.4 1011.1    2.3  166.5   64.6    4.7
2016 217  8  4 0500  -39.2 1010.3    0.7  119.0   64.9    4.8
2016 217  8  4 0600  -43.5 1011.1    1.1  105.7   61.7    3.9
2016 217  8  4 0700  -42.2 1010.4    0.5  232.5   60.0    3.7
2016 217  8  4 0800  -41.9 1010.1    2.0  193.4   62.9    2.2
2016 217  8  4 0900  -39.9 1009.6    1.4  305.1   63.9    1.0
2016 217  8  4 1000  -39.6 1008.7    1.7  198.6   65.1    2.5
2016 217  8  4 1100  -41.2 1010.0    0.4   29.9   63.1    6.2
2016 217  8  4 1200  -43.1 1009.5    0.7   74.8   61.8    2.3
2016 217  8  4 1300  -42.2 1007.8    3.0  133.8   61.1    4.4
2016 217  8  4 1400  -43.0 1008.0    3.3  144.0   60.9    4.5
2016 217  8  4 1500  -43.8 1008.5    1.0  280.9   57.9    1.8
2016 217  8  4 1600  -44.6 1009.2    1.0  345.7   60.5    1.6
2016 217  8  4 1700  -43.6 1008.2    4.0   18.3   60.3    3.9
2016 217  8  4 1800  -39.9 1008.4    3.0   25.9   65.3    7.0
2016 217  8  4 1900  -38.7 1007.9    3.1   43.5   66.3    8.7
2016 217  8  4 2000  -40.6 1007.5    2.5   59.7   63.3    7.5
2016 217  8  4 2100  -38.3 1006.3    1.8   54.3   63.5    5.9
2016 217  8  4 2200  -39.8 1006.4    0.9  118.2   64.6    4.0
2016 217  8  4 2300  -41.5 1005.4    2.3  141.3   65.2    3.5
2016 218  8  5 0000  -41.8 1005.4    0.3  102.8   63.0    3.6
2016 218  8  5 0100  -40.5 1005.9    0.7    0.5   63.6    3.6
2016 218  8  5 0200  -39.3 1005.7    0.0    0.0   64.9    4.9
2016 218  8  5 0300  -46.6 1006.5    4.2   36.6   58.1    1.2
2016 218  8  5 0400  -45.3 1007.0    4.8   49.8   59.5    2.0
2016 218  8  5 0500  -42.0 1006.9    5.2   47.1   62.2    1.7
2016 218  8  5 0600  -44.1 1006.5    4.9   58.0   58.6    1.7
