Year: 2016  Month: 04  ID: LR2  ARGOS: 21360  Name: Laurie II           
Lat: 77.50S  Lon: 170.79E  Elev:   34m
2016  92  4  1 0000  -27.4  990.6   12.1  195.0   82.2  444.0
2016  92  4  1 0100  -29.0  991.9   10.3  186.0   80.0  444.0
2016  92  4  1 0200  -29.1  992.6    9.9  176.0   79.5  444.0
2016  92  4  1 0300  -30.5  993.5   10.5  169.0   77.8  444.0
2016  92  4  1 0400  -31.4  994.7   11.5  169.0   78.2  444.0
2016  92  4  1 0500  -31.2  996.0   10.1  176.0   79.1  444.0
2016  92  4  1 0600  -32.2  996.4   10.7  180.0   77.3  444.0
2016  92  4  1 0700  -31.5  996.9    8.0  198.0   79.1  444.0
2016  92  4  1 0800  -31.4  997.8    7.6  191.0   79.1  444.0
2016  92  4  1 0900  -31.5  998.2    7.6  195.0   79.1  444.0
2016  92  4  1 1000  -29.9  998.4    6.6  208.0   80.8  444.0
2016  92  4  1 1100  -29.1  998.5    7.4  200.0   82.2  444.0
2016  92  4  1 1200  -28.5  999.0    7.6  190.0   82.6  444.0
2016  92  4  1 1300  -29.2  999.2    5.8  198.0   80.8  444.0
2016  92  4  1 1400  -30.9  999.2    4.9  190.0   78.6  444.0
2016  92  4  1 1500  -32.2  999.4    3.7  179.0   77.8  444.0
2016  92  4  1 1600  -31.5  999.7    4.3  212.0   79.5  444.0
2016  92  4  1 1700  -33.8 1000.0    3.3  218.0   76.4  444.0
2016  92  4  1 1800  -34.2 1000.3    3.1  190.0   75.6  444.0
2016  92  4  1 1900  -35.6 1000.6    2.3  170.0   73.8  444.0
2016  92  4  1 2000  -34.8 1001.0    5.1  148.0   75.1  444.0
2016  92  4  1 2100  -34.1 1001.2    4.1  153.0   76.4  444.0
2016  92  4  1 2200  -33.4 1001.4    4.3  173.0   77.3  444.0
2016  92  4  1 2300  -30.9 1001.5    8.0  180.0   72.9  444.0
2016  93  4  2 0000  -30.9 1001.8    6.8  181.0   72.5  444.0
2016  93  4  2 0100  -30.8 1002.2    4.5  180.0   70.3  444.0
2016  93  4  2 0200  -31.6 1002.5    3.5  157.0   75.1  444.0
2016  93  4  2 0300  -31.8 1002.3    1.9  202.0   77.3  444.0
2016  93  4  2 0400  -32.1 1001.9    2.9  183.0   77.8  444.0
2016  93  4  2 0500  -34.5 1001.7    3.5  170.0   75.6  444.0
