Year: 2016  Month: 11  ID: LR2  ARGOS: 21360  Name: Laurie II           
Lat: 77.50S  Lon: 170.79E  Elev:   34m
2016 306 11  1 0000  -21.9  982.9    5.7  191.0   47.0  444.0
2016 306 11  1 0100  -20.1  983.2    4.3  236.0   46.5  444.0
2016 306 11  1 0200  -20.0  983.7    3.5  252.0   52.2  444.0
2016 306 11  1 0300  -16.9  984.0    2.9  235.0   40.4  444.0
2016 306 11  1 0400  -17.5  984.2    2.5  218.0   38.2  444.0
2016 306 11  1 0500  -18.9  984.4    2.3  173.0   40.4  444.0
2016 306 11  1 0600  -18.4  984.5    1.8  159.0   41.7  444.0
2016 306 11  1 0700  -20.0  984.8    2.1  166.0   47.0  444.0
2016 306 11  1 0800  -19.8  985.1    1.8  143.0   49.6  444.0
2016 306 11  1 0900  -19.6  985.6    1.8  136.0   53.6  444.0
2016 306 11  1 1000  -19.6  985.9    1.4  103.0   54.0  444.0
2016 306 11  1 1100  -23.6  986.2    2.1  100.0   61.9  444.0
2016 306 11  1 1200  -20.4  986.5    3.3   60.0   61.0  444.0
2016 306 11  1 1300  -18.0  987.0    2.7  336.0   78.6  444.0
2016 306 11  1 1400  -18.9  987.3    4.1  328.0   76.0  444.0
2016 306 11  1 1500  -20.6  987.7    4.3  311.0   83.5  444.0
2016 306 11  1 1600  -25.0  988.5    3.3  267.0   59.7  444.0
2016 306 11  1 1700  -20.9  989.2    0.4  145.0   48.3  444.0
2016 306 11  1 1800  -17.1  989.9    1.2   14.0   48.3  444.0
2016 306 11  1 1900  -16.1  990.4    5.1  336.0   79.5  444.0
2016 306 11  1 2000  -15.4  991.2    2.7  319.0   65.9  444.0
2016 306 11  1 2100  -15.4  992.1    1.0  188.0   32.4  444.0
2016 306 11  1 2200  -16.3  993.2    1.0  150.0   21.4  444.0
2016 306 11  1 2300  -15.5  994.0    1.6   58.0   33.8  444.0
2016 307 11  2 0000  -14.5  994.7    1.2  119.0   28.9  444.0
2016 307 11  2 0100  444.0  995.4    0.6   72.0   31.6  444.0
2016 307 11  2 0200  444.0  996.2    0.6  323.0   38.6  444.0
2016 307 11  2 0300  -13.1  996.9    1.9  155.0   29.8  444.0
2016 307 11  2 0400  -13.6  997.7    1.6  104.0   34.6  444.0
2016 307 11  2 0500  -15.1  998.4    2.1   94.0   41.7  444.0
2016 307 11  2 0600  -15.8  999.0    2.7   74.0   65.9  444.0
2016 307 11  2 0700  -12.0  999.5    2.3   38.0   74.2  444.0
2016 307 11  2 0800  -13.6 1000.5    1.6   70.0   72.9  444.0
2016 307 11  2 0900  444.0 1001.0    1.2   14.0   82.6  444.0
2016 307 11  2 1000  -12.8 1001.4    1.0  360.0   85.7  444.0
