Year: 2016  Month: 06  ID: BPT  ARGOS:  8921  Name: Bonaparte Point     
Lat: 64.78S  Lon:  64.07W  Elev:    8m
2016 153  6  1 0000   -3.4 1004.5    0.0    0.0   85.1  444.0
2016 153  6  1 0100   -3.4 1003.5    0.0    0.0   86.0  444.0
2016 153  6  1 0200   -3.3 1002.5    0.0    0.0   78.6  444.0
2016 153  6  1 0300   -3.5 1002.0    0.0    0.0   76.0  444.0
2016 153  6  1 0400   -3.5 1000.7    0.0    0.0   78.0  444.0
2016 153  6  1 0500   -3.7  999.4    0.0    0.0   80.8  444.0
2016 153  6  1 0600   -3.6  998.1    0.0    0.0   82.0  444.0
2016 153  6  1 0700   -3.4  996.9    0.0    0.0   85.0  444.0
2016 153  6  1 0800   -3.3  995.3    0.0    0.0   81.0  444.0
2016 153  6  1 0900   -3.2  994.7    0.0    0.0   81.0  444.0
2016 153  6  1 1000   -3.4  993.8    0.0    0.0   79.0  444.0
2016 153  6  1 1100   -3.2  993.0    0.0    0.0   81.0  444.0
2016 153  6  1 1200   -3.5  991.6    0.0    0.0   79.1  444.0
2016 153  6  1 1300   -3.7  990.4    0.0    0.0  444.0  444.0
2016 153  6  1 1400   -3.9  990.3    0.0    0.0   91.1  444.0
2016 153  6  1 1500   -4.1  990.3    0.0    0.0   96.0  444.0
2016 153  6  1 1600   -3.4  990.3    0.4  131.0   94.0  444.0
2016 153  6  1 1700   -3.6  991.0    0.3  180.0   93.6  444.0
2016 153  6  1 1800   -3.3  991.4    0.1  186.0   85.3  444.0
2016 153  6  1 1900   -3.3  992.1    0.2  205.0   85.3  444.0
2016 153  6  1 2000   -3.4  992.6    0.3  224.0   91.0  444.0
2016 153  6  1 2100   -3.5  992.9    0.2  243.0   90.0  444.0
2016 153  6  1 2200   -3.6  993.4    0.0    0.0   92.2  444.0
2016 153  6  1 2300   -3.8  993.5    0.0    0.0   90.0  444.0
2016 154  6  2 0000   -3.6  993.4    0.1  331.0   93.7  444.0
2016 154  6  2 0100   -3.0  993.2    0.5  325.0   92.0  444.0
2016 154  6  2 0200   -2.4  993.5    0.8  283.0   92.0  444.0
2016 154  6  2 0300   -2.6  993.2    7.3  252.0   93.0  444.0
2016 154  6  2 0400   -3.1  993.5    2.5  258.0   93.0  444.0
2016 154  6  2 0500   -3.0  993.5    3.2  255.0   81.0  444.0
2016 154  6  2 0600   -2.9  993.6    1.1  265.0   79.0  444.0
2016 154  6  2 0700   -3.3  993.7    5.2  257.0   82.0  444.0
2016 154  6  2 0800   -4.0  993.9    6.1  218.0   80.2  444.0
2016 154  6  2 0900   -3.7  994.1    3.4  247.0   86.0  444.0
2016 154  6  2 1000   -4.0  994.3    4.6  227.0   85.2  444.0
2016 154  6  2 1100   -4.1  995.0    7.3  216.0   68.0  444.0
2016 154  6  2 1200   -4.9  995.5    5.4  240.0   75.0  444.0
2016 154  6  2 1300   -5.0  995.6    6.8  240.0   77.2  444.0
2016 154  6  2 1400   -4.7  995.6    1.9  241.0   76.0  444.0
2016 154  6  2 1500   -4.5  995.1    0.1  244.0   69.8  444.0
2016 154  6  2 1600   -4.4  994.3    0.0    0.0   67.0  444.0
2016 154  6  2 1700  444.0  444.0  444.0  444.0  444.0  444.0
2016 154  6  2 1800  444.0  444.0  444.0  444.0  444.0  444.0
2016 154  6  2 1900   -5.3  992.8    2.0  360.0   76.8  444.0
2016 154  6  2 2000   -5.1  992.9    0.0    0.0   81.2  444.0
2016 154  6  2 2100   -4.5  993.7    1.3  213.0   78.0  444.0
2016 154  6  2 2200   -4.9  994.0    8.9  202.0   81.7  444.0
2016 154  6  2 2300   -5.3  994.5   11.1  217.0   87.0  444.0
2016 155  6  3 0000   -6.4  994.8   11.3  220.0   82.6  444.0
2016 155  6  3 0100   -6.7  995.5    8.1  218.0   67.7  444.0
2016 155  6  3 0200   -7.8  996.0    5.7  226.0   74.0  444.0
