Year: 2016  Month: 02  ID: BPT  ARGOS:  8921  Name: Bonaparte Point     
Lat: 64.78S  Lon:  64.07W  Elev:    8m
2016  32  2  1 0000   -1.0  988.4    4.9  263.0   95.0  444.0
2016  32  2  1 0100   -1.0  989.7    3.9  271.0   88.5  444.0
2016  32  2  1 0200   -1.1  990.7    2.8  312.0   93.0  444.0
2016  32  2  1 0300   -1.1  991.5    3.4  281.0   94.6  444.0
2016  32  2  1 0400   -1.0  992.5    4.1  254.0   95.5  444.0
2016  32  2  1 0500   -1.1  993.2    4.9  262.0   96.0  444.0
2016  32  2  1 0600   -1.2  993.7    5.2  251.0   98.0  444.0
2016  32  2  1 0700   -1.2  994.3    4.6  244.0   97.0  444.0
2016  32  2  1 0800   -1.3  994.6    3.5  265.0   97.0  444.0
2016  32  2  1 0900   -1.3  995.6    4.5  256.0   96.6  444.0
2016  32  2  1 1000   -1.3  995.9    5.6  245.0   97.0  444.0
2016  32  2  1 1100   -1.3  996.6    4.1  236.0   96.3  444.0
2016  32  2  1 1200   -1.4  997.1    5.5  236.0   97.0  444.0
2016  32  2  1 1300   -1.3  997.6    4.7  220.0   96.4  444.0
2016  32  2  1 1400   -1.4  997.9    5.3  235.0   96.0  444.0
2016  32  2  1 1500   -1.3  998.6    5.6  225.0   94.0  444.0
2016  32  2  1 1600   -0.8  999.0    4.5  227.0   90.0  444.0
2016  32  2  1 1700   -0.6  999.5    5.3  235.0   88.7  444.0
2016  32  2  1 1800   -0.6 1000.0    7.7  231.0   87.0  444.0
2016  32  2  1 1900   -0.8 1000.7    7.1  228.0   87.9  444.0
2016  32  2  1 2000   -0.8 1001.7    6.9  226.0   86.0  444.0
2016  32  2  1 2100   -0.7 1002.4    7.7  232.0   87.0  444.0
2016  32  2  1 2200   -0.8 1003.1    6.8  227.0   90.0  444.0
2016  32  2  1 2300   -0.7 1003.9    9.6  223.0   90.0  444.0
2016  33  2  2 0000   -0.9 1005.1    6.5  235.0   83.6  444.0
2016  33  2  2 0100   -1.1 1005.8    7.2  231.0   85.0  444.0
2016  33  2  2 0200   -1.2 1005.8    6.8  237.0   88.0  444.0
2016  33  2  2 0300   -1.2 1006.4    8.1  236.0   88.4  444.0
2016  33  2  2 0400   -1.3 1007.1    5.2  239.0   89.0  444.0
2016  33  2  2 0500   -1.1 1007.7    6.2  231.0   88.6  444.0
2016  33  2  2 0600   -1.3 1007.6    2.0  228.0   91.0  444.0
2016  33  2  2 0700   -1.4 1007.2    2.2  324.0   87.0  444.0
2016  33  2  2 0800   -1.4 1007.2    2.4  331.0   87.7  444.0
2016  33  2  2 0900   -1.4 1007.7    2.9  344.0   89.0  444.0
2016  33  2  2 1000   -1.3 1007.6    2.7  326.0   82.6  444.0
2016  33  2  2 1100   -1.4 1007.2    2.1  330.0   85.5  444.0
2016  33  2  2 1200   -1.3 1007.1    1.2  238.0   90.0  444.0
2016  33  2  2 1300   -0.6 1006.6    0.0    0.0   86.4  444.0
2016  33  2  2 1400    0.0 1006.4    0.2  281.0   85.0  444.0
2016  33  2  2 1500   -0.1 1006.6    3.3  274.0   89.5  444.0
2016  33  2  2 1600  444.0  444.0  444.0  444.0  444.0  444.0
2016  33  2  2 1700   -0.8 1006.1    2.9   98.0   94.7  444.0
2016  33  2  2 1800   -0.1 1006.2    0.3  121.0   91.5  444.0
2016  33  2  2 1900   -0.4 1006.5    1.9  111.0   97.0  444.0
2016  33  2  2 2000   -0.7 1006.4    1.6  147.0   98.0  444.0
2016  33  2  2 2100   -0.8 1005.8    3.0  105.0   98.0  444.0
2016  33  2  2 2200   -0.8 1005.7    3.1  102.0   98.1  444.0
2016  33  2  2 2300   -0.4 1005.1    0.0    0.0   98.0  444.0
2016  34  2  3 0000   -0.7 1004.0    0.6  148.0   97.2  444.0
2016  34  2  3 0100   -0.6 1005.0    0.7  131.0   98.0  444.0
2016  34  2  3 0200   -1.0 1004.6    1.1   36.0   98.2  444.0
2016  34  2  3 0300   -1.0 1004.1    3.0   86.0   98.2  444.0
2016  34  2  3 0400   -1.0 1004.4    1.3   66.0   97.2  444.0
2016  34  2  3 0500   -1.6 1003.5    0.8  284.0   99.0  444.0
2016  34  2  3 0600   -1.7 1002.5    1.3  172.0   99.4  444.0
2016  34  2  3 0700   -1.5 1001.3    2.5   93.0  100.0  444.0
2016  34  2  3 0800   -1.7 1001.2    3.8  297.0   99.7  444.0
2016  34  2  3 0900   -1.6 1001.2    2.3  210.0  100.0  444.0
2016  34  2  3 1000   -1.6 1000.5    0.0    0.0  100.0  444.0
2016  34  2  3 1100   -1.3  999.4    4.5  107.0   99.0  444.0
2016  34  2  3 1200   -0.1  999.2    2.4   93.0   93.0  444.0
2016  34  2  3 1300   -0.8  998.8    1.4  119.0   96.7  444.0
2016  34  2  3 1400   -1.1  998.6    1.0  118.0   98.0  444.0
2016  34  2  3 1500   -1.7  998.2    2.1  339.0   99.0  444.0
2016  34  2  3 1600   -1.4  997.9    1.5  351.0   99.2  444.0
2016  34  2  3 1700   -1.3  997.9    1.5  311.0   99.0  444.0
2016  34  2  3 1800   -1.3  997.9    1.9  303.0   98.7  444.0
2016  34  2  3 1900   -1.0  997.9    0.9  346.0   99.0  444.0
2016  34  2  3 2000   -1.0  997.8    0.0    0.0   99.1  444.0
2016  34  2  3 2100   -1.4  997.6    1.6  296.0   99.0  444.0
2016  34  2  3 2200   -1.1  998.2    1.1   29.0   98.7  444.0
2016  34  2  3 2300   -0.5  998.2    0.3   57.0   97.1  444.0
2016  35  2  4 0000   -1.1  997.4    0.0    0.0   98.0  444.0
2016  35  2  4 0100   -1.1  998.2    0.0    0.0   98.3  444.0
2016  35  2  4 0200   -1.2  997.9    0.1  284.0   98.0  444.0
2016  35  2  4 0300   -1.4  997.6    2.0  298.0   98.0  444.0
2016  35  2  4 0400   -1.6  996.9    4.4  315.0   99.6  444.0
2016  35  2  4 0500   -1.5  996.3    3.1  301.0   99.0  444.0
2016  35  2  4 0600   -0.9  995.6    3.0  309.0   91.6  444.0
2016  35  2  4 0700    0.0  995.3    2.9  324.0   89.0  444.0
2016  35  2  4 0800    0.4  995.1    3.1  341.0   85.1  444.0
2016  35  2  4 0900    0.2  994.9    1.6  313.0   91.2  444.0
2016  35  2  4 1000   -1.3  995.0    2.6  103.0   98.0  444.0
2016  35  2  4 1100   -1.2  994.6    0.7  105.0   99.0  444.0
2016  35  2  4 1200   -1.1  994.3    2.1  101.0   98.9  444.0
2016  35  2  4 1300   -0.7  993.8    1.7  106.0   99.0  444.0
2016  35  2  4 1400   -0.5  993.2    0.4  109.0   99.0  444.0
2016  35  2  4 1500    0.1  992.5  444.0  444.0   96.0  444.0
2016  35  2  4 1600   -0.8  992.2    3.2  117.0   98.8  444.0
2016  35  2  4 1700   -0.4  991.2    3.6   93.0   98.0  444.0
2016  35  2  4 1800   -0.3  990.6    3.1  109.0   97.9  444.0
2016  35  2  4 1900    0.6  989.6    3.7  344.0   92.3  444.0
2016  35  2  4 2000   -0.4  989.2    1.4  105.0   96.0  444.0
2016  35  2  4 2100   -0.6  989.1    0.7  103.0   97.4  444.0
2016  35  2  4 2200   -1.0  989.5    5.6  309.0   98.0  444.0
2016  35  2  4 2300   -1.4  989.4    4.0  322.0   99.3  444.0
2016  36  2  5 0000   -1.4  989.4    4.3  328.0  100.0  444.0
2016  36  2  5 0100   -1.2  989.2    4.4  329.0  100.0  444.0
2016  36  2  5 0200   -0.9  989.7    5.3  283.0  444.0  444.0
2016  36  2  5 0300   -0.8  990.1    5.0  294.0  100.0  444.0
2016  36  2  5 0400   -0.7  989.9    4.4  302.0   97.7  444.0
2016  36  2  5 0500   -0.6  989.4    6.7  296.0   91.6  444.0
2016  36  2  5 0600   -0.5  988.9    8.9  294.0   87.5  444.0
2016  36  2  5 0700   -0.5  988.4   10.6  283.0   85.0  444.0
2016  36  2  5 0800   -0.3  988.9   12.5  268.0   85.0  444.0
2016  36  2  5 0900   -0.1  989.1   12.2  270.0   81.0  444.0
2016  36  2  5 1000   -0.1  989.4   14.6  262.0   83.1  444.0
2016  36  2  5 1100   -0.3  989.6   14.1  261.0   88.0  444.0
2016  36  2  5 1200   -0.4  990.1   15.3  260.0   86.2  444.0
2016  36  2  5 1300   -1.3  991.0   16.7  255.0   95.0  444.0
2016  36  2  5 1400   -1.5  991.7   11.6  248.0   96.0  444.0
2016  36  2  5 1500   -0.7  992.7  444.0  444.0  444.0  444.0
2016  36  2  5 1600   -1.1  993.3   10.1  252.0   88.0  444.0
2016  36  2  5 1700   -0.8  993.6   10.3  250.0   88.5  444.0
2016  36  2  5 1800   -1.6  994.3   10.9  243.0   88.2  444.0
2016  36  2  5 1900   -0.7  994.1   12.5  249.0   81.7  444.0
2016  36  2  5 2000   -0.7  995.0    9.9  256.0   86.0  444.0
2016  36  2  5 2100   -0.7  995.0   11.7  261.0   84.0  444.0
2016  36  2  5 2200   -1.3  995.8    8.6  245.0   86.7  444.0
2016  36  2  5 2300   -0.8  995.9    8.4  250.0   86.0  444.0
2016  37  2  6 0000   -0.9  996.1    9.6  250.0   85.0  444.0
2016  37  2  6 0100   -1.1  996.3    8.7  240.0   85.9  444.0
2016  37  2  6 0200   -1.2  996.6    7.0  244.0   87.8  444.0
2016  37  2  6 0300   -1.3  996.3    6.7  246.0   89.0  444.0
2016  37  2  6 0400   -1.4  995.9    8.0  246.0   88.3  444.0
2016  37  2  6 0500   -1.4  996.6    7.4  244.0   89.0  444.0
2016  37  2  6 0600   -1.5  996.4    6.7  245.0   88.9  444.0
2016  37  2  6 0700   -1.5  996.6    6.9  240.0   89.5  444.0
2016  37  2  6 0800   -1.5  997.0    7.6  224.0   90.0  444.0
2016  37  2  6 0900   -1.5  997.6    4.9  212.0   92.0  444.0
2016  37  2  6 1000   -1.5  997.6    5.9  213.0   91.2  444.0
2016  37  2  6 1100   -1.4  997.7    4.1  257.0   89.0  444.0
2016  37  2  6 1200   -1.3  997.5    3.8  253.0   88.8  444.0
2016  37  2  6 1300   -1.4  997.7    2.8  246.0   90.5  444.0
2016  37  2  6 1400   -1.2  997.9    1.3  256.0   90.0  444.0
2016  37  2  6 1500   -0.8  997.9    0.1  299.0  444.0  444.0
2016  37  2  6 1600   -0.1  997.9    0.6  264.0   82.0  444.0
2016  37  2  6 1700  444.0  444.0  444.0  444.0  444.0  444.0
2016  37  2  6 1800    0.5  997.6    0.0    0.0   71.2  444.0
2016  37  2  6 1900    0.7  997.3    2.4   95.0  444.0  444.0
2016  37  2  6 2000   -0.6  997.4    4.2   99.0   80.0  444.0
2016  37  2  6 2100   -0.4  997.1    3.2  102.0   79.9  444.0
2016  37  2  6 2200   -0.5  997.1    0.7  151.0   77.6  444.0
2016  37  2  6 2300   -1.1  996.8    1.4  143.0   86.0  444.0
2016  38  2  7 0000   -0.7  995.6    3.8  132.0   87.0  444.0
2016  38  2  7 0100   -0.8  995.0    5.8  122.0   88.0  444.0
2016  38  2  7 0200   -0.2  994.3    2.9  111.0   88.0  444.0
2016  38  2  7 0300   -0.2  993.1    4.2  130.0   89.1  444.0
2016  38  2  7 0400    2.8  991.9    3.7  304.0   79.0  444.0
2016  38  2  7 0500    1.8  990.1   16.9   13.0   81.8  444.0
2016  38  2  7 0600    3.2  989.6   12.4   16.0   77.0  444.0
2016  38  2  7 0700    3.1  988.7   15.6   15.0   78.8  444.0
2016  38  2  7 0800    2.2  988.7   11.4    9.0   81.6  444.0
2016  38  2  7 0900    2.0  988.3   12.7   21.0   80.0  444.0
2016  38  2  7 1000    2.1  988.4    7.7  354.0   80.2  444.0
2016  38  2  7 1100    2.5  987.9    8.5  351.0   77.0  444.0
2016  38  2  7 1200    2.1  987.7    7.5  349.0   82.0  444.0
2016  38  2  7 1300    2.1  987.8    6.7  357.0   79.0  444.0
2016  38  2  7 1400    2.2  987.5    7.1  357.0   79.0  444.0
2016  38  2  7 1500    2.4  986.6   10.5   14.0   77.4  444.0
2016  38  2  7 1600  444.0  444.0  444.0  444.0  444.0  444.0
2016  38  2  7 1700    2.6  986.5    9.2    6.0   80.7  444.0
2016  38  2  7 1800    2.2  986.3   10.2  353.0  444.0  444.0
2016  38  2  7 1900    2.0  986.3    8.7    8.0   81.4  444.0
2016  38  2  7 2000    1.6  986.4    8.9  339.0   83.0  444.0
2016  38  2  7 2100    1.9  985.5    8.2  351.0   82.0  444.0
2016  38  2  7 2200    2.0  985.5    9.2  353.0   83.4  444.0
2016  38  2  7 2300    0.6  985.2    0.9  139.0   89.9  444.0
2016  39  2  8 0000    0.4  984.0    0.8  197.0   91.0  444.0
2016  39  2  8 0100    1.8  984.2    1.3    7.0   84.2  444.0
2016  39  2  8 0200    2.5  983.0    8.8   12.0   73.0  444.0
2016  39  2  8 0300    2.5  982.6    8.7    8.0   78.8  444.0
2016  39  2  8 0400    2.3  982.3    7.1  343.0   82.0  444.0
2016  39  2  8 0500    2.2  981.9    5.7  353.0   81.0  444.0
2016  39  2  8 0600   -0.2  981.6    4.4  102.0   94.0  444.0
2016  39  2  8 0700   -1.0  981.2    3.6  107.0   98.0  444.0
2016  39  2  8 0800   -1.2  980.9    2.3  119.0   99.0  444.0
2016  39  2  8 0900   -1.2  980.4    2.6  104.0   99.0  444.0
2016  39  2  8 1000   -1.2  979.9    1.5  114.0   99.0  444.0
2016  39  2  8 1100   -1.2  979.6    0.0    0.0   99.0  444.0
2016  39  2  8 1200   -1.2  979.8    0.0    0.0   99.0  444.0
2016  39  2  8 1300   -1.3  979.6    1.9  277.0   99.0  444.0
2016  39  2  8 1400   -0.7  978.9    2.7  316.0   99.1  444.0
2016  39  2  8 1500    0.2  978.6    0.1  215.0   96.0  444.0
2016  39  2  8 1600  444.0  978.2    0.8  225.0   91.1  444.0
2016  39  2  8 1700    0.0  978.2    3.4   97.0   95.0  444.0
2016  39  2  8 1800    0.2  977.7    0.1  283.0   92.0  444.0
2016  39  2  8 1900    0.7  977.5    1.4  153.0   90.9  444.0
2016  39  2  8 2000    0.7  977.1    0.9  100.0   92.4  444.0
2016  39  2  8 2100    0.9  976.3    1.2  118.0   89.9  444.0
2016  39  2  8 2200    0.4  975.5    1.2  132.0   93.5  444.0
2016  39  2  8 2300    0.1  975.3    0.2  316.0   93.0  444.0
2016  40  2  9 0000    0.0  974.0    1.8  198.0   95.0  444.0
2016  40  2  9 0100    0.2  973.4    0.2  162.0   92.0  444.0
2016  40  2  9 0200   -0.2  972.4    2.3  151.0   93.6  444.0
2016  40  2  9 0300    0.7  971.6    1.2  178.0   88.2  444.0
2016  40  2  9 0400    1.1  970.6    0.7  226.0   82.0  444.0
2016  40  2  9 0500    1.3  969.6    4.7   83.0   74.8  444.0
2016  40  2  9 0600    1.5  969.0    2.6  136.0   78.9  444.0
2016  40  2  9 0700    0.8  967.8    1.7  130.0   82.5  444.0
2016  40  2  9 0800    0.9  966.8    1.4  164.0   80.4  444.0
2016  40  2  9 0900    1.9  965.7    5.0  103.0   74.0  444.0
2016  40  2  9 1000    1.8  965.0    7.7   75.0   75.0  444.0
2016  40  2  9 1100    1.4  964.4   10.6   94.0   78.0  444.0
2016  40  2  9 1200    1.9  964.2   10.2   85.0   74.2  444.0
2016  40  2  9 1300    3.1  964.1    8.9   58.0   71.0  444.0
2016  40  2  9 1400    2.4  964.6    2.4  222.0   73.3  444.0
2016  40  2  9 1500    2.2  964.7    3.9  238.0   74.0  444.0
2016  40  2  9 1600  444.0  444.0  444.0  444.0  444.0  444.0
2016  40  2  9 1700    1.9  965.2   10.1   72.0  444.0  444.0
2016  40  2  9 1800    1.6  965.4    6.1   83.0   74.0  444.0
2016  40  2  9 1900    1.7  965.9   11.6  103.0   64.0  444.0
2016  40  2  9 2000    1.5  966.9    9.5  101.0   63.7  444.0
2016  40  2  9 2100    1.5  967.3   13.7   83.0   58.0  444.0
2016  40  2  9 2200    1.7  968.0   11.4   77.0   56.3  444.0
2016  40  2  9 2300    2.0  968.6   10.7   73.0   49.3  444.0
2016  41  2 10 0000    1.9  970.1    2.5  109.0   45.7  444.0
2016  41  2 10 0100    1.8  971.3    5.5  127.0   50.0  444.0
2016  41  2 10 0200    1.6  972.1    3.7   93.0   53.0  444.0
2016  41  2 10 0300    1.4  972.4    5.1   97.0   48.0  444.0
2016  41  2 10 0400    1.5  973.5    7.4   80.0   50.0  444.0
2016  41  2 10 0500    1.8  974.0   10.0   84.0   47.3  444.0
2016  41  2 10 0600    1.9  975.5    2.8  129.0   58.0  444.0
2016  41  2 10 0700    1.1  976.5    5.2  147.0   55.0  444.0
2016  41  2 10 0800    1.1  977.5    5.5  147.0   52.7  444.0
2016  41  2 10 0900    1.0  978.5    3.8  100.0   58.2  444.0
2016  41  2 10 1000    0.5  979.5    1.3  143.0   71.7  444.0
2016  41  2 10 1100    0.2  980.2    1.3   37.0   79.0  444.0
2016  41  2 10 1200    0.2  980.5    2.3  323.0   76.0  444.0
2016  41  2 10 1300   -0.1  980.9    2.5  277.0   82.0  444.0
2016  41  2 10 1400    0.0  981.7    4.4  331.0   85.3  444.0
2016  41  2 10 1500    0.0  982.2    4.8  310.0  444.0  444.0
2016  41  2 10 1600   -0.2  982.4    4.9  311.0   88.0  444.0
2016  41  2 10 1700   -0.4  982.6    3.7  292.0   87.2  444.0
2016  41  2 10 1800   -0.9  983.0    3.8  311.0   88.5  444.0
2016  41  2 10 1900   -1.2  983.4    3.2  312.0   88.7  444.0
2016  41  2 10 2000   -1.4  983.5    3.1  288.0   89.4  444.0
2016  41  2 10 2100   -1.6  983.9    3.5  278.0   90.0  444.0
2016  41  2 10 2200   -1.8  984.0    3.2  272.0   91.0  444.0
2016  41  2 10 2300   -2.1  983.8    2.4  335.0   90.0  444.0
2016  42  2 11 0000   -2.0  983.5    2.1  316.0   89.9  444.0
2016  42  2 11 0100   -2.1  983.5    0.5   38.0   89.0  444.0
2016  42  2 11 0200   -2.4  983.7    2.2  344.0   89.0  444.0
2016  42  2 11 0300   -2.4  983.6    1.9   69.0   88.8  444.0
2016  42  2 11 0400   -2.6  983.3    3.1   78.0   91.0  444.0
2016  42  2 11 0500   -2.9  983.0    3.3   76.0   88.6  444.0
2016  42  2 11 0600   -3.3  982.9    3.3  352.0   89.1  444.0
2016  42  2 11 0700   -2.9  982.1    5.0  294.0   84.0  444.0
2016  42  2 11 0800   -2.8  981.6    4.3   86.0   80.1  444.0
2016  42  2 11 0900   -2.5  981.4    1.5   44.0   84.0  444.0
