Year: 2016  Month: 09  ID: BPT  ARGOS:  8921  Name: Bonaparte Point     
Lat: 64.78S  Lon:  64.07W  Elev:    8m
2016 245  9  1 0000   -8.0  979.6  444.0  444.0   80.0  444.0
2016 245  9  1 0100   -7.9  980.2  444.0  444.0   81.0  444.0
2016 245  9  1 0200   -8.4  981.5  444.0  444.0   75.0  444.0
2016 245  9  1 0300   -9.1  982.5  444.0  444.0   90.0  444.0
2016 245  9  1 0400   -9.1  984.0  444.0  444.0   78.3  444.0
2016 245  9  1 0500   -9.3  984.8  444.0  444.0   90.5  444.0
2016 245  9  1 0600   -8.9  986.5  444.0  444.0   73.1  444.0
2016 245  9  1 0700   -9.0  987.5  444.0  444.0   77.0  444.0
2016 245  9  1 0800   -9.5  988.6  444.0  444.0   75.0  444.0
2016 245  9  1 0900   -9.6  989.9  444.0  444.0   85.0  444.0
2016 245  9  1 1000  -10.4  990.4  444.0  444.0   91.4  444.0
2016 245  9  1 1100  -10.4  991.3  444.0  444.0   86.0  444.0
2016 245  9  1 1200  -10.3  992.2  444.0  444.0   85.8  444.0
2016 245  9  1 1300  -10.1  993.3  444.0  444.0   89.0  444.0
2016 245  9  1 1400  -10.1  993.7  444.0  444.0   84.0  444.0
2016 245  9  1 1500  -10.2  994.3  444.0  444.0  444.0  444.0
2016 245  9  1 1600  444.0  444.0  444.0  444.0  444.0  444.0
2016 245  9  1 1700   -9.9  995.8  444.0  444.0   84.0  444.0
2016 245  9  1 1800   -9.8  996.3  444.0  444.0   83.6  444.0
2016 245  9  1 1900   -9.5  996.8  444.0  444.0   82.0  444.0
2016 245  9  1 2000   -9.1  996.9  444.0  444.0   83.0  444.0
2016 245  9  1 2100   -8.9  997.9  444.0  444.0   86.1  444.0
2016 245  9  1 2200   -8.8  998.6  444.0  444.0   84.0  444.0
2016 245  9  1 2300   -8.2  999.6  444.0  444.0   83.4  444.0
2016 246  9  2 0000   -7.4 1000.7  444.0  444.0   86.0  444.0
2016 246  9  2 0100   -7.0 1001.1  444.0  444.0   90.0  444.0
2016 246  9  2 0200   -5.5 1001.7  444.0  444.0   88.0  444.0
2016 246  9  2 0300   -5.4 1002.5  444.0  444.0   87.1  444.0
2016 246  9  2 0400   -5.9 1003.7  444.0  444.0   91.4  444.0
2016 246  9  2 0500   -5.3 1004.3  444.0  444.0   91.9  444.0
2016 246  9  2 0600   -5.3 1005.8  444.0  444.0   96.0  444.0
2016 246  9  2 0700   -3.9 1006.4  444.0  444.0   91.0  444.0
2016 246  9  2 0800   -3.4 1007.7  444.0  444.0   87.0  444.0
2016 246  9  2 0900   -3.8 1008.9  444.0  444.0   92.1  444.0
2016 246  9  2 1000   -4.4 1010.0  444.0  444.0   92.0  444.0
2016 246  9  2 1100   -3.9 1010.7  444.0  444.0   93.0  444.0
2016 246  9  2 1200   -3.8 1011.5  444.0  444.0   93.0  444.0
2016 246  9  2 1300   -3.7 1012.4  444.0  444.0   97.1  444.0
2016 246  9  2 1400   -3.6 1013.1  444.0  444.0  444.0  444.0
2016 246  9  2 1500   -3.5 1013.9  444.0  444.0   91.0  444.0
2016 246  9  2 1600  444.0  444.0  444.0  444.0  444.0  444.0
2016 246  9  2 1700   -3.4 1015.7  444.0  444.0  444.0  444.0
2016 246  9  2 1800   -3.4 1015.7  444.0  444.0   88.5  444.0
2016 246  9  2 1900   -3.3 1017.0  444.0  444.0   89.0  444.0
2016 246  9  2 2000   -3.4 1018.0  444.0  444.0   89.6  444.0
2016 246  9  2 2100   -3.2 1018.7  444.0  444.0   92.1  444.0
