Year: 2016  Month: 12  ID: CHA  ARGOS: 99602  Name: Cape Hallett        
Lat: 72.19S  Lon: 170.17E  Elev:    1m
2016 336 12  1 0000   -3.5  989.8    2.4  230.2   86.0  444.0
2016 336 12  1 0100  444.0  989.6    1.2  248.7   79.8  444.0
2016 336 12  1 0200  444.0  989.4    1.2  237.4   84.0  444.0
2016 336 12  1 0300   -3.0  989.1    1.4  231.3   85.5  444.0
2016 336 12  1 0400   -2.6  988.9    1.4  252.7   84.4  444.0
2016 336 12  1 0500  444.0  989.0    0.8  255.1   78.5  444.0
2016 336 12  1 0600   -3.1  989.1    0.7  272.8   85.3  444.0
2016 336 12  1 0700   -3.7  989.3    1.3  232.7   89.3  444.0
2016 336 12  1 0800   -3.4  989.7    1.5  350.7   89.3  444.0
2016 336 12  1 0900   -3.8  989.5    1.4  246.0   90.1  444.0
2016 336 12  1 1000   -3.9  989.3    1.2  248.8   89.6  444.0
2016 336 12  1 1100   -4.3  989.1    4.5  242.0   93.6  444.0
2016 336 12  1 1200   -4.5  988.7    4.0  237.5   93.4  444.0
2016 336 12  1 1300   -4.6  988.4    3.2  248.8   93.6  444.0
2016 336 12  1 1400   -4.6  988.3    0.4  223.1   93.7  444.0
2016 336 12  1 1500   -3.8  988.2    0.1  199.5   89.3  444.0
2016 336 12  1 1600   -3.9  988.3    0.0    0.0   89.2  444.0
2016 336 12  1 1700  444.0  988.6    0.2  323.4   83.4  444.0
2016 336 12  1 1800  444.0  989.2    0.6   23.5   80.4  444.0
2016 336 12  1 1900  444.0  989.6    0.3  325.6   75.0  444.0
2016 336 12  1 2000  444.0  990.1    0.8   29.4   74.8  444.0
2016 336 12  1 2100  444.0  990.4    0.7  339.5   63.3  444.0
2016 336 12  1 2200  444.0  990.8    0.6  336.6   65.9  444.0
2016 336 12  1 2300  444.0  991.1    0.2  255.4   61.0  444.0
2016 337 12  2 0000   -2.6  991.7    5.2  147.4   66.6  444.0
2016 337 12  2 0100   -4.3  992.0    6.7  142.1   70.6  444.0
2016 337 12  2 0200   -4.4  992.4    5.8  143.1   70.4  444.0
2016 337 12  2 0300   -4.7  993.0    7.2  147.5   74.3  444.0
2016 337 12  2 0400   -5.4  993.3    7.8  145.2   78.3  444.0
2016 337 12  2 0500   -5.9  993.8    7.4  144.5   75.6  444.0
2016 337 12  2 0600   -5.8  994.2    5.2  146.4   71.0  444.0
2016 337 12  2 0700   -5.9  994.7    4.3  141.9   71.9  444.0
2016 337 12  2 0800   -6.2  995.3    1.9  204.7   81.9  444.0
2016 337 12  2 0900   -6.3  995.8    0.4   36.8   85.7  444.0
2016 337 12  2 1000   -6.1  996.3    2.4  142.6   78.6  444.0
2016 337 12  2 1100   -6.5  996.7    2.3   97.2   79.8  444.0
2016 337 12  2 1200   -6.3  997.1    2.9  133.1   71.7  444.0
2016 337 12  2 1300   -6.4  997.2    3.1  142.2   76.5  444.0
2016 337 12  2 1400   -6.9  997.6    5.9  149.6   75.8  444.0
2016 337 12  2 1500   -7.1  998.1    4.1  148.5   77.8  444.0
2016 337 12  2 1600   -7.1  998.3    4.3  137.8   78.8  444.0
2016 337 12  2 1700   -7.7  998.6    7.2  147.8   79.2  444.0
2016 337 12  2 1800   -7.7  999.2    7.0  143.3   74.1  444.0
2016 337 12  2 1900   -7.9  999.8    8.3  144.0   74.9  444.0
