Year: 2002  Month: 06  ID: PGS  ARGOS:  8937  Name: Pegasus South       
Lat: 77.99S  Lon: 166.57E  Elev:    5m
2002 152  6  1 0000  -38.2 1016.1  444.0  444.0  444.0   -2.1
2002 152  6  1 0100  -38.6 1015.6  444.0  444.0  444.0   -2.1
2002 152  6  1 0200  -37.4 1016.1  444.0  444.0  444.0  -12.3
2002 152  6  1 0300  -35.6 1016.0  444.0  444.0  444.0  -12.4
2002 152  6  1 0400  -36.8 1015.7  444.0  444.0  444.0   -5.4
2002 152  6  1 0500  -35.4 1016.0  444.0  444.0  444.0  -12.6
2002 152  6  1 0600  -36.9 1016.1  444.0  444.0  444.0   -2.1
2002 152  6  1 0700  -36.9 1015.8  444.0  444.0  444.0   -2.1
2002 152  6  1 0800  -35.4 1015.8  444.0  444.0  444.0  -12.1
2002 152  6  1 0900  -36.5 1015.8  444.0  444.0  444.0  -12.6
2002 152  6  1 1000  -36.9 1015.8  444.0  444.0  444.0  -12.6
2002 152  6  1 1100  -36.4 1016.0  444.0  444.0  444.0   -2.1
2002 152  6  1 1200  -35.0 1015.9  444.0  444.0  444.0   -2.1
2002 152  6  1 1300  -37.5 1015.8  444.0  444.0  444.0  -11.6
2002 152  6  1 1400  -36.0 1015.9  444.0  444.0  444.0  -12.3
2002 152  6  1 1500  -36.1 1015.5  444.0  444.0  444.0  -11.9
2002 152  6  1 1600  -37.0 1015.7  444.0  444.0  444.0   -2.1
2002 152  6  1 1700  -37.5 1015.8  444.0  444.0  444.0   -2.1
2002 152  6  1 1800  444.0  444.0  444.0  444.0  444.0  444.0
2002 152  6  1 1900  -39.8 1015.5  444.0  444.0  444.0  -12.3
2002 152  6  1 2000  -39.9 1015.4  444.0  444.0  444.0  -12.3
2002 152  6  1 2100  -38.4 1015.5  444.0  444.0  444.0  -12.6
2002 152  6  1 2200  -38.2 1016.1  444.0  444.0  444.0   -2.1
2002 152  6  1 2300  -37.0 1015.4  444.0  444.0  444.0   -2.1
2002 153  6  2 0000  -34.0 1014.9  444.0  444.0  444.0  -12.6
2002 153  6  2 0100  -34.4 1015.0  444.0  444.0  444.0  -12.4
2002 153  6  2 0200  -38.1 1014.7  444.0  444.0  444.0  -11.7
2002 153  6  2 0300  -39.9 1014.0  444.0  444.0  444.0  -11.9
2002 153  6  2 0400  -40.1 1013.6  444.0  444.0  444.0   -2.1
2002 153  6  2 0500  -38.8 1013.3  444.0  444.0  444.0  -12.3
2002 153  6  2 0600  -38.9 1012.8  444.0  444.0  444.0   -2.1
2002 153  6  2 0700  -38.0 1012.5  444.0  444.0  444.0  -12.6
2002 153  6  2 0800  -37.1 1012.1  444.0  444.0  444.0  -11.7
2002 153  6  2 0900  -40.5 1011.6  444.0  444.0  444.0   -2.1
2002 153  6  2 1000  -41.6 1011.2  444.0  444.0  444.0   -2.1
2002 153  6  2 1100  -40.9 1010.7  444.0  444.0  444.0   -2.1
2002 153  6  2 1200  -40.6 1010.1  444.0  444.0  444.0  -12.6
2002 153  6  2 1300  -40.0 1009.5  444.0  444.0  444.0  -12.6
2002 153  6  2 1400  -37.6 1008.7  444.0  444.0  444.0   -2.1
2002 153  6  2 1500  -39.4 1008.1  444.0  444.0  444.0   -2.1
2002 153  6  2 1600  -40.2 1007.3  444.0  444.0  444.0   -2.1
2002 153  6  2 1700  -40.9 1007.1  444.0  444.0  444.0  -12.6
2002 153  6  2 1800  -39.9 1006.1  444.0  444.0  444.0  -12.6
2002 153  6  2 1900  -40.0 1005.5  444.0  444.0  444.0  -12.4
2002 153  6  2 2000  -38.5 1005.3  444.0  444.0  444.0   -2.1
2002 153  6  2 2100  -34.4 1005.0  444.0  444.0  444.0   -2.1
2002 153  6  2 2200  -34.2 1004.5  444.0  444.0  444.0  -12.1
2002 153  6  2 2300  -37.1 1004.4  444.0  444.0  444.0  -12.6
2002 154  6  3 0000  444.0  444.0  444.0  444.0  444.0  444.0
2002 154  6  3 0100  -39.4 1003.9  444.0  444.0  444.0  -12.6
2002 154  6  3 0200  -41.0 1003.4  444.0  444.0  444.0   -2.1
2002 154  6  3 0300  -39.8 1002.8  444.0  444.0  444.0  -12.6
2002 154  6  3 0400  -38.5 1002.5  444.0  444.0  444.0   -2.1
2002 154  6  3 0500  -38.9 1002.2  444.0  444.0  444.0  -12.6
2002 154  6  3 0600  -36.5 1002.1  444.0  444.0  444.0  -12.6
2002 154  6  3 0700  -40.4 1002.2  444.0  444.0  444.0   -2.1
2002 154  6  3 0800  -40.1 1002.1  444.0  444.0  444.0  -12.6
2002 154  6  3 0900  -39.4 1002.1  444.0  444.0  444.0   -2.1
2002 154  6  3 1000  -37.0 1002.1  444.0  444.0  444.0  -12.5
2002 154  6  3 1100  -36.1 1002.2  444.0  444.0  444.0  -12.6
2002 154  6  3 1200  -37.6 1002.1  444.0  444.0  444.0  -12.6
2002 154  6  3 1300  -37.8 1001.9  444.0  444.0  444.0  -12.6
2002 154  6  3 1400  -39.1 1002.0  444.0  444.0  444.0   -2.1
2002 154  6  3 1500  -38.6 1002.3  444.0  444.0  444.0  -12.5
2002 154  6  3 1600  -40.5 1002.4  444.0  444.0  444.0  -12.3
2002 154  6  3 1700  -41.1 1002.5  444.0  444.0  444.0  -12.2
2002 154  6  3 1800  -41.2 1002.8  444.0  444.0  444.0   -2.1
2002 154  6  3 1900  -42.2 1003.7  444.0  444.0  444.0  -12.0
2002 154  6  3 2000  444.0 1004.2  444.0  444.0  444.0  -12.6
2002 154  6  3 2100  -40.0 1004.6  444.0  444.0  444.0  -12.6
2002 154  6  3 2200  444.0  444.0  444.0  444.0  444.0  444.0
2002 154  6  3 2300  -40.8 1005.6  444.0  444.0  444.0   -2.1
2002 155  6  4 0000  -44.0 1005.9  444.0  444.0  444.0  -12.6
2002 155  6  4 0100  -43.0 1006.2  444.0  444.0  444.0  -12.6
2002 155  6  4 0200  -44.8 1006.6  444.0  444.0  444.0  -12.6
2002 155  6  4 0300  444.0  444.0  444.0  444.0  444.0  444.0
2002 155  6  4 0400  -43.4 1007.2  444.0  444.0  444.0  -12.6
2002 155  6  4 0500  -42.9 1007.8  444.0  444.0  444.0  -12.0
2002 155  6  4 0600  -41.0 1007.9  444.0  444.0  444.0  -12.2
2002 155  6  4 0700  -42.8 1008.3  444.0  444.0  444.0   -2.1
2002 155  6  4 0800  -44.5 1008.9  444.0  444.0  444.0  -12.6
2002 155  6  4 0900  -42.8 1009.5  444.0  444.0  444.0  -12.6
2002 155  6  4 1000  -43.0 1010.1  444.0  444.0  444.0  -12.6
2002 155  6  4 1100  -44.0 1010.6  444.0  444.0  444.0  -12.6
2002 155  6  4 1200  -44.1 1010.8  444.0  444.0  444.0  -12.6
2002 155  6  4 1300  -45.8 1011.3  444.0  444.0  444.0  -12.6
2002 155  6  4 1400  -45.6 1011.8  444.0  444.0  444.0  -12.6
2002 155  6  4 1500  -45.8 1012.7  444.0  444.0  444.0  -12.6
2002 155  6  4 1600  -45.9 1013.2  444.0  444.0  444.0  -12.6
2002 155  6  4 1700  -46.0 1013.6  444.0  444.0  444.0  -12.6
2002 155  6  4 1800  -45.9 1013.9  444.0  444.0  444.0  -12.6
2002 155  6  4 1900  -44.9 1014.7  444.0  444.0  444.0   -2.1
2002 155  6  4 2000  444.0  444.0  444.0  444.0  444.0  444.0
2002 155  6  4 2100  -44.5 1016.0  444.0  444.0  444.0   -2.1
