Year: 2002  Month: 05  ID: PGS  ARGOS:  8937  Name: Pegasus South       
Lat: 77.99S  Lon: 166.57E  Elev:    5m
2002 121  5  1 0000  -10.2  981.8   17.0  159.0  444.0   -4.9
2002 121  5  1 0100   -9.8  981.3   19.3  181.0  444.0   -4.6
2002 121  5  1 0200   -9.4  981.2   21.1  180.0  444.0   -3.8
2002 121  5  1 0300  -10.0  981.5   19.3  181.0  444.0    1.8
2002 121  5  1 0400  444.0  444.0  444.0  444.0  444.0  444.0
2002 121  5  1 0500  -10.0  983.2   10.2  184.0  444.0   -0.5
2002 121  5  1 0600  -10.5  983.3   20.1  156.0  444.0   -4.2
2002 121  5  1 0700  -11.1  982.5   19.6  177.0  444.0   -5.1
2002 121  5  1 0800  -10.6  982.8   22.1  186.0  444.0   -6.5
2002 121  5  1 0900  -11.1  984.5   14.0  156.0  444.0    0.2
2002 121  5  1 1000  -12.5  985.2   17.5  162.0  444.0   -0.8
2002 121  5  1 1100  -13.2  985.6   16.8  162.0  444.0   -5.6
2002 121  5  1 1200  -13.5  985.2   19.1  146.0  444.0   -5.6
2002 121  5  1 1300  -14.2  986.4   17.5  158.0  444.0   -5.2
2002 121  5  1 1400  -15.1  987.7   17.5  170.0  444.0    0.1
2002 121  5  1 1500  -16.8  989.2   15.7  159.0  444.0    0.0
2002 121  5  1 1600  -17.5  990.3   15.7  163.0  444.0   -6.0
2002 121  5  1 1700  -21.2  991.4   18.0  155.0  444.0   -5.1
2002 121  5  1 1800  -19.6  993.0   17.0  156.0  444.0   -5.3
2002 121  5  1 1900  -19.5  994.4   15.7  156.0  444.0    0.0
2002 121  5  1 2000  -19.0  995.7   13.7  162.0  444.0   -0.3
2002 121  5  1 2100  -18.4  996.4   13.0  156.0  444.0   -7.2
2002 121  5  1 2200  -17.5  996.4   15.5  184.0  444.0   -1.7
2002 121  5  1 2300  -18.6  997.5   16.0  167.0  444.0   -5.9
2002 122  5  2 0000  -19.1  998.2   10.9  138.0  444.0   -8.1
2002 122  5  2 0100  -18.5  998.3    9.1  150.0  444.0   -8.4
2002 122  5  2 0200  444.0  444.0  444.0  444.0  444.0  444.0
2002 122  5  2 0300  -18.9  999.1    6.6  138.0  444.0   -8.1
2002 122  5  2 0400  -19.5  999.2    8.4  153.0  444.0   -9.1
2002 122  5  2 0500  -17.6  999.3    6.6  146.0  444.0   -9.8
2002 122  5  2 0600  -17.5  999.3   14.2  179.0  444.0   -7.6
2002 122  5  2 0700  -17.6  999.6   14.5  191.0  444.0   -1.9
