Year: 2002  Month: 03  ID: PGS  ARGOS:  8937  Name: Pegasus South       
Lat: 77.99S  Lon: 166.58E  Elev:    5m
2002  60  3  1 0000  444.0  444.0  444.0  444.0  444.0  444.0
2002  60  3  1 0100  -17.9  992.1    2.3    7.0  444.0  -11.4
2002  60  3  1 0200  -19.5  992.0    3.3   51.0  444.0  -12.2
2002  60  3  1 0300  -18.0  991.9    1.0   69.0  444.0  -12.2
2002  60  3  1 0400  -17.6  991.7    1.8   80.0  444.0  -12.1
2002  60  3  1 0500  -17.9  991.8    2.0   48.0  444.0  -11.8
2002  60  3  1 0600  -18.2  992.1    2.5   30.0  444.0  -10.2
2002  60  3  1 0700  -20.0  992.2    3.0   31.0  444.0  -11.4
2002  60  3  1 0800  -19.2  992.7    3.0   53.0  444.0  -11.3
2002  60  3  1 0900  -21.2  992.8    2.5   44.0  444.0  -12.0
2002  60  3  1 1000  -21.2  992.9    1.8   97.0  444.0  -11.9
2002  60  3  1 1100  -20.9  993.0    1.0   87.0  444.0   -1.5
2002  60  3  1 1200  -19.5  993.1    0.0    0.0  444.0  -11.9
2002  60  3  1 1300  -19.0  993.1    2.3   52.0  444.0  -11.7
2002  60  3  1 1400  -18.5  993.3    0.5  125.0  444.0  -12.5
2002  60  3  1 1500  -18.5  993.4    0.3  153.0  444.0  -12.5
2002  60  3  1 1600  -17.9  993.6    3.8   69.0  444.0   -8.1
2002  60  3  1 1700  444.0  444.0  444.0  444.0  444.0  444.0
2002  60  3  1 1800  -17.1  994.5    0.8   86.0  444.0   -4.2
2002  60  3  1 1900  -17.1  994.6    1.3  110.0  444.0  -12.0
2002  60  3  1 2000  -16.6  994.5    1.0  110.0  444.0  -12.2
2002  60  3  1 2100  -15.9  994.8    1.3  177.0  444.0   -0.3
2002  60  3  1 2200  444.0  444.0  444.0  444.0  444.0  444.0
2002  60  3  1 2300  -13.1  995.1    1.0   28.0  444.0   13.7
2002  61  3  2 0000  -13.2  995.0    2.3  360.0  444.0  -11.9
2002  61  3  2 0100  -11.4  994.8    0.8  339.0  444.0  -12.3
2002  61  3  2 0200  -10.6  994.7    0.8  360.0  444.0  -12.5
2002  61  3  2 0300  444.0  994.5    0.0    0.0  444.0  -12.6
2002  61  3  2 0400  444.0  994.2    0.0    0.0  444.0   -3.8
2002  61  3  2 0500  -11.2  994.1    1.5   44.0  444.0  -11.9
2002  61  3  2 0600  -12.4  994.3    3.3   30.0  444.0  -11.2
2002  61  3  2 0700  -12.6  994.3    2.0   35.0  444.0  -11.0
2002  61  3  2 0800  -12.4  994.4    3.0   31.0  444.0  -11.3
2002  61  3  2 0900  -13.2  994.6    3.3   32.0  444.0   -8.9
2002  61  3  2 1000  -12.6  994.9    3.0   38.0  444.0  -10.8
2002  61  3  2 1100  -12.8  994.9    4.1   39.0  444.0  -10.9
2002  61  3  2 1200  -13.1  995.0    3.6   49.0  444.0  -11.1
2002  61  3  2 1300  -13.1  995.0    3.8   53.0  444.0  -11.0
2002  61  3  2 1400  -13.9  995.0    3.8   59.0  444.0   -7.8
2002  61  3  2 1500  -13.8  995.0    5.3   56.0  444.0  -11.0
2002  61  3  2 1600  -14.0  995.1    4.6   53.0  444.0   -9.8
2002  61  3  2 1700  -15.5  995.1    5.8   42.0  444.0  -11.0
2002  61  3  2 1800  -15.0  995.3    5.8   60.0  444.0  -10.2
2002  61  3  2 1900  -16.8  995.6    3.0   68.0  444.0  -10.2
2002  61  3  2 2000  -14.4  995.7    5.6   62.0  444.0  -10.2
2002  61  3  2 2100  -14.2  995.7    4.1   72.0  444.0  -10.9
2002  61  3  2 2200  -13.8  995.8    4.3   82.0  444.0  -10.4
2002  61  3  2 2300  -13.4  995.9    4.6   97.0  444.0  -10.8
2002  62  3  3 0000  -13.0  995.7    2.8   90.0  444.0  -11.8
2002  62  3  3 0100  -12.4  995.7    2.3  100.0  444.0  -11.7
2002  62  3  3 0200  -13.0  995.7    2.8  155.0  444.0  -11.6
2002  62  3  3 0300  -12.0  995.8    2.8  155.0  444.0  -11.4
2002  62  3  3 0400  -13.0  995.9    2.8  149.0  444.0   -0.7
2002  62  3  3 0500  -13.5  996.0    7.1  155.0  444.0   -0.7
2002  62  3  3 0600  -14.4  996.3    6.1  159.0  444.0  -10.1
2002  62  3  3 0700  -15.2  996.6    6.4  156.0  444.0  -10.2
2002  62  3  3 0800  -16.8  997.3    7.6  153.0  444.0   -9.5
2002  62  3  3 0900  -16.8  998.0    8.4  159.0  444.0   -0.2
2002  62  3  3 1000  -16.8  998.1    8.1  165.0  444.0   -1.0
2002  62  3  3 1100  -16.8  998.4    7.1  159.0  444.0   -9.6
2002  62  3  3 1200  -19.6  998.9    1.5  336.0  444.0  -11.1
2002  62  3  3 1300  -18.9  999.5    3.6    7.0  444.0  -10.6
2002  62  3  3 1400  -19.1  999.6    4.1    3.0  444.0  -12.6
2002  62  3  3 1500  -18.6  999.9    3.8  353.0  444.0  -10.9
2002  62  3  3 1600  -19.8 1000.3    3.3    1.0  444.0  -11.2
