Year: 2002  Month: 09  ID: CSP  ARGOS:  8695  Name: Cape Spencer        
Lat: 77.96S  Lon: 167.54E  Elev:   23m
2002 244  9  1 0000  444.0  444.0  444.0  444.0  444.0  444.0
2002 244  9  1 0100  -27.2  997.0    2.9  215.0   82.6  444.0
2002 244  9  1 0200  -26.2  997.1    3.9  215.0   85.1  444.0
2002 244  9  1 0300  -25.1  997.2    3.9  219.0   86.8  444.0
2002 244  9  1 0400  -24.5  997.3    4.5  217.0   87.6  444.0
2002 244  9  1 0500  -23.8  997.2    3.5  239.0   88.0  444.0
2002 244  9  1 0600  -24.2  997.1    3.3  221.0   86.8  444.0
2002 244  9  1 0700  -24.4  996.6    4.7  217.0   87.2  444.0
2002 244  9  1 0800  -23.6  996.4    4.5  208.0   87.6  444.0
2002 244  9  1 0900  -23.6  996.0    3.9  238.0   87.6  444.0
2002 244  9  1 1000  -23.8  996.0    3.7  228.0   88.0  444.0
2002 244  9  1 1100  -23.4  995.8    5.5  219.0   88.5  444.0
2002 244  9  1 1200  -22.8  995.7    6.0  221.0   89.3  444.0
2002 244  9  1 1300  -22.4  995.3    6.0  212.0   89.3  444.0
2002 244  9  1 1400  -22.2  995.2    5.5  222.0   89.7  444.0
2002 244  9  1 1500  -21.2  994.9    5.8  225.0   90.1  444.0
2002 244  9  1 1600  -20.8  994.6    5.3  218.0   91.4  444.0
2002 244  9  1 1700  444.0  444.0  444.0  444.0  444.0  444.0
2002 244  9  1 1800  -22.4  993.7    4.7  226.0   90.1  444.0
2002 244  9  1 1900  -21.2  993.3    5.3  232.0   91.4  444.0
2002 244  9  1 2000  -20.9  993.1    5.3  225.0   91.4  444.0
2002 244  9  1 2100  -21.0  993.1    4.9  229.0   90.6  444.0
2002 244  9  1 2200  -23.6  992.8    4.9  222.0   88.9  444.0
2002 244  9  1 2300  -22.5  992.6    4.7  228.0   90.6  444.0
2002 245  9  2 0000  -21.0  992.2    5.7  218.0   91.8  444.0
2002 245  9  2 0100  -20.6  992.3    5.3  224.0   92.2  444.0
2002 245  9  2 0200  -21.6  992.0    5.5  224.0   88.5  444.0
2002 245  9  2 0300  -21.6  992.0    5.5  238.0   85.9  444.0
2002 245  9  2 0400  -22.6  992.0    6.4  222.0   88.5  444.0
2002 245  9  2 0500  444.0  444.0  444.0  444.0  444.0  444.0
2002 245  9  2 0600  -22.6  992.1    4.9  252.0   71.2  444.0
2002 245  9  2 0700  -21.5  992.1    4.9  242.0   76.7  444.0
2002 245  9  2 0800  -23.4  992.1    3.9  225.0   88.9  444.0
2002 245  9  2 0900  -24.0  992.3    3.5  210.0   87.6  444.0
2002 245  9  2 1000  444.0  444.0  444.0  444.0  444.0  444.0
2002 245  9  2 1100  -25.5  992.1    3.3  210.0   86.4  444.0
2002 245  9  2 1200  -24.9  991.8    3.1  202.0   87.2  444.0
2002 245  9  2 1300  -24.0  992.0    3.5  221.0   87.6  444.0
2002 245  9  2 1400  -28.8  991.9    2.5  283.0   81.3  444.0
2002 245  9  2 1500  444.0  444.0  444.0  444.0  444.0  444.0
2002 245  9  2 1600  -25.5  992.4    2.1  146.0   85.9  444.0
2002 245  9  2 1700  -25.6  992.1    4.5  210.0   86.4  444.0
2002 245  9  2 1800  -25.1  992.0    4.3  204.0   85.9  444.0
2002 245  9  2 1900  -23.6  992.1    2.9  183.0   88.0  444.0
2002 245  9  2 2000  444.0  444.0  444.0  444.0  444.0  444.0
2002 245  9  2 2100  -21.6  992.6    4.7  135.0   91.0  444.0
2002 245  9  2 2200  444.0  444.0  444.0  444.0  444.0  444.0
2002 245  9  2 2300  -23.9  993.1    6.6   96.0   88.5  444.0
2002 246  9  3 0000  -23.8  993.2    3.9   77.0   88.5  444.0
2002 246  9  3 0100  -23.6  993.8    3.5   62.0   86.8  444.0
2002 246  9  3 0200  -24.0  994.2    2.1   27.0   85.9  444.0
2002 246  9  3 0300  444.0  444.0  444.0  444.0  444.0  444.0
2002 246  9  3 0400  -24.2  994.6    1.6   31.0   84.7  444.0
2002 246  9  3 0500  -24.6  995.0    1.6   48.0   86.4  444.0
2002 246  9  3 0600  -25.2  995.4    1.2  135.0   86.8  444.0
2002 246  9  3 0700  -25.5  995.6    1.4   63.0   86.4  444.0
2002 246  9  3 0800  444.0  444.0  444.0  444.0  444.0  444.0
2002 246  9  3 0900  -24.9  996.7    0.2  256.0   87.2  444.0
2002 246  9  3 1000  -26.4  997.1    1.4  226.0   85.1  444.0
2002 246  9  3 1100  -25.2  997.4    1.6  262.0   86.8  444.0
2002 246  9  3 1200  -24.6  998.0    0.2  186.0   86.8  444.0
2002 246  9  3 1300  444.0  444.0  444.0  444.0  444.0  444.0
