Year: 2002  Month: 04  ID: PGS  ARGOS:  8937  Name: Pegasus South       
Lat: 77.99S  Lon: 166.58E  Elev:    5m
2002  91  4  1 0000  -17.4 1002.9    1.3  131.0  444.0  -12.6
2002  91  4  1 0100  -15.9 1003.0    0.0    0.0  444.0  -12.6
2002  91  4  1 0200  -15.9 1002.4    0.0    0.0  444.0   -6.6
2002  91  4  1 0300  444.0  444.0  444.0  444.0  444.0  444.0
2002  91  4  1 0400  -19.2 1002.2    1.8   72.0  444.0   -7.2
2002  91  4  1 0500  -21.9 1002.1    0.8   91.0  444.0  -12.2
2002  91  4  1 0600  -21.4 1001.5    3.0   58.0  444.0  -11.3
2002  91  4  1 0700  -21.6 1000.8    4.1   75.0  444.0   -7.5
2002  91  4  1 0800  -22.8 1000.8    4.3   65.0  444.0  -10.8
2002  91  4  1 0900  -21.9 1000.7    6.1   56.0  444.0   -8.3
2002  91  4  1 1000  -22.0 1000.2    5.6   52.0  444.0  -10.6
2002  91  4  1 1100  -23.2  999.8    5.6   37.0  444.0  -10.3
2002  91  4  1 1200  -23.2  999.9    4.3   45.0  444.0  -10.2
2002  91  4  1 1300  -23.2 1000.0    4.3   48.0  444.0  -10.8
2002  91  4  1 1400  -23.5  999.7    4.6   53.0  444.0   -7.7
2002  91  4  1 1500  -24.0  998.9    2.8   79.0  444.0  -11.8
2002  91  4  1 1600  -25.1  998.4    4.8   77.0  444.0  -10.6
2002  91  4  1 1700  -24.4  997.7    3.6   77.0  444.0  -11.2
2002  91  4  1 1800  444.0  444.0  444.0  444.0  444.0  444.0
2002  91  4  1 1900  -26.9  997.2    2.3   83.0  444.0   -5.9
2002  91  4  1 2000  -27.2  996.6    2.8   73.0  444.0  -11.6
2002  91  4  1 2100  -28.0  996.3    1.3  138.0  444.0  -12.1
2002  91  4  1 2200  -28.4  995.9    0.0    0.0  444.0  -12.2
2002  91  4  1 2300  -27.9  995.7    1.0   89.0  444.0  -12.2
2002  92  4  2 0000  -26.2  995.3    1.3  132.0  444.0   -1.4
2002  92  4  2 0100  444.0  444.0  444.0  444.0  444.0  444.0
2002  92  4  2 0200  -27.0  994.2    2.3   68.0  444.0  -11.7
2002  92  4  2 0300  -26.5  993.7    1.8   83.0  444.0  -11.4
2002  92  4  2 0400  -26.4  993.4    4.3   68.0  444.0  -10.8
2002  92  4  2 0500  -27.5  993.1    2.3   58.0  444.0   -9.8
2002  92  4  2 0600  444.0  444.0  444.0  444.0  444.0  444.0
2002  92  4  2 0700  -28.8  992.6    3.0   46.0  444.0   -9.4
