Year: 2002  Month: 11  ID: WFD  ARGOS: 21364  Name: Willie Field        
Lat: 77.86S  Lon: 166.99E  Elev:   14m
2002 305 11  1 0000  444.0  444.0  444.0  444.0  444.0  444.0
2002 305 11  1 0100  -19.9 1008.0    6.4   87.0   60.2   -0.2
2002 305 11  1 0200  -19.2 1009.0    7.2   55.0   69.4   -0.1
2002 305 11  1 0300  -18.0 1010.5    4.5   27.0   61.0    0.0
2002 305 11  1 0400  -18.6 1010.9    7.0   52.0   73.4   -0.2
2002 305 11  1 0500  -17.6 1011.3    5.5   48.0   75.1    0.2
2002 305 11  1 0600  -16.1 1011.6    5.1   37.0   73.4    0.4
2002 305 11  1 0700  -14.8 1012.0    3.5   56.0   68.1    0.1
2002 305 11  1 0800  -14.9 1012.8    5.8  160.0   77.3    0.1
2002 305 11  1 0900  -15.5 1013.3    2.1   79.0   80.8    0.1
2002 305 11  1 1000  -15.5 1013.4    2.9   46.0   80.8    0.2
2002 305 11  1 1100  -14.0 1013.3    3.9  121.0   73.4    0.5
2002 305 11  1 1200  -11.9 1013.3    1.6  125.0   70.3    0.6
2002 305 11  1 1300  -12.4 1013.2    1.4   91.0   71.2    0.9
2002 305 11  1 1400  -11.9 1013.2    2.7   70.0   73.8    0.5
2002 305 11  1 1500  -11.4 1013.2    4.7  118.0   79.1    0.5
2002 305 11  1 1600  -11.8 1013.2    2.3   69.0   75.1    0.6
2002 305 11  1 1700  -11.0 1013.4    3.1   49.0   76.0    0.5
2002 305 11  1 1800  -11.0 1013.3    1.9   35.0   74.7    0.4
2002 305 11  1 1900  -10.2 1013.2    2.5   44.0   73.8    0.4
2002 305 11  1 2000   -9.8 1013.2    3.1   66.0   72.5    0.2
2002 305 11  1 2100   -9.1 1013.0    7.0   45.0   70.7    0.2
2002 305 11  1 2200   -8.9 1012.6    6.2   45.0   70.7    0.1
2002 305 11  1 2300   -8.8 1012.1    5.3   45.0   69.4    0.1
2002 306 11  2 0000   -8.2 1011.9    5.1   46.0   64.6   -0.4
2002 306 11  2 0100  -10.1 1011.3    6.2   53.0   68.1   -0.2
2002 306 11  2 0200  444.0 1010.9    8.0   66.0   70.7   -0.4
2002 306 11  2 0300  -10.0 1010.6    9.4   62.0   73.8    0.0
2002 306 11  2 0400   -9.8 1010.7    6.2   60.0   65.0   -0.2
2002 306 11  2 0500  -10.0 1010.4    6.0   79.0   60.6    0.0
2002 306 11  2 0600  -10.1 1009.9    6.0   94.0   58.0   -0.1
2002 306 11  2 0700  -10.6 1009.5    4.9   82.0   62.4    0.0
2002 306 11  2 0800  -12.0 1009.1    2.3   82.0   61.5    0.6
2002 306 11  2 0900  -12.0 1008.9    1.8   45.0   61.0    1.8
2002 306 11  2 1000  -12.8 1008.2    1.6  356.0   68.1    4.6
2002 306 11  2 1100  -12.9 1007.5    2.5    4.0   63.2    3.2
2002 306 11  2 1200  -13.5 1006.7    2.5    1.0   62.8    1.5
2002 306 11  2 1300  -12.0 1006.3    2.3    1.0   59.7    2.1
2002 306 11  2 1400  -12.4 1005.6    2.1   28.0   61.0    2.0
2002 306 11  2 1500  -14.1 1004.9    2.5   25.0   67.2    0.9
2002 306 11  2 1600  -13.2 1004.4    2.1   22.0   65.0    0.9
2002 306 11  2 1700  -13.2 1004.1    4.5  146.0   62.4    1.5
2002 306 11  2 1800  -11.9 1003.4    1.2   91.0   52.7    2.9
2002 306 11  2 1900  -10.9 1003.0    1.2  112.0   47.0    3.6
2002 306 11  2 2000  -10.0 1002.4    1.6  104.0   37.7    0.4
2002 306 11  2 2100   -9.4 1001.7    1.4  122.0   40.4    0.1
2002 306 11  2 2200   -8.9 1001.1    1.2  169.0   59.7    0.0
2002 306 11  2 2300   -6.8 1000.3    0.6  115.0   28.5   -0.6
2002 307 11  3 0000   -7.8  999.4    1.0   73.0   44.8   -0.8
2002 307 11  3 0100   -7.9  998.7    1.6   42.0   64.6   -0.2
2002 307 11  3 0200   -7.0  997.8    1.6   63.0   48.7   -2.1
2002 307 11  3 0300   -7.2  997.3    1.0   10.0   49.2   -0.4
2002 307 11  3 0400   -5.5  996.5    1.2   30.0   50.5   -0.1
2002 307 11  3 0500   -7.4  995.7    1.2   13.0   46.5    0.1
2002 307 11  3 0600   -7.9  995.2    1.0   69.0   53.1    0.0
2002 307 11  3 0700  -10.0  994.5    2.7   44.0   74.2   -0.2
2002 307 11  3 0800   -9.4  993.9    0.6   82.0   73.4    0.0
2002 307 11  3 0900  -10.8  993.5    3.1   91.0   79.1    0.0
2002 307 11  3 1000  -10.6  993.6    1.4   72.0   80.8    0.0
2002 307 11  3 1100  -11.1  992.9    1.8   86.0   82.6    0.0
2002 307 11  3 1200  -11.1  992.9    5.8  118.0   91.0    0.0
2002 307 11  3 1300  -11.4  992.7    7.8  128.0   89.6    0.0
2002 307 11  3 1400  -12.0  992.5   10.1  125.0   89.6    0.0
2002 307 11  3 1500  -12.5  992.5   12.5  122.0   89.2    0.1
2002 307 11  3 1600  -13.1  992.5   11.9  117.0   87.4   -0.1
2002 307 11  3 1700  -13.9  993.3    7.0   65.0   87.0   -0.1
2002 307 11  3 1800  -14.8  993.6    6.8   72.0   84.4   -0.4
2002 307 11  3 1900  -14.4  993.8    6.4   68.0   82.6   -0.2
2002 307 11  3 2000  -12.9  993.3    4.1  163.0   78.6    0.1
2002 307 11  3 2100  -13.1  993.8    7.2  160.0   72.9    0.0
2002 307 11  3 2200  -12.8  993.4    7.4  146.0   65.4    0.2
2002 307 11  3 2300  -12.9  993.5    8.6  136.0   72.0   -0.4
2002 308 11  4 0000  -13.1  993.6    8.0  153.0   77.3   -0.5
2002 308 11  4 0100  -12.4  993.5    6.6  145.0   69.4   -0.5
2002 308 11  4 0200  -12.0  993.1    8.8  152.0   68.1    0.0
2002 308 11  4 0300  -12.4  993.2    3.9   97.0   54.9    0.0
2002 308 11  4 0400  -11.5  992.9    3.5   82.0   49.6    0.0
2002 308 11  4 0500  -11.0  993.1    2.3    1.0   50.5    0.0
2002 308 11  4 0600  -10.5  992.9    1.0  328.0   47.8    0.8
2002 308 11  4 0700  -12.0  993.1    4.1   28.0   60.6    0.0
2002 308 11  4 0800  -12.4  993.0    3.5   35.0   67.2    0.0
2002 308 11  4 0900  -12.6  992.8    5.1    8.0   69.0    0.4
2002 308 11  4 1000  -13.1  992.9    2.5  273.0   76.4    0.0
2002 308 11  4 1100  -14.1  992.5    3.5  284.0   84.8    1.1
2002 308 11  4 1200  -16.1  992.7    2.1  267.0   85.2    1.1
2002 308 11  4 1300  -14.4  992.3    5.1  307.0   87.0    1.5
2002 308 11  4 1400  -14.4  992.2    5.1  308.0   87.0    0.9
2002 308 11  4 1500  -14.8  992.2    5.1  307.0   87.0    0.8
2002 308 11  4 1600  -13.4  992.3    3.9  292.0   82.6    1.9
2002 308 11  4 1700  -12.0  992.4    4.9  302.0   77.3    0.1
2002 308 11  4 1800  -12.6  992.5    3.7  291.0   77.8    0.4
2002 308 11  4 1900  -11.5  992.7    0.6  264.0  444.0    1.1
2002 308 11  4 2000  -11.5  992.1    5.5  316.0   72.5    0.2
2002 308 11  4 2100  -11.6  992.2    4.3  288.0   70.3   -0.2
2002 308 11  4 2200  444.0  444.0  444.0  444.0  444.0  444.0
2002 308 11  4 2300  -11.1  991.8    6.2  304.0   70.3   -0.5
2002 309 11  5 0000  -10.9  992.0    5.5  295.0   71.2   -0.8
2002 309 11  5 0100  -10.6  991.7    6.2  307.0   72.0   -0.2
2002 309 11  5 0200   -9.8  991.9    4.1  305.0   62.4   -0.1
2002 309 11  5 0300  -10.0  991.5    6.0  309.0   69.8    0.5
2002 309 11  5 0400  -10.0  991.6    4.7  290.0   63.2    0.6
2002 309 11  5 0500   -9.6  991.9    5.1  285.0   69.4    0.4
2002 309 11  5 0600  -10.4  991.9    3.5  276.0   70.7    0.9
2002 309 11  5 0700  -11.1  991.5    5.1  301.0   75.6    0.6
2002 309 11  5 0800  -11.4  991.4    7.2  305.0   81.3    0.4
2002 309 11  5 0900  -11.1  991.4    4.7  278.0   87.0    0.1
2002 309 11  5 1000  -12.0  991.8    5.7  304.0   86.1    0.5
2002 309 11  5 1100  -11.9  991.8    5.7  301.0   84.8    0.5
2002 309 11  5 1200  -12.0  991.6    5.7  302.0   86.6    0.5
2002 309 11  5 1300  -11.6  991.5    6.0  307.0   86.1    0.4
2002 309 11  5 1400  -12.4  991.2    6.8  316.0   87.9    0.2
2002 309 11  5 1500  444.0  444.0  444.0  444.0  444.0  444.0
2002 309 11  5 1600  -14.4  992.1    3.3  174.0   80.4   -0.1
2002 309 11  5 1700  -15.0  992.2    2.7  207.0   84.8    0.0
2002 309 11  5 1800  -14.5  992.3    2.5  283.0   80.0   -0.1
2002 309 11  5 1900  -11.8  992.1    4.5  333.0   80.4    0.4
2002 309 11  5 2000  -11.2  992.1    2.5  297.0   75.1    0.4
2002 309 11  5 2100  -12.8  992.2    3.3  163.0   63.7   -0.1
2002 309 11  5 2200  -11.8  992.4    3.5  259.0   52.7   -0.8
2002 309 11  5 2300  -10.4  992.2    0.8  290.0   55.8   -0.4
2002 310 11  6 0000   -9.8  992.1    3.5   21.0   58.4   -0.2
2002 310 11  6 0100  -10.9  991.9    4.9  360.0   58.4   -0.2
2002 310 11  6 0200   -9.8  991.8    2.7  357.0   45.2    0.2
2002 310 11  6 0300  444.0  444.0  444.0  444.0  444.0  444.0
2002 310 11  6 0400   -9.1  991.9    1.2  165.0   39.9   -0.1
2002 310 11  6 0500  -10.9  991.8    1.2  329.0   60.2    0.4
2002 310 11  6 0600  -11.0  991.7    1.9   25.0   69.0    1.1
2002 310 11  6 0700  -11.1  991.5    1.2   58.0   62.4    0.6
2002 310 11  6 0800  444.0  444.0  444.0  444.0  444.0  444.0
2002 310 11  6 0900  -12.5  991.3    0.8  256.0   76.0    1.8
