Year: 2002  Month: 05  ID: DIS  ARGOS:  8932  Name: Dismal Island       
Lat: 68.08S  Lon:  68.82W  Elev:   10m
2002 121  5  1 0000    1.1  444.0   11.1   29.0   82.2  444.0
2002 121  5  1 0100    0.9  444.0   13.5   29.0   81.2  444.0
2002 121  5  1 0200    0.8  444.0    9.8   30.0   80.6  444.0
2002 121  5  1 0300  444.0  444.0  444.0  444.0  444.0  444.0
2002 121  5  1 0400    0.0  987.3    8.3   55.0   83.5  444.0
2002 121  5  1 0500   -0.2  444.0    6.9  111.0   83.9  444.0
2002 121  5  1 0600   -1.0  444.0    5.0  136.0   84.4  444.0
2002 121  5  1 0700   -1.4  444.0    4.1  134.0   84.4  444.0
2002 121  5  1 0800   -1.1  444.0    5.7  132.0   84.0  444.0
2002 121  5  1 0900   -1.0  988.7    4.6  124.0   83.6  444.0
2002 121  5  1 1000   -0.2  444.0    2.4  114.0   83.2  444.0
2002 121  5  1 1100   -0.7  989.4    1.9  124.0   82.9  444.0
2002 121  5  1 1200   -0.2  444.0    3.2   82.0   82.4  444.0
2002 121  5  1 1300   -0.3  444.0    4.5   66.0   81.0  444.0
2002 121  5  1 1400   -0.3  990.8    3.4  117.0   80.2  444.0
2002 121  5  1 1500   -0.6  444.0  444.0  444.0  444.0  444.0
2002 121  5  1 1600  444.0  444.0  444.0  444.0  444.0  444.0
2002 121  5  1 1700    0.0  991.5    4.2   54.0   79.9  444.0
2002 121  5  1 1800    0.1  444.0    6.0   84.0   78.3  444.0
2002 121  5  1 1900   -0.2  992.8    5.9   67.0   78.3  444.0
2002 121  5  1 2000  444.0  444.0  444.0  444.0  444.0  444.0
2002 121  5  1 2100    0.0  993.5    5.7   95.0   78.2  444.0
2002 121  5  1 2200    0.1  444.0    4.1   46.0   78.2  444.0
2002 121  5  1 2300   -0.1  994.9    4.5   31.0   78.4  444.0
2002 122  5  2 0000   -0.3  444.0    4.0   29.0   79.0  444.0
2002 122  5  2 0100   -0.4  444.0    3.1   66.0   79.4  444.0
2002 122  5  2 0200    0.1  996.3  444.0  444.0   80.8  444.0
2002 122  5  2 0300   -0.1  444.0    5.4  111.0   79.8  444.0
2002 122  5  2 0400  444.0  444.0  444.0  444.0  444.0  444.0
2002 122  5  2 0500   -0.9  444.0    2.7  120.0   81.8  444.0
2002 122  5  2 0600   -1.3  444.0  444.0  444.0   82.6  444.0
2002 122  5  2 0700   -1.5  997.7    7.2  128.0   83.0  444.0
2002 122  5  2 0800   -1.9  444.0    4.9  143.0   82.4  444.0
2002 122  5  2 0900   -2.3  998.4    4.0  138.0   82.9  444.0
2002 122  5  2 1000   -2.1  444.0    4.4  151.0   83.8  444.0
2002 122  5  2 1100  444.0  444.0  444.0  444.0  444.0  444.0
2002 122  5  2 1200   -2.0  999.7    3.2  215.0   83.7  444.0
2002 122  5  2 1300   -2.1  444.0    2.0  206.0   84.2  444.0
2002 122  5  2 1400   -2.1 1001.1    4.1  206.0   85.1  444.0
2002 122  5  2 1500   -2.4  444.0  444.0  444.0   84.8  444.0
2002 122  5  2 1600  444.0  444.0  444.0  444.0  444.0  444.0
2002 122  5  2 1700   -1.0  444.0    1.1  160.0   85.8  444.0
2002 122  5  2 1800   -1.9  444.0    1.5  201.0   85.5  444.0
2002 122  5  2 1900   -3.4 1003.2    0.0    0.0   85.8  444.0
2002 122  5  2 2000   -3.2  444.0  444.0  444.0   85.8  444.0
2002 122  5  2 2100  444.0  444.0  444.0  444.0  444.0  444.0
2002 122  5  2 2200   -1.5 1004.6    1.5  326.0   87.1  444.0
2002 122  5  2 2300  444.0  444.0  444.0  444.0  444.0  444.0
2002 123  5  3 0000   -1.3 1005.3    0.0    0.0   87.8  444.0
2002 123  5  3 0100   -0.7  444.0  444.0  444.0   88.5  444.0
2002 123  5  3 0200   -0.8 1005.3    4.0  352.0   89.7  444.0
2002 123  5  3 0300   -1.1  444.0    4.0  354.0   91.0  444.0
2002 123  5  3 0400   -1.1  444.0    5.7  356.0   92.0  444.0
2002 123  5  3 0500   -1.4 1005.9    5.0   20.0   92.9  444.0
2002 123  5  3 0600   -1.6  444.0    5.0    9.0   93.5  444.0
2002 123  5  3 0700  444.0  444.0  444.0  444.0  444.0  444.0
2002 123  5  3 0800   -0.8  444.0   10.1  354.0   94.4  444.0
2002 123  5  3 0900  444.0  444.0  444.0  444.0  444.0  444.0
2002 123  5  3 1000   -0.7 1004.6   15.2  359.0   95.4  444.0
2002 123  5  3 1100   -0.9  444.0   13.1  356.0   95.8  444.0
2002 123  5  3 1200   -1.5 1005.9    9.6  344.0   95.8  444.0
2002 123  5  3 1300   -2.0  444.0    7.8  347.0   96.5  444.0
2002 123  5  3 1400  444.0  444.0  444.0  444.0  444.0  444.0
2002 123  5  3 1500   -1.7 1005.3    8.0  351.0   96.3  444.0
2002 123  5  3 1600   -2.2  444.0    7.9  349.0   96.1  444.0
2002 123  5  3 1700   -2.5 1005.3    9.7  346.0   95.8  444.0
2002 123  5  3 1800   -3.1  444.0    7.8  348.0   95.8  444.0
2002 123  5  3 1900  444.0  444.0  444.0  444.0  444.0  444.0
2002 123  5  3 2000   -3.7 1005.3    9.1  345.0   94.4  444.0
2002 123  5  3 2100   -4.1  444.0    8.0  338.0   92.5  444.0
2002 123  5  3 2200   -4.2 1005.3    9.7  345.0   91.0  444.0
2002 123  5  3 2300   -4.2  444.0    9.1  340.0   88.5  444.0
2002 124  5  4 0000  444.0  444.0  444.0  444.0  444.0  444.0
2002 124  5  4 0100   -4.7 1004.6    9.6  350.0   85.0  444.0
2002 124  5  4 0200   -5.3  444.0    6.5  327.0   83.2  444.0
2002 124  5  4 0300   -5.5 1004.6    5.9  341.0   82.6  444.0
2002 124  5  4 0400   -5.7  444.0    6.5  328.0   81.6  444.0
2002 124  5  4 0500  444.0  444.0  444.0  444.0  444.0  444.0
