Year: 2002  Month: 06  ID: MPT  ARGOS:  8906  Name: Marble Point        
2002 163  6 12 1200  -32.0 1002.8    6.6  162.0  444.0  444.0
2002 163  6 12 1300  -32.5 1003.2    4.4  120.0  444.0  444.0
2002 163  6 12 1400  -32.5 1003.8    5.4  143.0  444.0  444.0
2002 163  6 12 1500  -33.9 1004.2    6.6  142.0  444.0  444.0
2002 163  6 12 1600  -33.6 1004.5    7.4  143.0  444.0  444.0
2002 163  6 12 1700  -32.8 1004.5    4.4  150.0  444.0  444.0
2002 163  6 12 1800  -34.5 1004.9    3.2  134.0  444.0  444.0
2002 163  6 12 1900  -33.2 1005.1    3.9  155.0  444.0  444.0
2002 163  6 12 2000  -33.2 1005.2    3.9  142.0  444.0  444.0
2002 163  6 12 2100  -36.0 1005.6    1.2  156.0  444.0  444.0
2002 163  6 12 2200  444.0  444.0  444.0  444.0  444.0  444.0
2002 163  6 12 2300  -35.8 1006.5    0.0    0.0  444.0  444.0
2002 164  6 13 0000  -37.4 1006.8    1.5  125.0  444.0  444.0
2002 164  6 13 0100  -36.9 1006.7    1.7  148.0  444.0  444.0
2002 164  6 13 0200  -36.9 1007.0    2.0  148.0  444.0  444.0
2002 164  6 13 0300  444.0  444.0  444.0  444.0  444.0  444.0
2002 164  6 13 0400  -37.2 1007.7    0.0    0.0  444.0  444.0
2002 164  6 13 0500  -37.5 1008.2    1.5  145.0  444.0  444.0
2002 164  6 13 0600  -39.9 1009.1    1.0  145.0  444.0  444.0
2002 164  6 13 0700  -35.6 1009.3    0.0    0.0  444.0  444.0
2002 164  6 13 0800  444.0  444.0  444.0  444.0  444.0  444.0
2002 164  6 13 0900  -37.6 1010.2    3.7  136.0  444.0  444.0
2002 164  6 13 1000  -36.2 1010.7    3.2  146.0  444.0  444.0
2002 164  6 13 1100  -33.6 1010.7    2.7  152.0  444.0  444.0
2002 164  6 13 1200  -35.1 1011.0    0.0    0.0  444.0  444.0
2002 164  6 13 1300  -35.5 1011.3    0.7  274.0  444.0  444.0
2002 164  6 13 1400  -39.2 1011.6    1.7  139.0  444.0  444.0
2002 164  6 13 1500  -34.5 1011.8    2.2  170.0  444.0  444.0
2002 164  6 13 1600  -33.2 1011.7    0.2  184.0  444.0  444.0
2002 164  6 13 1700  -33.4 1011.4    2.9  138.0  444.0  444.0
2002 164  6 13 1800  -33.2 1011.5    2.7  184.0  444.0  444.0
2002 164  6 13 1900  -32.0 1011.1    2.5  135.0  444.0  444.0
2002 164  6 13 2000  444.0  444.0  444.0  444.0  444.0  444.0
2002 164  6 13 2100  -35.1 1010.5    0.0    0.0  444.0  444.0
2002 164  6 13 2200  -35.5 1010.4    0.0    0.0  444.0  444.0
2002 164  6 13 2300  -35.6 1010.1    0.0    0.0  444.0  444.0
2002 165  6 14 0000  -34.0 1009.8    1.7  229.0  444.0  444.0
2002 165  6 14 0100  444.0  444.0  444.0  444.0  444.0  444.0
2002 165  6 14 0200  -35.6 1008.9    0.0    0.0  444.0  444.0
2002 165  6 14 0300  -35.5 1008.6    0.0    0.0  444.0  444.0
2002 165  6 14 0400  -37.2 1008.4    0.0    0.0  444.0  444.0
2002 165  6 14 0500  -36.9 1008.1    0.0    0.0  444.0  444.0
2002 165  6 14 0600  444.0  444.0  444.0  444.0  444.0  444.0
2002 165  6 14 0700  -35.1 1007.9    0.5  146.0  444.0  444.0
2002 165  6 14 0800  444.0  444.0  444.0  444.0  444.0  444.0
2002 165  6 14 0900  -37.5 1008.0    2.2  142.0  444.0  444.0
2002 165  6 14 1000  -36.6 1008.1    5.6  135.0  444.0  444.0
2002 165  6 14 1100  -34.5 1008.3    4.2  134.0  444.0  444.0
2002 165  6 14 1200  -37.6 1008.4    3.9  131.0  444.0  444.0
2002 165  6 14 1300  -36.5 1008.2    6.4  141.0  444.0  444.0
2002 165  6 14 1400  -37.5 1007.9    6.6  141.0  444.0  444.0
2002 165  6 14 1500  -38.6 1007.7    4.7  166.0  444.0  444.0
2002 165  6 14 1600  444.0  444.0  444.0  444.0  444.0  444.0
2002 165  6 14 1700  -34.6 1007.4    5.1  142.0  444.0  444.0
2002 165  6 14 1800  -39.4 1007.2    1.7  143.0  444.0  444.0
2002 165  6 14 1900  -39.2 1006.8    4.2  125.0  444.0  444.0
2002 165  6 14 2000  -37.6 1007.1    4.9  150.0  444.0  444.0
2002 165  6 14 2100  -36.0 1006.9    4.4  141.0  444.0  444.0
2002 165  6 14 2200  -33.1 1006.2    3.9  153.0  444.0  444.0
2002 165  6 14 2300  444.0  444.0  444.0  444.0  444.0  444.0
2002 166  6 15 0000  -33.6 1005.0    5.4  148.0  444.0  444.0
2002 166  6 15 0100  -33.8 1004.6    4.2  143.0  444.0  444.0
2002 166  6 15 0200  -34.4 1004.1    4.2  127.0  444.0  444.0
2002 166  6 15 0300  -35.0 1003.6    4.2  142.0  444.0  444.0
2002 166  6 15 0400  -34.9 1003.3    3.7  135.0  444.0  444.0
2002 166  6 15 0500  -35.9 1003.2    6.6  132.0  444.0  444.0
2002 166  6 15 0600  -35.5 1002.4   10.5  142.0  444.0  444.0
2002 166  6 15 0700  -36.6 1002.4    9.1  134.0  444.0  444.0
2002 166  6 15 0800  -36.1 1002.2    8.6  134.0  444.0  444.0
2002 166  6 15 0900  -36.4 1001.2   11.8  127.0  444.0  444.0
2002 166  6 15 1000  -35.9 1000.8    9.8  128.0  444.0  444.0
2002 166  6 15 1100  -36.0 1000.6   11.5  132.0  444.0  444.0
2002 166  6 15 1200  -36.2 1000.6   10.8  131.0  444.0  444.0
2002 166  6 15 1300  -36.4 1000.7   12.2  124.0  444.0  444.0
2002 166  6 15 1400  -35.5 1001.4   13.7  152.0  444.0  444.0
2002 166  6 15 1500  -33.8 1001.3   14.5  158.0  444.0  444.0
2002 166  6 15 1600  -32.2 1000.8   15.4  153.0  444.0  444.0
2002 166  6 15 1700  -32.5 1001.0    9.6  155.0  444.0  444.0
2002 166  6 15 1800  -32.2 1000.4   12.5  145.0  444.0  444.0
2002 166  6 15 1900  -31.4 1000.9    8.8  150.0  444.0  444.0
2002 166  6 15 2000  -31.6 1000.9    9.8  159.0  444.0  444.0
2002 166  6 15 2100  -31.6 1000.4   10.3  148.0  444.0  444.0
2002 166  6 15 2200  -31.9  999.9    7.8  145.0  444.0  444.0
2002 166  6 15 2300  -30.5 1000.2   12.2  149.0  444.0  444.0
2002 167  6 16 0000  -30.2  999.7   12.7  153.0  444.0  444.0
2002 167  6 16 0100  -29.8  999.8    9.8  162.0  444.0  444.0
2002 167  6 16 0200  -28.6  999.4   13.0  148.0  444.0  444.0
2002 167  6 16 0300  -29.5  999.0    9.3  142.0  444.0  444.0
2002 167  6 16 0400  -26.4  998.8   12.0  156.0  444.0  444.0
2002 167  6 16 0500  -27.5  999.3   12.0  163.0  444.0  444.0
2002 167  6 16 0600  -26.0  998.9   11.8  155.0  444.0  444.0
2002 167  6 16 0700  -26.5  998.8   14.5  149.0  444.0  444.0
2002 167  6 16 0800  -27.1  998.5   13.0  156.0  444.0  444.0
2002 167  6 16 0900  -26.5  998.3   12.0  166.0  444.0  444.0
2002 167  6 16 1000  -26.0  997.7   10.5  148.0  444.0  444.0
2002 167  6 16 1100  -23.6  996.9   14.5  149.0  444.0  444.0
2002 167  6 16 1200  -23.6  996.7   14.7  143.0  444.0  444.0
