Year: 2002  Month: 01  ID: CDN  ARGOS:  8988  Name: Cape Denison        
2002   3  1  3 0400    5.9  990.9    3.0  121.0   40.4  444.0
2002   3  1  3 0500    5.1  990.7    4.3   96.0   41.2  444.0
2002   3  1  3 0600    5.1  990.3    1.7   72.0   36.8  444.0
2002   3  1  3 0700  444.0  444.0  444.0  444.0  444.0  444.0
2002   3  1  3 0800    5.1  989.4    0.0    0.0   38.6  444.0
2002   3  1  3 0900    4.6  988.4    0.0    0.0   52.2  444.0
2002   3  1  3 1000    4.5  988.0    0.7  128.0   60.6  444.0
2002   3  1  3 1100    3.4  987.8    0.0    0.0   64.1  444.0
2002   3  1  3 1200  444.0  444.0  444.0  444.0  444.0  444.0
2002   3  1  3 1300    2.9  986.8    8.0  142.0   60.6  444.0
2002   3  1  3 1400    3.4  986.3    5.3  160.0   49.6  444.0
2002   3  1  3 1500    3.9  444.0   16.3  173.0  444.0  444.0
2002   3  1  3 1600    2.9  986.6   19.0  158.0   52.2  444.0
2002   3  1  3 1700  444.0  444.0  444.0  444.0  444.0  444.0
2002   3  1  3 1800    1.1  987.6   25.3  165.0   52.2  444.0
2002   3  1  3 1900    0.6  986.6   19.6  176.0   52.7  444.0
2002   3  1  3 2000    0.8  987.1   22.6  162.0   51.8  444.0
2002   3  1  3 2100    1.5  987.3   20.0  170.0   50.9  444.0
2002   3  1  3 2200  444.0  444.0  444.0  444.0  444.0  444.0
2002   3  1  3 2300    2.2  987.1   25.0  167.0   50.5  444.0
2002   4  1  4 0000  444.0  444.0  444.0  444.0  444.0  444.0
2002   4  1  4 0100    3.0  986.5   19.3  170.0   55.8  444.0
2002   4  1  4 0200    3.5  986.3   18.3  160.0   49.6  444.0
2002   4  1  4 0300    4.6  987.0   11.3  153.0   43.4  444.0
2002   4  1  4 0400    4.6  986.9    5.3  132.0   45.6  444.0
2002   4  1  4 0500    5.1  986.8    5.0   75.0   44.8  444.0
2002   4  1  4 0600    4.0  987.0    5.0   89.0   46.1  444.0
2002   4  1  4 0700    4.5  987.2    0.0    0.0   40.4  444.0
2002   4  1  4 0800    5.4  987.2    0.0    0.0   37.7  444.0
2002   4  1  4 0900    4.8  987.3    0.0    0.0   42.6  444.0
2002   4  1  4 1000    4.9  987.1    0.0    0.0   48.7  444.0
2002   4  1  4 1100    4.0  986.8    0.0    0.0   54.9  444.0
2002   4  1  4 1200    2.1  986.8    8.3  142.0   63.2  444.0
2002   4  1  4 1300    1.0  986.9   10.0  156.0   64.6  444.0
2002   4  1  4 1400    0.9  987.0    9.7  148.0   58.4  444.0
2002   4  1  4 1500  444.0  444.0  444.0  444.0  444.0  444.0
2002   4  1  4 1600    0.6  986.7    8.3  156.0   54.0  444.0
2002   4  1  4 1700   -0.6  986.7   10.7  153.0   57.1  444.0
2002   4  1  4 1800    0.0  986.6    8.3  148.0   52.7  444.0
2002   4  1  4 1900    0.4  986.4    7.3  145.0   47.0  444.0
2002   4  1  4 2000  444.0  444.0  444.0  444.0  444.0  444.0
2002   4  1  4 2100    1.1  986.5    6.3  134.0   53.6  444.0
2002   4  1  4 2200    1.9  986.8    6.7  136.0   48.3  444.0
2002   4  1  4 2300    2.2  986.5    7.7  142.0   53.1  444.0
2002   5  1  5 0000    3.0  986.4    0.0    0.0   56.6  444.0
2002   5  1  5 0100    3.0  986.2    1.3    1.0   59.7  444.0
2002   5  1  5 0200    2.2  986.4    3.3   69.0   63.2  444.0
2002   5  1  5 0300    2.1  986.5    3.7   89.0   63.7  444.0
2002   5  1  5 0400    2.5  986.9    2.0   46.0   81.3  444.0
2002   5  1  5 0500  444.0  444.0  444.0  444.0  444.0  444.0
2002   5  1  5 0600    3.1  987.2    2.0   56.0   77.3  444.0
2002   5  1  5 0700    3.9  987.4    0.0    0.0   70.3  444.0
2002   5  1  5 0800    3.4  987.5    0.0    0.0   61.0  444.0
2002   5  1  5 0900    1.8  988.0    3.7  239.0   77.8  444.0
2002   5  1  5 1000    1.9  988.2    0.0    0.0   74.2  444.0
2002   5  1  5 1100    1.5  988.2    0.0    0.0   67.2  444.0
2002   5  1  5 1200    0.2  988.2    0.0    0.0   91.0  444.0
2002   5  1  5 1300   -0.5  988.2    4.7  158.0   69.4  444.0
2002   5  1  5 1400   -0.5  988.2    3.3  155.0   70.7  444.0
2002   5  1  5 1500   -0.5  988.2    0.0    0.0   75.6  444.0
2002   5  1  5 1600   -0.8  988.1    0.0    0.0   75.1  444.0
2002   5  1  5 1700   -1.6  988.4    5.7  172.0   75.1  444.0
2002   5  1  5 1800   -2.4  988.3    7.3  160.0   61.5  444.0
2002   5  1  5 1900   -1.4  988.2    7.0  172.0   64.6  444.0
2002   5  1  5 2000   -0.6  988.1    4.0  132.0   71.6  444.0
2002   5  1  5 2100  444.0  444.0  444.0  444.0  444.0  444.0
2002   5  1  5 2200    1.1  988.3    1.0  125.0   59.7  444.0
2002   5  1  5 2300  444.0  444.0  444.0  444.0  444.0  444.0
2002   6  1  6 0000    2.1  988.0    0.0    0.0   61.9  444.0
2002   6  1  6 0100  444.0  444.0  444.0  444.0  444.0  444.0
2002   6  1  6 0200    2.1  988.1    0.0    0.0   58.8  444.0
2002   6  1  6 0300  444.0  444.0  444.0  444.0  444.0  444.0
2002   6  1  6 0400    1.9  988.5    3.0   60.0   65.4  444.0
2002   6  1  6 0500    3.1  988.2    0.0    0.0   58.4  444.0
2002   6  1  6 0600    2.6  988.1    0.0    0.0   55.3  444.0
2002   6  1  6 0700    3.4  988.1    0.0    0.0   57.5  444.0
2002   6  1  6 0800    3.2  988.2    0.0    0.0   63.7  444.0
2002   6  1  6 0900    2.2  988.5    3.7  352.0   72.9  444.0
2002   6  1  6 1000    1.6  988.9    0.0    0.0   83.5  444.0
2002   6  1  6 1100    0.6  989.2    3.3   84.0   84.4  444.0
2002   6  1  6 1200    0.6  988.9    1.0    1.0   86.1  444.0
2002   6  1  6 1300    0.5  988.8    1.0  339.0   86.1  444.0
2002   6  1  6 1400    0.0  988.8    0.0    0.0   87.0  444.0
2002   6  1  6 1500    0.0  988.7    0.0    0.0   88.8  444.0
2002   6  1  6 1600   -0.1  988.6    0.0    0.0   88.3  444.0
2002   6  1  6 1700   -0.8  988.8    3.7  169.0   78.2  444.0
2002   6  1  6 1800   -1.1  988.8    6.3  158.0   75.6  444.0
2002   6  1  6 1900   -0.9  988.8    5.0  152.0   76.4  444.0
2002   6  1  6 2000   -1.4  988.9    8.3  145.0   67.6  444.0
2002   6  1  6 2100   -0.8  989.3    7.7  135.0   78.2  444.0
2002   6  1  6 2200   -0.5  989.3    4.7  110.0   73.8  444.0
2002   6  1  6 2300    0.1  989.4    4.0  127.0   70.7  444.0
2002   7  1  7 0000    0.8  989.2    2.7   83.0   64.6  444.0
2002   7  1  7 0100  444.0  444.0  444.0  444.0  444.0  444.0
2002   7  1  7 0200    1.1  989.2    3.7   75.0   70.3  444.0
2002   7  1  7 0300  444.0  444.0  444.0  444.0  444.0  444.0
2002   7  1  7 0400    2.5  989.1    2.0   65.0   62.4  444.0
2002   7  1  7 0500    2.5  989.1    1.3   37.0   66.3  444.0
2002   7  1  7 0600    1.6  989.2    2.7   25.0   74.7  444.0
2002   7  1  7 0700    1.4  989.2    1.0  330.0   78.6  444.0
2002   7  1  7 0800    1.1  989.5    1.0  304.0   83.5  444.0
2002   7  1  7 0900    0.5  989.9    1.7  224.0   83.9  444.0
2002   7  1  7 1000    0.1  990.4    3.0  238.0   91.8  444.0
2002   7  1  7 1100    0.1  990.5    2.7  257.0   90.5  444.0
2002   7  1  7 1200    0.4  990.6    0.0    0.0   89.2  444.0
2002   7  1  7 1300    0.1  990.5    0.0    0.0   90.1  444.0
2002   7  1  7 1400    0.0  990.6    1.0  211.0   93.6  444.0
2002   7  1  7 1500    0.1  990.9    0.7  260.0   94.9  444.0
2002   7  1  7 1600    0.0  991.2    0.0    0.0   94.9  444.0
2002   7  1  7 1700    0.4  991.4    0.7  304.0   87.9  444.0
2002   7  1  7 1800    0.0  991.7    3.3  165.0   74.2  444.0
2002   7  1  7 1900   -0.1  991.8    6.0  186.0   76.4  444.0
2002   7  1  7 2000    0.0  992.1    6.0  183.0   76.9  444.0
2002   7  1  7 2100    0.1  992.5    5.7  159.0   71.2  444.0
2002   7  1  7 2200  444.0  444.0  444.0  444.0  444.0  444.0
2002   7  1  7 2300    1.0  993.1    0.0    0.0   60.2  444.0
2002   8  1  8 0000  444.0  444.0  444.0  444.0  444.0  444.0
2002   8  1  8 0100  444.0  444.0  444.0  444.0  444.0  444.0
2002   8  1  8 0200    2.8  994.2    0.0    0.0   56.2  444.0
2002   8  1  8 0300    2.2  994.8    3.3   37.0   61.0  444.0
2002   8  1  8 0400    1.9  995.1    3.7   66.0   62.8  444.0
2002   8  1  8 0500    2.2  995.7    2.7  105.0   64.1  444.0
2002   8  1  8 0600    3.0  996.3    0.0    0.0   57.5  444.0
2002   8  1  8 0700    2.5  996.5    0.0    0.0   59.7  444.0
2002   8  1  8 0800    2.9  997.4    0.0    0.0   63.2  444.0
2002   8  1  8 0900    2.2  998.0    0.0    0.0   67.6  444.0
2002   8  1  8 1000    1.2  998.6    4.7  124.0   73.8  444.0
2002   8  1  8 1100    1.1  999.1    0.0    0.0   79.5  444.0
2002   8  1  8 1200    0.5 1000.3    3.3  134.0   83.0  444.0
2002   8  1  8 1300    0.0 1001.1    0.0    0.0   76.0  444.0
2002   8  1  8 1400    1.5 1001.5    1.7  257.0   43.9  444.0
2002   8  1  8 1500    0.4 1002.3    3.0  180.0   45.6  444.0
2002   8  1  8 1600   -0.9 1003.2   17.0  163.0   51.8  444.0
2002   8  1  8 1700    0.4 1003.8   17.6  166.0   44.3  444.0
2002   8  1  8 1800    0.6 1004.9   17.3  163.0   46.1  444.0
2002   8  1  8 1900    0.1 1005.0   15.7  162.0   50.9  444.0
2002   8  1  8 2000  444.0  444.0  444.0  444.0  444.0  444.0
2002   8  1  8 2100    1.1 1005.7   13.3  156.0   51.8  444.0
2002   8  1  8 2200    3.2 1007.5    3.3  108.0  444.0  444.0
2002   8  1  8 2300    3.2 1008.5    0.0    0.0   50.9  444.0
2002   9  1  9 0000    3.4 1008.2    0.0    0.0   59.7  444.0
2002   9  1  9 0100  444.0  444.0  444.0  444.0  444.0  444.0
2002   9  1  9 0200    4.9 1009.1    4.7  112.0   41.2  444.0
2002   9  1  9 0300    4.0 1009.5   18.6  148.0   45.6  444.0
2002   9  1  9 0400    4.2 1010.1   13.7  149.0   49.6  444.0
2002   9  1  9 0500    4.9 1010.8   14.3  152.0   45.2  444.0
2002   9  1  9 0600  444.0  444.0  444.0  444.0  444.0  444.0
2002   9  1  9 0700    4.1 1012.3    1.0  319.0   66.3  444.0
2002   9  1  9 0800    2.8 1013.2    3.7  240.0   79.5  444.0
2002   9  1  9 0900  444.0 1013.4    0.0    0.0   57.5  444.0
2002   9  1  9 1000    3.6 1013.7   14.0  148.0   59.7  444.0
2002   9  1  9 1100    4.1 1014.0   12.3  134.0   51.4  444.0
2002   9  1  9 1200    5.4 1014.4   10.3  125.0   40.4  444.0
2002   9  1  9 1300    4.8 1015.0   12.7  139.0   43.4  444.0
2002   9  1  9 1400    4.8 1015.6    7.7  131.0   47.8  444.0
2002   9  1  9 1500    4.1 1016.1    7.7  136.0   56.6  444.0
2002   9  1  9 1600    4.1 1016.5    6.0  146.0   59.3  444.0
2002   9  1  9 1700    3.5 1016.4    5.3  148.0   68.1  444.0
2002   9  1  9 1800    3.8 1016.6   11.0  146.0   66.8  444.0
2002   9  1  9 1900    3.4 1016.7    8.7  135.0   79.1  444.0
2002   9  1  9 2000    3.0 1017.2   13.3  136.0   81.3  444.0
2002   9  1  9 2100    2.9 1018.0    9.3  136.0   84.4  444.0
2002   9  1  9 2200    2.5 1018.7   11.0  135.0   86.1  444.0
2002   9  1  9 2300  444.0  444.0  444.0  444.0  444.0  444.0
2002  10  1 10 0000    3.4 1019.0   12.0  138.0   89.6  444.0
2002  10  1 10 0100    3.6 1018.3   11.0  132.0   89.6  444.0
2002  10  1 10 0200    4.8 1018.3    6.0  111.0   87.9  444.0
2002  10  1 10 0300    4.2 1018.4    7.3  129.0   85.7  444.0
2002  10  1 10 0400  444.0  444.0  444.0  444.0  444.0  444.0
2002  10  1 10 0500    3.5 1019.3    2.7   91.0   97.1  444.0
2002  10  1 10 0600  444.0  444.0  444.0  444.0  444.0  444.0
2002  10  1 10 0700    4.8 1019.2    2.0   77.0   93.2  444.0
2002  10  1 10 0800    4.1 1019.0    0.7  136.0  444.0  444.0
2002  10  1 10 0900    3.4 1018.4    2.0  214.0  444.0  444.0
2002  10  1 10 1000    5.2 1018.3    2.0  153.0   91.8  444.0
2002  10  1 10 1100    4.5 1018.2    1.3  101.0   94.5  444.0
2002  10  1 10 1200    3.5 1018.3    2.3   94.0  444.0  444.0
2002  10  1 10 1300    2.2 1018.0    1.0  208.0  444.0  444.0
2002  10  1 10 1400    2.5 1018.6    0.0    0.0  444.0  444.0
2002  10  1 10 1500    2.9 1017.4    0.0    0.0  444.0  444.0
2002  10  1 10 1600    4.1 1017.6    0.0    0.0  444.0  444.0
2002  10  1 10 1700    5.2 1017.4    4.0  100.0   91.4  444.0
2002  10  1 10 1800    5.5 1016.2    8.3  124.0   88.8  444.0
2002  10  1 10 1900    5.8 1016.6    5.3  103.0   86.1  444.0
2002  10  1 10 2000    6.0 1016.4    6.7  101.0   84.8  444.0
2002  10  1 10 2100  444.0  444.0  444.0  444.0  444.0  444.0
2002  10  1 10 2200    6.0 1015.4    8.0  122.0   82.2  444.0
2002  10  1 10 2300    5.8 1015.2    7.0   98.0   85.7  444.0
2002  11  1 11 0000    5.9 1014.8    8.7  103.0   87.4  444.0
2002  11  1 11 0100    6.0 1013.3   12.3  120.0   83.0  444.0
2002  11  1 11 0200  444.0  444.0  444.0  444.0  444.0  444.0
2002  11  1 11 0300    6.0 1011.8   11.7  115.0   82.6  444.0
2002  11  1 11 0400  444.0  444.0  444.0  444.0  444.0  444.0
2002  11  1 11 0500    5.5 1008.7   12.0   93.0   91.0  444.0
2002  11  1 11 0600    5.4 1008.4   11.7  105.0   90.5  444.0
2002  11  1 11 0700  444.0  444.0  444.0  444.0  444.0  444.0
2002  11  1 11 0800    4.9 1006.3   15.3   91.0   91.8  444.0
2002  11  1 11 0900  444.0  444.0  444.0  444.0  444.0  444.0
2002  11  1 11 1000    3.0 1006.3   10.7   87.0  444.0  444.0
2002  11  1 11 1100    2.4 1006.2    6.0   80.0  444.0  444.0
2002  11  1 11 1200    2.1 1005.1    4.3   82.0  444.0  444.0
2002  11  1 11 1300    1.9 1004.2    3.7   90.0  444.0  444.0
2002  11  1 11 1400  444.0  444.0  444.0  444.0  444.0  444.0
2002  11  1 11 1500    1.1 1003.9    0.0    0.0  444.0  444.0
2002  11  1 11 1600    1.8 1003.7    0.0    0.0  444.0  444.0
2002  11  1 11 1700    1.9 1003.3    0.0    0.0  444.0  444.0
2002  11  1 11 1800    1.9 1003.3    0.0    0.0  444.0  444.0
2002  11  1 11 1900  444.0  444.0  444.0  444.0  444.0  444.0
2002  11  1 11 2000    1.9 1003.5    0.0    0.0  444.0  444.0
2002  11  1 11 2100    1.9 1003.7    0.0    0.0  444.0  444.0
2002  11  1 11 2200    1.9 1003.9    0.0    0.0  444.0  444.0
2002  11  1 11 2300    2.1 1004.1    0.0    0.0  444.0  444.0
2002  12  1 12 0000  444.0  444.0  444.0  444.0  444.0  444.0
2002  12  1 12 0100    2.2 1003.8    0.0    0.0  444.0  444.0
2002  12  1 12 0200  444.0  444.0  444.0  444.0  444.0  444.0
2002  12  1 12 0300    2.2 1003.4    0.0    0.0  444.0  444.0
2002  12  1 12 0400    2.4 1002.7    2.3   79.0  444.0  444.0
2002  12  1 12 0500    1.9 1002.6    3.3   77.0  444.0  444.0
2002  12  1 12 0600    1.4 1002.5    3.3   87.0  444.0  444.0
2002  12  1 12 0700  444.0  444.0  444.0  444.0  444.0  444.0
2002  12  1 12 0800    1.1 1001.6    5.0   98.0  444.0  444.0
2002  12  1 12 0900    1.5 1000.5    2.7  135.0  444.0  444.0
2002  12  1 12 1000  444.0 1000.6    0.0    0.0   91.4  444.0
2002  12  1 12 1100    1.5  999.9    1.7   94.0  444.0  444.0
2002  12  1 12 1200  444.0  444.0  444.0  444.0  444.0  444.0
2002  12  1 12 1300    0.6  999.0    0.0    0.0  444.0  444.0
2002  12  1 12 1400    0.4  998.2    2.7   98.0  444.0  444.0
2002  12  1 12 1500   -0.1  997.8    0.0    0.0  444.0  444.0
2002  12  1 12 1600   -0.5  996.9    0.0    0.0  444.0  444.0
2002  12  1 12 1700   -0.8  996.3    0.0    0.0  444.0  444.0
2002  12  1 12 1800   -0.6  995.4    0.0    0.0  444.0  444.0
2002  12  1 12 1900    1.1  994.6    0.0    0.0   96.2  444.0
2002  12  1 12 2000  444.0  444.0  444.0  444.0  444.0  444.0
2002  12  1 12 2100    2.8  993.8    3.3  108.0   66.8  444.0
2002  12  1 12 2200  444.0  444.0  444.0  444.0  444.0  444.0
2002  12  1 12 2300    1.4  993.1    4.3  122.0   97.1  444.0
2002  13  1 13 0000  444.0  992.6    0.0    0.0   81.7  444.0
2002  13  1 13 0100    2.1  991.8    2.0   91.0   89.2  444.0
2002  13  1 13 0200  444.0  444.0  444.0  444.0  444.0  444.0
2002  13  1 13 0300    3.4  990.4    0.0    0.0   71.6  444.0
2002  13  1 13 0400    2.9  989.9    0.0    0.0   77.8  444.0
2002  13  1 13 0500    2.2  990.3    5.0   77.0  444.0  444.0
2002  13  1 13 0600    4.1  989.6    0.0    0.0   73.8  444.0
2002  13  1 13 0700    2.9  989.3    0.0    0.0   92.3  444.0
2002  13  1 13 0800    2.1  989.2    0.0    0.0  444.0  444.0
2002  13  1 13 0900    1.4  988.8    0.0    0.0  444.0  444.0
2002  13  1 13 1000    1.5  989.0    0.0    0.0  444.0  444.0
2002  13  1 13 1100    1.9  988.9    0.0    0.0  444.0  444.0
2002  13  1 13 1200    1.6  989.0    0.0    0.0  444.0  444.0
2002  13  1 13 1300    2.2  988.5    0.0    0.0  444.0  444.0
2002  13  1 13 1400    2.5  988.5    0.0    0.0   98.9  444.0
2002  13  1 13 1500    1.6  988.8    3.3   90.0  444.0  444.0
2002  13  1 13 1600    1.6  989.0    0.0    0.0  444.0  444.0
2002  13  1 13 1700    2.2  989.3    0.0    0.0  444.0  444.0
2002  13  1 13 1800    1.9  989.4    0.0    0.0  444.0  444.0
2002  13  1 13 1900    1.1  989.7    0.0    0.0  444.0  444.0
2002  13  1 13 2000    1.5  990.2    0.0    0.0  444.0  444.0
2002  13  1 13 2100    1.0  990.4    0.0    0.0  444.0  444.0
2002  13  1 13 2200    1.0  990.9    0.0    0.0  444.0  444.0
2002  13  1 13 2300  444.0  444.0  444.0  444.0  444.0  444.0
2002  14  1 14 0000    2.8  991.6    0.0    0.0   98.0  444.0
2002  14  1 14 0100  444.0  444.0  444.0  444.0  444.0  444.0
2002  14  1 14 0200    3.5  992.0    0.0    0.0   89.6  444.0
2002  14  1 14 0300    3.5  992.1    0.0    0.0   91.8  444.0
2002  14  1 14 0400    4.1  992.2    0.0    0.0   86.1  444.0
2002  14  1 14 0500  444.0  444.0  444.0  444.0  444.0  444.0
2002  14  1 14 0600    3.5  993.0    0.0    0.0   98.9  444.0
2002  14  1 14 0700    2.8  993.1    0.0    0.0  444.0  444.0
2002  14  1 14 0800    2.5  993.4    0.0    0.0  444.0  444.0
2002  14  1 14 0900    2.8  993.8    0.0    0.0  444.0  444.0
2002  14  1 14 1000    2.9  993.9    0.0    0.0  444.0  444.0
2002  14  1 14 1100    2.2  994.5    0.0    0.0  444.0  444.0
2002  14  1 14 1200    1.9  994.9    0.0    0.0  444.0  444.0
2002  14  1 14 1300    1.8  995.3    0.0    0.0  444.0  444.0
2002  14  1 14 1400    1.9  995.6    0.0    0.0  444.0  444.0
2002  14  1 14 1500    1.8  995.7    0.0    0.0  444.0  444.0
2002  14  1 14 1600    1.6  996.0    0.0    0.0  444.0  444.0
2002  14  1 14 1700    1.8  996.4    0.0    0.0  444.0  444.0
2002  14  1 14 1800    1.8  996.4    0.0    0.0  444.0  444.0
2002  14  1 14 1900    1.8  996.6    0.0    0.0  444.0  444.0
2002  14  1 14 2000    1.9  996.8    0.0    0.0  444.0  444.0
2002  14  1 14 2100  444.0  444.0  444.0  444.0  444.0  444.0
2002  14  1 14 2200    1.4  997.3    0.0    0.0  444.0  444.0
2002  14  1 14 2300  444.0  444.0  444.0  444.0  444.0  444.0
2002  15  1 15 0000    2.2  997.6    0.0    0.0  444.0  444.0
2002  15  1 15 0100  444.0  997.4    0.0    0.0   97.1  444.0
2002  15  1 15 0200    2.6  997.4    0.0    0.0  444.0  444.0
2002  15  1 15 0300  444.0  444.0  444.0  444.0  444.0  444.0
2002  15  1 15 0400    3.1  996.7    0.0    0.0   97.6  444.0
2002  15  1 15 0500  444.0  444.0  444.0  444.0  444.0  444.0
2002  15  1 15 0600    4.1  996.1    6.3  158.0   87.9  444.0
2002  15  1 15 0700    3.6  995.6   10.3  122.0   88.8  444.0
2002  15  1 15 0800    3.9  994.9   11.3  118.0   83.5  444.0
2002  15  1 15 0900    4.1  994.7   11.7   93.0   85.2  444.0
2002  15  1 15 1000    3.9  994.4   10.3   83.0   85.2  444.0
2002  15  1 15 1100    3.8  993.6   18.6  139.0   81.3  444.0
2002  15  1 15 1200    3.6  992.5   13.3  105.0   83.0  444.0
2002  15  1 15 1300    3.4  992.0   15.3  132.0   83.0  444.0
2002  15  1 15 1400    3.4  991.6   16.3  110.0   84.8  444.0
2002  15  1 15 1500    3.2  990.2   18.3  122.0   83.9  444.0
2002  15  1 15 1600    2.9  989.6   15.7  127.0   86.6  444.0
2002  15  1 15 1700    2.8  988.9   16.3  125.0   91.0  444.0
2002  15  1 15 1800    2.2  988.5   17.3   82.0   97.6  444.0
2002  15  1 15 1900    1.8  988.8   14.3   82.0  444.0  444.0
2002  15  1 15 2000    1.8  989.0   18.0  132.0  444.0  444.0
2002  15  1 15 2100    1.8  989.4   13.7   96.0  444.0  444.0
2002  15  1 15 2200    2.2  988.9    9.0  104.0   97.6  444.0
2002  15  1 15 2300    3.8  989.5    8.7   80.0   93.2  444.0
2002  16  1 16 0000  444.0  444.0  444.0  444.0  444.0  444.0
2002  16  1 16 0100  444.0  444.0  444.0  444.0  444.0  444.0
2002  16  1 16 0200    1.9  990.7    2.7   93.0  444.0  444.0
2002  16  1 16 0300  444.0  444.0  444.0  444.0  444.0  444.0
2002  16  1 16 0400    1.8  991.3    3.0   94.0  444.0  444.0
2002  16  1 16 0500    1.9  991.6    3.7   98.0  444.0  444.0
2002  16  1 16 0600    1.8  991.8    3.3   97.0  444.0  444.0
2002  16  1 16 0700    1.5  991.9    3.3   89.0  444.0  444.0
2002  16  1 16 0800    1.4  992.1    2.0   91.0  444.0  444.0
2002  16  1 16 0900    1.5  992.5    0.0    0.0  444.0  444.0
2002  16  1 16 1000    1.6  992.7    0.0    0.0  444.0  444.0
2002  16  1 16 1100    1.5  993.1    0.0    0.0  444.0  444.0
2002  16  1 16 1200    1.5  992.9    0.0    0.0  444.0  444.0
2002  16  1 16 1300    1.2  993.0    0.0    0.0  444.0  444.0
2002  16  1 16 1400    1.1  993.3    0.0    0.0  444.0  444.0
2002  16  1 16 1500    1.0  993.1    0.0    0.0  444.0  444.0
2002  16  1 16 1600    0.8  993.1    0.0    0.0  444.0  444.0
2002  16  1 16 1700    0.8  993.0    0.0    0.0  444.0  444.0
2002  16  1 16 1800    0.6  992.9    0.0    0.0  444.0  444.0
2002  16  1 16 1900    1.0  992.6    0.0    0.0  444.0  444.0
2002  16  1 16 2000    1.5  992.6    0.0    0.0  444.0  444.0
2002  16  1 16 2100    1.2  992.5    0.0    0.0  444.0  444.0
