Year: 2002  Month: 08  ID: HRB  ARGOS:  8697  Name: Herbie Alley        
2002 217  8  5 0600  -34.1  974.7    1.2  332.0   74.2  444.0
2002 217  8  5 0700  -34.5  975.0    0.8  184.0   72.9  444.0
2002 217  8  5 0800  -37.0  975.1    2.3  188.0   69.0  444.0
2002 217  8  5 0900  -34.8  975.6    1.0  288.0   73.4  444.0
2002 217  8  5 1000  -38.5  976.4    1.0  176.0   68.5  444.0
2002 217  8  5 1100  -35.8  977.1    1.9  122.0   70.3  444.0
2002 217  8  5 1200  -43.1  977.8    1.6   21.0   65.0  444.0
2002 217  8  5 1300  -45.8  978.5    1.4  311.0   59.7  444.0
2002 217  8  5 1400  -42.2  979.0    0.6  222.0   63.2  444.0
2002 217  8  5 1500  -41.8  979.3    0.2  181.0   65.0  444.0
2002 217  8  5 1600  -40.4  979.8    0.8  245.0   65.9  444.0
2002 217  8  5 1700  -32.8  980.1    1.2  103.0   72.5  444.0
2002 217  8  5 1800  -31.4  980.5    1.2  110.0   76.4  444.0
2002 217  8  5 1900  -43.2  981.1    1.4  311.0   64.6  444.0
2002 217  8  5 2000  -44.0  981.6    1.0  301.0   61.9  444.0
2002 217  8  5 2100  -44.1  981.8    0.6  280.0   61.9  444.0
2002 217  8  5 2200  -42.4  982.0    0.8  300.0   64.1  444.0
2002 217  8  5 2300  -38.9  981.9    1.2  291.0   69.4  444.0
2002 218  8  6 0000  -39.0  982.0    1.0  347.0   68.5  444.0
2002 218  8  6 0100  -33.1  981.8    1.2  335.0   75.1  444.0
2002 218  8  6 0200  -38.8  981.8    0.4  267.0   69.0  444.0
2002 218  8  6 0300  -37.8  981.8    1.8  328.0   69.8  444.0
2002 218  8  6 0400  -37.6  981.7    1.0  339.0   69.4  444.0
2002 218  8  6 0500  -35.2  981.7    1.0  347.0   72.5  444.0
2002 218  8  6 0600  -35.1  981.8    0.8    4.0   74.2  444.0
2002 218  8  6 0700  -34.4  982.3    0.4  330.0   74.2  444.0
2002 218  8  6 0800  -34.8  983.0    1.0  340.0   73.4  444.0
2002 218  8  6 0900  -39.0  984.0    0.8  249.0   69.0  444.0
2002 218  8  6 1000  -38.6  985.0    0.0    0.0   69.0  444.0
2002 218  8  6 1100  -40.4  985.6    1.9  152.0   66.3  444.0
2002 218  8  6 1200  -36.2  986.4    2.5  174.0   71.6  444.0
2002 218  8  6 1300  -40.6  988.2    2.5  343.0   66.8  444.0
2002 218  8  6 1400  -43.0  989.3    1.9  115.0   64.1  444.0
2002 218  8  6 1500  -42.8  990.6    3.1  343.0   63.7  444.0
2002 218  8  6 1600  -41.9  991.8    2.3  347.0   69.0  444.0
2002 218  8  6 1700  -38.6  992.7    3.1   53.0   69.4  444.0
2002 218  8  6 1800  -35.2  992.8    0.6   68.0   73.8  444.0
2002 218  8  6 1900  -34.8  993.9    4.5   42.0   74.2  444.0
2002 218  8  6 2000  -40.5  995.5    6.4    6.0   66.8  444.0
2002 218  8  6 2100  -41.6  996.6    5.3    6.0   65.4  444.0
2002 218  8  6 2200  -42.2  997.9    4.3   13.0   64.6  444.0
2002 218  8  6 2300  -42.4  998.9    3.1   20.0   64.1  444.0
2002 219  8  7 0000  -41.2  999.6    1.6  347.0   65.4  444.0
2002 219  8  7 0100  -42.8 1000.2    1.0  118.0   63.7  444.0
2002 219  8  7 0200  -43.2 1000.7    1.0  205.0   62.8  444.0
2002 219  8  7 0300  -41.9 1001.2    0.0    0.0   63.7  444.0
2002 219  8  7 0400  -41.0 1002.3    0.6  294.0   65.4  444.0
2002 219  8  7 0500  -41.9 1002.9    3.5  152.0   64.1  444.0
2002 219  8  7 0600  -38.2 1002.9    2.7   10.0   69.4  444.0
2002 219  8  7 0700  -33.4 1003.1    7.8  233.0   74.2  444.0
2002 219  8  7 0800  -30.6  444.0    8.0  188.0   80.8  444.0
2002 219  8  7 0900  -32.1 1003.3    9.4  229.0   78.2  444.0
2002 219  8  7 1000  -31.0 1003.7   11.5  217.0   78.6  444.0
2002 219  8  7 1100  -30.5 1003.9   14.2  235.0   80.4  444.0
2002 219  8  7 1200  -30.6 1004.7    9.6  229.0   79.5  444.0
2002 219  8  7 1300  -32.0 1005.1    5.3  252.0   78.2  444.0
2002 219  8  7 1400  -31.8 1004.7   13.1  239.0   78.6  444.0
2002 219  8  7 1500  -35.0 1005.5    3.7  284.0   73.8  444.0
2002 219  8  7 1600  -37.8 1005.5    4.1  278.0   71.2  444.0
2002 219  8  7 1700  -37.1 1005.5    0.4  338.0   71.6  444.0
2002 219  8  7 1800  -37.0 1005.3    4.1  325.0   72.0  444.0
2002 219  8  7 1900  -38.6 1006.0    2.7  308.0   69.4  444.0
2002 219  8  7 2000  444.0  444.0  444.0  444.0  444.0  444.0
2002 219  8  7 2100  -40.1 1005.7    3.5  291.0   67.6  444.0
2002 219  8  7 2200  -40.4 1005.4    0.4  266.0   66.8  444.0
2002 219  8  7 2300  -40.0 1005.2    1.2  104.0   67.6  444.0
2002 220  8  8 0000  -39.1 1004.4    1.6   49.0   68.5  444.0
2002 220  8  8 0100  -39.5 1004.0    0.8   46.0   68.1  444.0
2002 220  8  8 0200  -40.4 1003.7    0.6  139.0   67.2  444.0
2002 220  8  8 0300  -40.9 1002.7    1.4  174.0   66.3  444.0
2002 220  8  8 0400  -40.9 1002.0    0.6  347.0   66.8  444.0
2002 220  8  8 0500  -41.4 1001.7    1.0  300.0   65.4  444.0
2002 220  8  8 0600  -42.8 1001.4    3.1  347.0   64.1  444.0
2002 220  8  8 0700  -41.2 1001.1    1.6  186.0   65.9  444.0
2002 220  8  8 0800  -41.1 1000.3    1.2   89.0   65.9  444.0
2002 220  8  8 0900  -40.9  999.6    1.6   46.0   66.8  444.0
2002 220  8  8 1000  -41.0  999.0    0.2  248.0   65.9  444.0
2002 220  8  8 1100  -40.1  998.6    0.8  309.0   67.2  444.0
2002 220  8  8 1200  -40.4  998.5    0.2  252.0   66.8  444.0
2002 220  8  8 1300  444.0  444.0  444.0  444.0  444.0  444.0
2002 220  8  8 1400  -40.0  998.3    2.7   42.0   67.2  444.0
2002 220  8  8 1500  -39.4  998.0    0.4  129.0   68.1  444.0
2002 220  8  8 1600  -38.9  997.6    0.2  300.0   68.5  444.0
2002 220  8  8 1700  -38.9  997.2    0.0    0.0   69.0  444.0
2002 220  8  8 1800  -38.0  996.7    1.6    1.0   69.8  444.0
2002 220  8  8 1900  -39.1  996.4    1.9  343.0   68.5  444.0
2002 220  8  8 2000  -41.2  996.1    3.5  309.0   65.9  444.0
2002 220  8  8 2100  -41.2  996.2    2.5   80.0   65.4  444.0
2002 220  8  8 2200  -40.8  995.6    1.6  325.0   66.3  444.0
2002 220  8  8 2300  444.0  444.0  444.0  444.0  444.0  444.0
2002 221  8  9 0000  -38.9  994.8    1.4   10.0   68.5  444.0
2002 221  8  9 0100  -38.5  993.5    1.2   75.0   69.4  444.0
2002 221  8  9 0200  -42.2  993.0    1.4  210.0   64.1  444.0
2002 221  8  9 0300  -44.0  992.6    2.7  302.0   61.5  444.0
2002 221  8  9 0400  -45.8  992.2    1.9  347.0   60.2  444.0
2002 221  8  9 0500  -45.1  991.5    1.6  208.0   59.7  444.0
2002 221  8  9 0600  444.0  444.0  444.0  444.0  444.0  444.0
2002 221  8  9 0700  -49.4  990.7    1.4  290.0   54.9  444.0
2002 221  8  9 0800  -46.0  990.0    1.0   30.0   58.8  444.0
2002 221  8  9 0900  -49.2  989.5    0.0    0.0   54.9  444.0
2002 221  8  9 1000  -43.9  988.5    1.0  186.0   61.5  444.0
2002 221  8  9 1100  -42.8  988.0    2.5  301.0   63.2  444.0
2002 221  8  9 1200  -45.1  987.0    1.8  204.0   59.7  444.0
2002 221  8  9 1300  -43.4  986.5    1.2  225.0   61.5  444.0
2002 221  8  9 1400  -41.5  985.7    2.1  163.0   63.7  444.0
2002 221  8  9 1500  -43.6  985.7    0.6  236.0   61.9  444.0
2002 221  8  9 1600  444.0  444.0  444.0  444.0  444.0  444.0
2002 221  8  9 1700  -49.6  984.3    0.0    0.0   54.9  444.0
2002 221  8  9 1800  -48.0  984.0    0.0    0.0   56.2  444.0
2002 221  8  9 1900  -47.0  983.9    2.9  159.0   57.1  444.0
2002 221  8  9 2000  -46.0  983.6    6.0  150.0   58.4  444.0
2002 221  8  9 2100  -43.2  983.1    6.6  155.0   62.4  444.0
2002 221  8  9 2200  -42.4  982.4    9.0  155.0   63.2  444.0
2002 221  8  9 2300  444.0  444.0  444.0  444.0  444.0  444.0
2002 222  8 10 0000  -44.6  982.5    9.6  152.0   61.0  444.0
2002 222  8 10 0100  -44.2  982.9   11.3  146.0   61.0  444.0
2002 222  8 10 0200  -43.5  983.1   12.9  150.0   62.4  444.0
2002 222  8 10 0300  -42.5  984.0   11.5  148.0   63.2  444.0
2002 222  8 10 0400  444.0  444.0  444.0  444.0  444.0  444.0
2002 222  8 10 0500  -41.2  985.6    8.8  153.0   65.0  444.0
2002 222  8 10 0600  -41.2  986.1    7.2  152.0   65.0  444.0
2002 222  8 10 0700  -41.0  986.3    6.4  158.0   65.4  444.0
2002 222  8 10 0800  -45.8  987.2    3.1  328.0   59.3  444.0
2002 222  8 10 0900  444.0  444.0  444.0  444.0  444.0  444.0
2002 222  8 10 1000  -47.1  986.7    0.0    0.0   57.5  444.0
2002 222  8 10 1100  -47.8  985.9    0.6  253.0   56.2  444.0
2002 222  8 10 1200  -46.9  985.5    0.0    0.0   57.1  444.0
2002 222  8 10 1300  -45.4  985.2    1.0  250.0   59.3  444.0
2002 222  8 10 1400  444.0  444.0  444.0  444.0  444.0  444.0
2002 222  8 10 1500  -41.5  985.1    0.2  285.0   64.6  444.0
2002 222  8 10 1600  -31.4  984.3    8.2  255.0   77.8  444.0
2002 222  8 10 1700  -30.4  984.1    4.7  170.0   79.1  444.0
2002 222  8 10 1800  -31.5  983.5    2.1   91.0   78.6  444.0
2002 222  8 10 1900  444.0  444.0  444.0  444.0  444.0  444.0
2002 222  8 10 2000  -37.1  982.7    2.7  287.0   70.7  444.0
2002 222  8 10 2100  -40.8  982.5    2.1   91.0   66.8  444.0
2002 222  8 10 2200  -41.1  981.7    1.6  318.0   65.9  444.0
2002 222  8 10 2300  -42.4  980.6    1.4   10.0   64.6  444.0
2002 223  8 11 0000  -43.0  980.4    0.6  239.0   63.2  444.0
2002 223  8 11 0100  -41.2  979.5    2.5  321.0   65.4  444.0
2002 223  8 11 0200  444.0  444.0  444.0  444.0  444.0  444.0
2002 223  8 11 0300  -44.5  978.0    1.2   30.0   61.5  444.0
2002 223  8 11 0400  -45.9  977.4    0.8    3.0   59.3  444.0
2002 223  8 11 0500  -44.1  977.2    0.8  200.0   61.0  444.0
2002 223  8 11 0600  -43.4  976.5    1.8  232.0   62.4  444.0
2002 223  8 11 0700  -42.6  976.2    1.6  193.0   63.2  444.0
2002 223  8 11 0800  -45.4  975.9    1.0  297.0   60.2  444.0
2002 223  8 11 0900  -45.5  976.0    2.3  104.0   59.3  444.0
2002 223  8 11 1000  -47.4  975.7    1.8  338.0   57.5  444.0
2002 223  8 11 1100  -49.6  975.6    2.3   72.0   54.4  444.0
2002 223  8 11 1200  -48.8  974.9    1.4  100.0   54.9  444.0
2002 223  8 11 1300  -46.1  974.4    2.5   82.0   57.5  444.0
2002 223  8 11 1400  -42.2  974.1    1.8   68.0   63.7  444.0
2002 223  8 11 1500  -42.6  973.7    2.5   42.0   62.8  444.0
2002 223  8 11 1600  -47.8  973.4    1.4  273.0   56.6  444.0
2002 223  8 11 1700  -50.0  973.3    1.6  284.0   54.0  444.0
2002 223  8 11 1800  -50.6  973.1    1.9   24.0   53.1  444.0
2002 223  8 11 1900  -47.8  973.1    0.8   28.0   56.6  444.0
2002 223  8 11 2000  -46.2  973.2    1.9   48.0   62.4  444.0
2002 223  8 11 2100  -45.1  973.1    1.0   11.0   60.2  444.0
2002 223  8 11 2200  -44.2  973.2    1.2   24.0   60.6  444.0
2002 223  8 11 2300  -41.8  973.3    1.6   42.0   64.1  444.0
2002 224  8 12 0000  -42.1  973.2    0.0    0.0   62.8  444.0
2002 224  8 12 0100  -41.9  444.0    0.8  142.0   62.4  444.0
2002 224  8 12 0200  -41.1  444.0    1.8   51.0   65.0  444.0
2002 224  8 12 0300  -41.8  444.0    0.6  212.0   63.2  444.0
2002 224  8 12 0400  -41.6  444.0    0.4  149.0   63.2  444.0
2002 224  8 12 0500  -41.1  444.0    1.4  180.0   64.1  444.0
2002 224  8 12 0600  -39.1  444.0    1.6  132.0   66.8  444.0
2002 224  8 12 0700  -39.4  444.0    0.0    0.0   65.9  444.0
2002 224  8 12 0800  -39.2  444.0    0.8   65.0   66.8  444.0
2002 224  8 12 0900  -38.6  444.0    1.2   70.0   67.6  444.0
2002 224  8 12 1000  -38.1  444.0    1.4  136.0   68.1  444.0
2002 224  8 12 1100  -37.9  444.0    1.2  121.0   68.5  444.0
2002 224  8 12 1200  -37.5  444.0    1.0  195.0   69.8  444.0
2002 224  8 12 1300  -37.6  444.0    0.8  156.0   69.8  444.0
2002 224  8 12 1400  -37.8  971.9    1.4  112.0   69.8  444.0
2002 224  8 12 1500  -37.1  972.2    1.4  149.0   70.7  444.0
2002 224  8 12 1600  -34.0  973.0    1.4  121.0   74.2  444.0
2002 224  8 12 1700  -34.0  973.7    1.9   30.0   74.7  444.0
2002 224  8 12 1800  -28.5  974.0    7.4  200.0   81.7  444.0
2002 224  8 12 1900  -28.4  974.7    8.6  208.0   82.2  444.0
2002 224  8 12 2000  -28.9  974.6   22.6  202.0   80.8  444.0
2002 224  8 12 2100  -29.9  975.7   20.3  204.0   80.4  444.0
2002 224  8 12 2200  -27.9  977.3   23.8  211.0   79.1  444.0
2002 224  8 12 2300  -27.4  979.8   18.5  201.0   77.8  444.0
2002 225  8 13 0000  -28.0  981.7   15.6  198.0   81.3  444.0
2002 225  8 13 0100  -30.6  982.5   13.8  172.0   75.6  444.0
2002 225  8 13 0200  -27.4  982.1   18.3  195.0   74.7  444.0
2002 225  8 13 0300  -26.4  983.3   14.2  190.0   65.9  444.0
2002 225  8 13 0400  -30.4  984.4   17.0  136.0   76.4  444.0
2002 225  8 13 0500  -29.8  985.0   11.3  127.0   75.1  444.0
2002 225  8 13 0600  -27.2  985.1   11.1  134.0   71.2  444.0
2002 225  8 13 0700  -28.2  985.6    2.3  298.0   69.4  444.0
2002 225  8 13 0800  -31.1  985.5    3.7  308.0   75.6  444.0
2002 225  8 13 0900  -33.2  985.7    2.7  284.0   73.8  444.0
2002 225  8 13 1000  -33.0  985.3    3.3  262.0   74.7  444.0
2002 225  8 13 1100  -32.2  984.8    1.4  307.0   72.9  444.0
2002 225  8 13 1200  -36.5  985.0    2.9  340.0   72.5  444.0
2002 225  8 13 1300  -37.4  984.4    2.3  315.0   72.0  444.0
2002 225  8 13 1400  -37.1  984.0    0.2  335.0   72.0  444.0
2002 225  8 13 1500  -36.2  983.7    2.7  128.0   72.5  444.0
2002 225  8 13 1600  -33.5  983.5    1.0  135.0   75.6  444.0
2002 225  8 13 1700  -33.5  983.6    1.2  101.0   76.0  444.0
2002 225  8 13 1800  -31.4  983.9    1.8  104.0   78.2  444.0
2002 225  8 13 1900  -31.1  984.3    1.9   37.0   80.0  444.0
2002 225  8 13 2000  -31.5  984.7    1.9   15.0   79.5  444.0
2002 225  8 13 2100  -33.9  985.4    3.3   34.0   77.3  444.0
2002 225  8 13 2200  -38.0  987.0    1.2  321.0   72.5  444.0
2002 225  8 13 2300  -33.9  987.6    1.8  228.0   76.0  444.0
2002 226  8 14 0000  -33.5  988.4    1.8  266.0   75.1  444.0
2002 226  8 14 0100  -40.9  989.2    2.1  340.0   76.4  444.0
2002 226  8 14 0200  -40.2  990.2    1.2  301.0   67.6  444.0
2002 226  8 14 0300  -39.9  991.1    1.4  300.0   69.4  444.0
2002 226  8 14 0400  -37.6  992.3    0.2  346.0   71.6  444.0
2002 226  8 14 0500  -43.9  993.9    2.1  340.0   62.8  444.0
2002 226  8 14 0600  -38.6  995.4    2.1  155.0   69.0  444.0
2002 226  8 14 0700  -43.2  996.4    2.3  107.0   63.7  444.0
2002 226  8 14 0800  -46.2  996.9    0.0    0.0   59.7  444.0
2002 226  8 14 0900  -42.9  997.3    1.2  183.0   63.2  444.0
2002 226  8 14 1000  -40.9  997.4    1.2   66.0   67.2  444.0
2002 226  8 14 1100  -42.4  997.6    1.0  173.0   65.9  444.0
2002 226  8 14 1200  -39.5  997.4    3.5   28.0   69.0  444.0
2002 226  8 14 1300  -32.6  996.8    5.3  347.0   77.3  444.0
2002 226  8 14 1400  -30.6  996.6    1.9  311.0   81.7  444.0
2002 226  8 14 1500  -33.1  996.6    2.3    8.0   78.2  444.0
2002 226  8 14 1600  -35.0  996.5    5.7   18.0   74.7  444.0
2002 226  8 14 1700  -36.2  996.1    4.9    4.0   73.4  444.0
2002 226  8 14 1800  -36.6  995.5    4.7  347.0   73.4  444.0
2002 226  8 14 1900  -38.9  994.7    2.9   38.0   68.1  444.0
2002 226  8 14 2000  -38.9  993.8    2.9  309.0   69.4  444.0
2002 226  8 14 2100  -40.5  993.1    6.8    7.0   66.8  444.0
2002 226  8 14 2200  -40.9  992.9    2.3    1.0   66.8  444.0
2002 226  8 14 2300  -40.2  992.2    2.9  347.0   67.6  444.0
2002 227  8 15 0000  -42.2  990.9    1.2   17.0   64.1  444.0
2002 227  8 15 0100  -44.6  989.7    2.1  115.0   61.0  444.0
2002 227  8 15 0200  -40.2  988.6    2.5  194.0   65.9  444.0
2002 227  8 15 0300  -42.6  987.6    1.8  143.0   64.1  444.0
2002 227  8 15 0400  -38.6  986.8    1.4  114.0   68.1  444.0
2002 227  8 15 0500  -42.1  985.8    1.2    7.0   64.6  444.0
2002 227  8 15 0600  -43.5  984.5    1.2  298.0   62.8  444.0
2002 227  8 15 0700  -43.8  983.8    1.8   24.0   62.8  444.0
2002 227  8 15 0800  -39.8  983.0    3.1   39.0   66.8  444.0
2002 227  8 15 0900  -42.5  982.5    1.4   20.0   65.0  444.0
2002 227  8 15 1000  -45.9  982.2    1.4  269.0   59.7  444.0
2002 227  8 15 1100  -45.2  981.7    0.0    0.0   59.7  444.0
2002 227  8 15 1200  -45.0  981.4    1.6  329.0   61.0  444.0
2002 227  8 15 1300  -47.0  981.1    1.0  110.0   58.4  444.0
2002 227  8 15 1400  -46.2  981.3    0.2  108.0   58.8  444.0
2002 227  8 15 1500  -45.0  981.3    1.8  221.0   60.6  444.0
2002 227  8 15 1600  -43.5  981.0    1.4  115.0   61.0  444.0
2002 227  8 15 1700  -43.5  981.0    3.1   30.0   58.4  444.0
2002 227  8 15 1800  -44.8  980.8    1.6  100.0   60.6  444.0
2002 227  8 15 1900  -43.5  980.8    1.6    1.0   62.4  444.0
2002 227  8 15 2000  -45.6  980.7    0.0    0.0   59.3  444.0
2002 227  8 15 2100  -44.6  980.1    1.2   52.0   60.6  444.0
2002 227  8 15 2200  -47.8  979.9    1.8  330.0   56.6  444.0
2002 227  8 15 2300  -48.8  980.3    0.6   42.0   55.3  444.0
2002 228  8 16 0000  -46.5  980.2    1.8  132.0   58.0  444.0
2002 228  8 16 0100  -45.0  979.7    1.9  138.0   60.2  444.0
2002 228  8 16 0200  -43.6  979.4    1.6  149.0   61.0  444.0
2002 228  8 16 0300  -36.9  979.0    1.0  236.0   69.8  444.0
2002 228  8 16 0400  -44.8  979.0    2.9  301.0   61.5  444.0
2002 228  8 16 0500  -41.5  978.8    1.6  328.0   65.9  444.0
2002 228  8 16 0600  -40.5  977.9    1.2    1.0   66.3  444.0
2002 228  8 16 0700  -38.6  977.0    1.6   53.0   68.5  444.0
2002 228  8 16 0800  -37.9  976.1    1.0   72.0   69.8  444.0
2002 228  8 16 0900  -35.9  975.2    1.2  127.0   71.6  444.0
2002 228  8 16 1000  -34.4  974.4    1.8  142.0   73.8  444.0
2002 228  8 16 1100  -33.2  973.3    1.6  142.0   75.6  444.0
2002 228  8 16 1200  -33.8  972.6    1.8  187.0   74.7  444.0
2002 228  8 16 1300  -34.8  971.3    2.1  139.0   73.8  444.0
