Year: 2002  Month: 07  ID: DIS  ARGOS:  8932  Name: Dismal Island       
Lat: 68.08S  Lon:  68.82W  Elev:   10m
2002 182  7  1 0000  -23.6  444.0    9.2  111.0   80.4  444.0
2002 182  7  1 0100  444.0  444.0  444.0  444.0  444.0  444.0
2002 182  7  1 0200  -23.0  974.2   13.6  126.0   81.5  444.0
2002 182  7  1 0300  444.0  444.0  444.0  444.0  444.0  444.0
2002 182  7  1 0400  -21.5  967.3    9.4  124.0   82.6  444.0
2002 182  7  1 0500  -20.7  444.0   10.2  135.0   83.9  444.0
2002 182  7  1 0600  444.0  444.0  444.0  444.0  444.0  444.0
2002 182  7  1 0700  -17.9  961.1   10.3  126.0   86.3  444.0
2002 182  7  1 0800  -16.8  444.0   11.1  124.0   86.4  444.0
2002 182  7  1 0900  -15.9  444.0  444.0  444.0   86.7  444.0
2002 182  7  1 1000  -11.9  444.0    6.5   60.0   92.8  444.0
2002 182  7  1 1100  444.0  444.0  444.0  444.0  444.0  444.0
2002 182  7  1 1200   -2.3  950.8   14.6    4.0   98.7  444.0
2002 182  7  1 1300  444.0  444.0  444.0  444.0  444.0  444.0
2002 182  7  1 1400   -3.4  950.1   16.4  355.0   97.7  444.0
2002 182  7  1 1500  444.0  444.0  444.0  444.0  444.0  444.0
2002 182  7  1 1600   -7.0  951.5   15.3  352.0   93.8  444.0
2002 182  7  1 1700   -8.8  444.0   15.7  351.0   93.2  444.0
2002 182  7  1 1800  -10.2  953.5   17.8  353.0   91.9  444.0
2002 182  7  1 1900  -11.9  444.0   16.5  350.0   90.3  444.0
2002 182  7  1 2000  -12.6  444.0   14.5  352.0   89.9  444.0
2002 182  7  1 2100  -12.8  957.7   14.7  353.0   88.1  444.0
2002 182  7  1 2200  -12.6  444.0   16.1  353.0   89.8  444.0
2002 182  7  1 2300  -14.3  959.1   18.4  354.0   88.4  444.0
2002 183  7  2 0000  -15.8  444.0   14.7  352.0   84.8  444.0
2002 183  7  2 0100  -16.7  444.0   19.8  354.0   85.5  444.0
2002 183  7  2 0200  -17.2  961.1   19.3  355.0   86.1  444.0
2002 183  7  2 0300  -17.0  444.0   19.8  346.0   86.3  444.0
2002 183  7  2 0400  -18.9  964.6   16.4  352.0   83.8  444.0
2002 183  7  2 0500  -19.1  444.0   20.4  356.0   84.1  444.0
2002 183  7  2 0600  -19.6  444.0   17.1  353.0   83.4  444.0
2002 183  7  2 0700  -19.9  970.8   17.4  353.0   83.1  444.0
2002 183  7  2 0800  -20.0  444.0   12.4  354.0   82.6  444.0
2002 183  7  2 0900  -20.7  974.9   16.2  352.0   81.8  444.0
2002 183  7  2 1000  -21.2  977.7   14.9  355.0   81.6  444.0
2002 183  7  2 1100  -21.3  444.0   15.5  355.0   81.7  444.0
2002 183  7  2 1200  -21.6  981.8   12.0  355.0   81.5  444.0
