Year: 2002  Month: 10  ID: WFD  ARGOS: 21364  Name: Willie Field        
Lat: 77.87S  Lon: 167.03E  Elev:   40m
2002 274 10  1 0000  -17.1  988.7    3.3  121.0   43.4    0.2
2002 274 10  1 0100  -16.6  988.8    3.1  122.0   39.9    0.5
2002 274 10  1 0200  -17.5  988.9    2.5   15.0   58.8   -0.4
2002 274 10  1 0300  -17.1  989.1    1.0   82.0   45.2    0.5
2002 274 10  1 0400  -16.0  989.4    5.7  162.0   47.8    0.5
2002 274 10  1 0500  -16.5  989.3    7.0  179.0   50.9    0.4
2002 274 10  1 0600  -16.1  989.6    1.4  121.0   41.7    1.1
2002 274 10  1 0700  -17.4  989.7    2.1  127.0   50.9    1.0
2002 274 10  1 0800  -19.0  989.8    1.9  122.0   69.8    0.2
2002 274 10  1 0900  -17.9  990.0    1.4   34.0   80.0    2.4
2002 274 10  1 1000  -18.4  990.2    2.3   53.0   76.0    1.9
2002 274 10  1 1100  -17.4  990.3    1.0   38.0   72.9    0.9
2002 274 10  1 1200  -18.9  990.4    3.5   53.0   82.2    0.6
2002 274 10  1 1300  -18.0  990.1    5.5   44.0   82.2    0.8
2002 274 10  1 1400  -17.5  990.4    4.1   45.0   79.5    1.1
2002 274 10  1 1500  -16.5  990.2    1.9   30.0   77.8    2.5
2002 274 10  1 1600  -17.4  990.3    1.9  108.0   86.6    4.4
2002 274 10  1 1700  -18.9  990.3    1.6  121.0   82.6    2.1
2002 274 10  1 1800  -21.5  990.0    1.0   30.0   84.8    2.4
2002 274 10  1 1900  -20.1  990.3    0.8  350.0   87.0    2.1
2002 274 10  1 2000  -19.0  990.1    1.2  360.0   82.6    2.9
2002 274 10  1 2100  -19.6  990.2    0.8  208.0   79.5    1.9
2002 274 10  1 2200  -18.9  990.1    1.0  259.0   65.4    0.8
2002 274 10  1 2300  -19.2  989.8    2.5    3.0   74.7    1.6
2002 275 10  2 0000  -18.4  990.0    0.2  181.0   46.1   -1.0
2002 275 10  2 0100  -18.6  990.0    0.2  359.0   59.7    0.0
2002 275 10  2 0200  -17.1  990.0    1.6   44.0   61.5    1.4
2002 275 10  2 0300  -15.9  989.4    5.8  167.0   66.3   -0.1
2002 275 10  2 0400  -15.4  989.2    5.7  194.0   72.9    0.1
2002 275 10  2 0500  -15.1  989.4    2.1   35.0   70.7    0.6
2002 275 10  2 0600  -14.8  989.5    3.7  190.0   76.4    0.5
2002 275 10  2 0700  -15.5  989.5    3.9  112.0   85.7    0.1
2002 275 10  2 0800  -14.8  989.5    3.7  107.0   84.8    0.6
2002 275 10  2 0900  -14.8  989.4    6.0  141.0   82.2    0.5
2002 275 10  2 1000  -15.0  989.5    5.5  131.0   80.4    0.5
2002 275 10  2 1100  -16.0  989.6    3.1  111.0   79.1    0.9
2002 275 10  2 1200  -18.1  989.6    4.5   72.0   82.6    0.2
2002 275 10  2 1300  -19.1  989.7    4.1   45.0   87.0    0.4
2002 275 10  2 1400  -19.6  989.9    2.7   58.0   84.4    0.1
2002 275 10  2 1500  -19.9  989.7    4.3   68.0   85.2    1.4
2002 275 10  2 1600  -19.5  989.9    2.1    6.0   86.1    0.6
2002 275 10  2 1700  -18.2  990.2    2.5   17.0   80.0    1.8
2002 275 10  2 1800  -16.0  990.3    1.9   41.0   82.6    2.5
2002 275 10  2 1900  -15.5  990.3    1.2   79.0   73.4    2.8
2002 275 10  2 2000  -15.6  990.6    1.2  156.0   70.3    0.9
2002 275 10  2 2100  -18.4  990.9    1.8  271.0   76.9   -0.2
2002 275 10  2 2200  -16.9  991.0    0.0    0.0   53.6    0.1
2002 275 10  2 2300  -16.5  991.1    0.6  350.0   62.4   -0.4
2002 276 10  3 0000  -15.5  991.0    0.4    7.0   59.3   -0.2
2002 276 10  3 0100  -16.2  990.6    1.4  239.0   69.8   -1.0
2002 276 10  3 0200  -16.5  990.8    3.1  177.0   68.1   -0.9
2002 276 10  3 0300  -16.5  991.3    1.6  211.0   75.6   -0.4
2002 276 10  3 0400  -15.8  992.0    0.4  224.0   69.8   -0.8
2002 276 10  3 0500  -17.1  992.0    4.1   69.0   80.8   -0.2
2002 276 10  3 0600  -17.6  992.3    3.3   66.0   80.8    0.2
2002 276 10  3 0700  -16.9  992.3    1.6  103.0   80.8    0.4
2002 276 10  3 0800  -15.9  992.1    3.3   59.0   76.9    1.2
2002 276 10  3 0900  -15.5  992.2    5.3  117.0   82.2    0.5
2002 276 10  3 1000  -19.5  992.8    6.4   72.0   83.5    0.1
2002 276 10  3 1100  -18.6  993.1    5.7   73.0   83.5    0.0
2002 276 10  3 1200  -18.8  993.7    4.1  105.0   82.6    0.0
2002 276 10  3 1300  -19.6  994.1    6.2   91.0   82.6    0.0
2002 276 10  3 1400  -19.9  994.5    5.7  118.0   81.7   -0.1
2002 276 10  3 1500  -19.2  994.4    7.8  152.0   83.0    0.2
2002 276 10  3 1600  -19.2  994.8    4.7   63.0   79.5    0.5
2002 276 10  3 1700  -19.8  994.9    1.0   15.0   77.3    0.6
2002 276 10  3 1800  -19.1  994.8    4.7    3.0   76.0    0.4
2002 276 10  3 1900  -18.0  994.6    1.2   42.0   67.2    1.2
2002 276 10  3 2000  -19.8  994.3    2.5   32.0   75.6    0.1
2002 276 10  3 2100  -18.4  994.4    2.5   80.0   68.1    0.5
2002 276 10  3 2200  -18.0  994.6    7.8  139.0   74.7    0.1
2002 276 10  3 2300  444.0  444.0  444.0  444.0  444.0  444.0
2002 277 10  4 0000  -19.5  995.0   11.1  181.0   78.6   -0.2
2002 277 10  4 0100  -19.0  995.0   12.3  179.0   79.1   -0.1
2002 277 10  4 0200  -18.9  996.0    6.8  132.0   72.0   -0.1
2002 277 10  4 0300  -21.2  996.2    7.0   82.0   71.2   -0.5
2002 277 10  4 0400  444.0  444.0  444.0  444.0  444.0  444.0
2002 277 10  4 0500  -21.9  995.9    3.9   62.0   73.8    0.0
2002 277 10  4 0600  -20.8  995.5    6.4  153.0   77.8    0.6
2002 277 10  4 0700  -20.6  995.2    7.0  163.0   79.1    0.1
2002 277 10  4 0800  -22.5  995.0    3.7   96.0   74.2    0.2
2002 277 10  4 0900  -21.9  994.5    2.3  101.0   83.5    3.0
2002 277 10  4 1000  -27.2  994.2    3.3   14.0   78.2    1.0
2002 277 10  4 1100  -25.9  993.6    1.4  360.0   75.6    0.0
2002 277 10  4 1200  -25.0  993.3    0.8   42.0   73.4    4.5
2002 277 10  4 1300  -23.6  992.8    0.6  193.0   80.4    4.8
2002 277 10  4 1400  -26.2  992.1    1.0  141.0   79.5    7.1
2002 277 10  4 1500  -24.2  991.1    1.8  105.0   80.8    9.5
2002 277 10  4 1600  444.0  444.0  444.0  444.0  444.0  444.0
2002 277 10  4 1700  -27.6  990.0    1.0   87.0   77.3    3.2
2002 277 10  4 1800  -26.8  989.2    1.9   60.0   75.1    2.5
2002 277 10  4 1900  444.0  444.0  444.0  444.0  444.0  444.0
2002 277 10  4 2000  -21.9  987.7    6.2  294.0   83.9    0.4
2002 277 10  4 2100  444.0  444.0  444.0  444.0  444.0  444.0
2002 277 10  4 2200  -25.2  986.6    3.5  208.0   73.4   -0.4
2002 277 10  4 2300  -25.5  985.6    2.9  200.0   64.6   -0.4
2002 278 10  5 0000  -27.0  985.2    0.8   35.0   47.8   -2.8
2002 278 10  5 0100  -25.9  984.6    4.1  360.0   58.8    0.0
2002 278 10  5 0200  444.0  444.0  444.0  444.0  444.0  444.0
2002 278 10  5 0300  -25.6  985.6    0.6  357.0   65.9   -0.5
2002 278 10  5 0400  -23.9  986.0    0.4  284.0  444.0    1.4
2002 278 10  5 0500  -27.2  986.2    2.3  139.0   57.5    1.1
2002 278 10  5 0600  -27.6  986.9    2.5  360.0   76.0    2.6
2002 278 10  5 0700  -26.9  987.5    1.0  309.0   82.6    5.0
2002 278 10  5 0800  -29.6  988.4    3.3    7.0   79.5    5.4
2002 278 10  5 0900  444.0  444.0  444.0  444.0  444.0  444.0
2002 278 10  5 1000  -29.8  990.2    2.7   21.0   75.6    3.8
2002 278 10  5 1100  -30.5  991.2    1.9   63.0   74.2   -0.2
2002 278 10  5 1200  -28.1  992.1    2.5   91.0   76.9    0.6
2002 278 10  5 1300  -27.9  993.1    1.9  101.0   76.9    0.0
2002 278 10  5 1400  444.0  444.0  444.0  444.0  444.0  444.0
2002 278 10  5 1500  -28.2  994.9    4.1  115.0   76.4   -0.2
2002 278 10  5 1600  -30.2  995.5    4.7  105.0   75.1    0.2
2002 278 10  5 1700  -29.6  996.4    2.5   48.0   76.9    1.1
2002 278 10  5 1800  -30.5  997.4    3.3   37.0   74.2    0.0
2002 278 10  5 1900  444.0  444.0  444.0  444.0  444.0  444.0
2002 278 10  5 2000  -28.4  999.0    5.1   49.0   76.9    0.0
2002 278 10  5 2100  -26.6  999.7    6.2   66.0   80.4    0.2
2002 278 10  5 2200  -25.5 1000.2    3.1   98.0   76.4   -0.4
2002 278 10  5 2300  -24.2 1000.5    6.8   93.0   65.9   -0.4
2002 279 10  6 0000  444.0  444.0  444.0  444.0  444.0  444.0
2002 279 10  6 0100  -24.0 1001.1    6.6   73.0   65.0   -0.5
2002 279 10  6 0200  -24.2 1001.5    6.6   62.0   68.5   -0.4
2002 279 10  6 0300  -24.9 1001.5    7.6   65.0   69.4   -0.5
2002 279 10  6 0400  -24.9 1001.7    7.8   72.0   69.4   -0.4
2002 279 10  6 0500  -24.9 1002.0    7.4   73.0   70.7   -0.4
2002 279 10  6 0600  -24.9 1002.0    7.6   69.0   72.9   -0.4
2002 279 10  6 0700  444.0  444.0  444.0  444.0  444.0  444.0
2002 279 10  6 0800  -25.0 1002.3    5.8   70.0   73.4   -0.1
2002 279 10  6 0900  -25.9 1002.3    5.3  360.0   70.7    0.0
2002 279 10  6 1000  -25.8 1002.2    5.1   38.0   72.5    0.0
2002 279 10  6 1100  -25.8 1002.0    5.5   51.0   72.0    0.1
2002 279 10  6 1200  444.0  444.0  444.0  444.0  444.0  444.0
2002 279 10  6 1300  -25.8 1001.8    3.9   72.0   63.7    0.1
2002 279 10  6 1400  -25.2 1001.6    4.5   94.0   65.4    0.5
2002 279 10  6 1500  -25.8 1001.6    4.7  104.0   64.6    0.4
2002 279 10  6 1600  -26.5 1001.6    4.5   91.0   63.7    0.1
2002 279 10  6 1700  444.0  444.0  444.0  444.0  444.0  444.0
2002 279 10  6 1800  -26.0 1001.2    5.7  145.0   66.8    0.4
2002 279 10  6 1900  -24.5 1001.4    1.0  336.0   57.1    0.4
2002 279 10  6 2000  -26.6 1001.3    1.6    8.0   61.9    0.0
2002 279 10  6 2100  -26.5 1001.4    2.7   31.0   62.4    0.0
2002 279 10  6 2200  -26.5 1001.3    2.3   48.0   61.5   -0.2
2002 279 10  6 2300  -26.6 1000.9    2.5   37.0   60.2   -0.2
2002 280 10  7 0000  -27.2 1000.7    1.8   17.0   56.2   -0.9
2002 280 10  7 0100  -27.0 1000.5    2.9   66.0   51.4   -1.1
2002 280 10  7 0200  -27.2 1000.1    1.9   55.0   49.2   -1.4
2002 280 10  7 0300  -26.9 1000.0    2.9   35.0   57.1   -0.4
2002 280 10  7 0400  -26.9  999.9    1.9   56.0   59.3   -0.1
2002 280 10  7 0500  444.0  444.0  444.0  444.0  444.0  444.0
2002 280 10  7 0600  -30.2 1000.2    3.9  121.0   57.5   -0.4
2002 280 10  7 0700  -29.9 1000.4    2.3   65.0   71.2    1.2
2002 280 10  7 0800  -31.8 1000.6    1.9   53.0   72.9    2.0
2002 280 10  7 0900  -32.2 1000.9    3.1   22.0   72.0    2.1
2002 280 10  7 1000  -31.4 1001.4    3.9   15.0   72.5    2.0
2002 280 10  7 1100  -31.8 1001.8    5.1   14.0   72.0    1.4
2002 280 10  7 1200  -30.5 1001.8    4.5    4.0   74.2    1.5
2002 280 10  7 1300  -30.2 1002.2    4.9   30.0   74.7    1.8
2002 280 10  7 1400  -30.6 1002.6    4.3   30.0   73.8    1.4
2002 280 10  7 1500  -30.5 1003.0    3.9   73.0   66.8    1.4
2002 280 10  7 1600  -30.2 1003.4    4.7   59.0   63.7    1.1
2002 280 10  7 1700  -29.9 1003.6    5.1   60.0   61.9    1.0
2002 280 10  7 1800  -31.4 1003.8    4.7   45.0   65.9    1.0
2002 280 10  7 1900  -29.8 1004.2    7.0   58.0   62.4    0.8
2002 280 10  7 2000  -28.4 1004.9    5.7   62.0   56.2    0.8
2002 280 10  7 2100  -28.5 1004.8    6.6   82.0   52.2    0.5
2002 280 10  7 2200  -29.1 1006.0    4.5   22.0   55.8    0.0
2002 280 10  7 2300  -28.6 1006.0    4.7   60.0   53.1   -0.4
2002 281 10  8 0000  -28.5 1006.5    2.5   62.0   53.1   -0.1
2002 281 10  8 0100  -28.2 1006.1    5.1   30.0   55.3   -0.4
2002 281 10  8 0200  -28.2 1006.4    3.7   51.0   55.3   -1.0
2002 281 10  8 0300  -29.6 1006.8    3.1   59.0   54.0   -0.4
2002 281 10  8 0400  -29.2 1006.8    3.9    3.0   58.4   -0.2
2002 281 10  8 0500  -28.5 1006.9    2.7   25.0   61.0   -0.1
2002 281 10  8 0600  -29.2 1007.0    1.9  100.0   54.4    0.1
2002 281 10  8 0700  -29.6 1007.1    1.9   80.0   57.1    1.4
2002 281 10  8 0800  -30.8 1007.4    2.9  135.0   70.7    2.6
2002 281 10  8 0900  -30.8 1007.9    2.1  190.0   72.9    1.5
2002 281 10  8 1000  -32.1 1008.0    0.6  134.0   70.7    1.5
2002 281 10  8 1100  -32.2 1008.6    0.0    0.0   70.3    3.6
2002 281 10  8 1200  -32.8 1008.8    0.0    0.0   70.7    6.5
2002 281 10  8 1300  -33.0 1009.2    1.4  135.0   70.3    5.1
