Year: 2002  Month: 11  ID: CBD  ARGOS:  8901  Name: Cape Bird           
Lat: 77.21S  Lon: 166.44E  Elev:   38m
2002 305 11  1 0000  444.0  444.0  444.0  444.0  444.0  444.0
2002 305 11  1 0100  -14.4  999.2    3.9   18.0  444.0    0.2
2002 305 11  1 0200  -12.9  999.0    4.5   64.0  444.0    0.2
2002 305 11  1 0300  -13.2  999.0    5.1   16.0  444.0    0.2
2002 305 11  1 0400  444.0  444.0  444.0  444.0  444.0  444.0
2002 305 11  1 0500  -12.0 1000.5    3.5   15.0  444.0    0.2
2002 305 11  1 0600  -11.5 1001.0    2.1   32.0  444.0    0.2
2002 305 11  1 0700  -10.8 1001.3    3.1   47.0  444.0    0.2
2002 305 11  1 0800  -10.6 1001.6    3.1    5.0  444.0    0.2
2002 305 11  1 0900  -11.4 1002.0    5.3   19.0  444.0    0.2
2002 305 11  1 1000  -11.4 1002.6    7.8   36.0  444.0    0.2
2002 305 11  1 1100  -11.4 1004.0    2.7   39.0  444.0    0.2
2002 305 11  1 1200  -11.5 1004.2    1.2  220.0  444.0    0.2
2002 305 11  1 1300  -11.5 1003.8    3.1   35.0  444.0    0.2
2002 305 11  1 1400  -11.1 1004.2    6.0   35.0  444.0    0.2
2002 305 11  1 1500  -10.9 1005.4    2.5   18.0  444.0    0.2
2002 305 11  1 1600   -9.0 1005.8    3.3   26.0  444.0    0.2
2002 305 11  1 1700  -10.1 1006.6    0.8  337.0  444.0    0.2
2002 305 11  1 1800   -9.1 1006.6    1.9   99.0  444.0    0.2
2002 305 11  1 1900   -8.6 1006.5    3.1   23.0  444.0    0.2
2002 305 11  1 2000   -6.8 1007.1    0.6  347.0  444.0    0.2
2002 305 11  1 2100   -8.4 1007.0    3.5   33.0  444.0    0.2
2002 305 11  1 2200  444.0  444.0  444.0  444.0  444.0  444.0
2002 305 11  1 2300   -7.0 1007.1    4.7   20.0  444.0    0.2
2002 306 11  2 0000   -7.2 1006.9    3.5   13.0  444.0    0.2
2002 306 11  2 0100   -6.6 1007.0    2.7    5.0  444.0    0.2
2002 306 11  2 0200  444.0  444.0  444.0  444.0  444.0  444.0
2002 306 11  2 0300   -7.9 1006.8    1.6   43.0  444.0    0.2
2002 306 11  2 0400   -6.6 1006.9    1.9    1.0  444.0    0.2
2002 306 11  2 0500   -7.1 1006.6    2.1   25.0  444.0    0.2
2002 306 11  2 0600   -7.2 1006.5    3.7   16.0  444.0    0.2
2002 306 11  2 0700   -7.6 1006.2    5.3   28.0  444.0    0.2
2002 306 11  2 0800   -6.1 1006.1    3.7   33.0  444.0    0.2
2002 306 11  2 0900   -6.2 1005.9    5.8   46.0  444.0    0.2
2002 306 11  2 1000   -6.9 1005.2    6.4   39.0  444.0    0.2
2002 306 11  2 1100   -6.8 1004.5    7.4   61.0  444.0    0.2
2002 306 11  2 1200   -6.9 1004.0    6.0   23.0  444.0    0.2
2002 306 11  2 1300   -7.5 1003.7    4.1   29.0  444.0    0.2
2002 306 11  2 1400   -6.8 1003.0    4.7   22.0  444.0    0.2
2002 306 11  2 1500   -6.8 1002.4    4.7   28.0  444.0    0.2
2002 306 11  2 1600   -7.1 1002.1    2.3   23.0  444.0    0.2
2002 306 11  2 1700   -7.0 1001.8    3.9   26.0  444.0    0.2
2002 306 11  2 1800   -7.4 1001.4    1.0    5.0  444.0    0.2
2002 306 11  2 1900   -7.8 1001.0    2.3   54.0  444.0    0.2
2002 306 11  2 2000   -6.4 1000.4    3.3   61.0  444.0    0.2
2002 306 11  2 2100   -6.1  999.6    3.1   19.0  444.0    0.2
2002 306 11  2 2200   -5.8  998.6    4.3   29.0  444.0    0.2
2002 306 11  2 2300  444.0  444.0  444.0  444.0  444.0  444.0
2002 307 11  3 0000   -5.0  997.0    4.1    5.0  444.0    0.2
2002 307 11  3 0100   -5.6  996.1    3.9   26.0  444.0    0.2
2002 307 11  3 0200   -4.6  995.2    3.7    8.0  444.0    0.2
2002 307 11  3 0300   -6.4  994.3    4.3    5.0  444.0    0.2
2002 307 11  3 0400   -7.8  993.3    7.6   13.0  444.0    0.2
2002 307 11  3 0500   -8.0  992.4    7.6  358.0  444.0    0.2
2002 307 11  3 0600   -6.9  991.9    5.1   57.0  444.0    0.2
2002 307 11  3 0700   -6.6  991.7    1.0  274.0  444.0    0.2
2002 307 11  3 0800   -7.6  991.1    3.5  230.0  444.0    0.2
2002 307 11  3 0900   -7.9  990.8    0.4  286.0  444.0    0.2
2002 307 11  3 1000   -8.1  989.7    2.1   22.0  444.0    0.2
2002 307 11  3 1100   -8.1  989.5    0.8   37.0  444.0    0.2
2002 307 11  3 1200   -8.0  988.9    2.9  195.0  444.0    0.2
2002 307 11  3 1300   -8.6  988.2    3.1   32.0  444.0    0.2
2002 307 11  3 1400   -8.6  987.1    5.3   32.0  444.0    0.2
2002 307 11  3 1500   -9.2  986.5    2.9  244.0  444.0    0.2
2002 307 11  3 1600   -8.5  987.2    1.4  236.0  444.0    0.2
2002 307 11  3 1700   -8.6  987.9    1.4  234.0  444.0    0.2
2002 307 11  3 1800   -7.8  988.3    1.9   36.0  444.0    0.2
2002 307 11  3 1900   -7.2  988.7    1.4  330.0  444.0    0.2
2002 307 11  3 2000   -8.2  989.5    1.0   91.0  444.0    0.2
2002 307 11  3 2100   -6.1  989.9    0.0    0.0  444.0    0.2
2002 307 11  3 2200   -7.9  990.3    1.8   29.0  444.0    0.2
2002 307 11  3 2300   -6.9  990.4    0.6  279.0  444.0    0.2
2002 308 11  4 0000   -7.4  990.6    1.0    5.0  444.0    0.2
2002 308 11  4 0100   -9.8  990.6    2.7    8.0  444.0    0.2
2002 308 11  4 0200   -9.4  990.8    2.1   13.0  444.0    0.2
2002 308 11  4 0300   -9.9  990.6    3.3   29.0  444.0    0.2
2002 308 11  4 0400   -9.8  990.5    2.9   30.0  444.0    0.2
2002 308 11  4 0500   -9.9  990.7    3.7   28.0  444.0    0.2
2002 308 11  4 0600  -10.1  990.8    6.4   43.0  444.0    0.2
2002 308 11  4 0700  -10.4  991.0    3.5   30.0  444.0    0.2
2002 308 11  4 0800  -10.9  990.8    3.9   12.0  444.0    0.2
2002 308 11  4 0900  -10.9  991.1    3.7   12.0  444.0    0.2
2002 308 11  4 1000  -10.8  990.9    4.5   32.0  444.0    0.2
2002 308 11  4 1100  -10.8  990.8    6.4   33.0  444.0    0.2
2002 308 11  4 1200  -10.9  990.9    3.7   26.0  444.0    0.2
2002 308 11  4 1300  -10.9  990.7    4.3   29.0  444.0    0.2
2002 308 11  4 1400  -10.8  990.5    5.7   47.0  444.0    0.2
2002 308 11  4 1500  -11.8  990.7    3.3   82.0  444.0    0.2
2002 308 11  4 1600  -11.4  990.6    3.9   36.0  444.0    0.2
2002 308 11  4 1700  -11.1  990.5    3.9   70.0  444.0    0.2
2002 308 11  4 1800  -11.6  990.8    2.7  108.0  444.0    0.2
2002 308 11  4 1900  -10.9  990.7    2.7  106.0  444.0    0.2
2002 308 11  4 2000  -10.4  990.7    2.7   81.0  444.0    0.2
2002 308 11  4 2100   -9.1  990.5    3.7   40.0  444.0    0.2
2002 308 11  4 2200   -9.2  990.4    2.9   43.0  444.0    0.2
2002 308 11  4 2300   -9.4  990.3    2.1   26.0  444.0    0.2
2002 309 11  5 0000   -8.4  990.1    2.5   22.0  444.0    0.2
2002 309 11  5 0100   -7.9  990.1    1.8   58.0  444.0    0.2
2002 309 11  5 0200   -4.0  990.1    0.2   53.0  444.0    0.2
2002 309 11  5 0300  444.0  989.9    0.0    0.0  444.0    0.2
2002 309 11  5 0400   -5.0  989.9    1.4   64.0  444.0    0.2
2002 309 11  5 0500   -8.6  990.1    2.9    6.0  444.0    0.2
2002 309 11  5 0600   -9.4  989.9    2.7   58.0  444.0    0.2
2002 309 11  5 0700  -10.8  990.1    3.9   58.0  444.0    0.2
2002 309 11  5 0800  -11.8  990.1    4.1   67.0  444.0    0.2
2002 309 11  5 0900  -11.5  990.4    2.3   84.0  444.0    0.2
2002 309 11  5 1000  -11.8  990.3    3.5   39.0  444.0    0.2
2002 309 11  5 1100  -11.4  990.4    3.5   67.0  444.0    0.2
2002 309 11  5 1200  -12.6  990.5    3.1  119.0  444.0    0.2
2002 309 11  5 1300  -12.6  990.2    3.1  118.0  444.0    0.2
2002 309 11  5 1400  -13.1  990.1    3.5  108.0  444.0    0.2
2002 309 11  5 1500  -12.6  990.1    1.0  158.0  444.0    0.2
2002 309 11  5 1600  -12.0  990.1    1.4  130.0  444.0    0.2
2002 309 11  5 1700  -11.4  990.3    0.8  113.0  444.0    0.2
2002 309 11  5 1800  -10.4  990.1    0.0    0.0  444.0    0.2
2002 309 11  5 1900  -10.1  990.4    1.0   80.0  444.0    0.2
2002 309 11  5 2000  444.0  444.0  444.0  444.0  444.0  444.0
2002 309 11  5 2100  -10.0  990.4    1.6   51.0  444.0    0.2
2002 309 11  5 2200  444.0  444.0  444.0  444.0  444.0  444.0
2002 309 11  5 2300   -5.1  990.1    0.0    0.0  444.0    0.2
2002 310 11  6 0000   -6.2  990.1    1.2  348.0  444.0    0.2
2002 310 11  6 0100   -6.6  989.8    1.8  233.0  444.0    0.2
2002 310 11  6 0200   -8.1  989.6    2.1  222.0  444.0    0.2
2002 310 11  6 0300  444.0  444.0  444.0  444.0  444.0  444.0
2002 310 11  6 0400  444.0  989.6    0.2  354.0  444.0    0.2
2002 310 11  6 0500   -9.2  989.4    2.1   44.0  444.0    0.2
2002 310 11  6 0600   -8.4  989.4    1.8   47.0  444.0    0.2
2002 310 11  6 0700  -10.5  989.2    2.5   58.0  444.0    0.2
2002 310 11  6 0800  444.0  444.0  444.0  444.0  444.0  444.0
2002 310 11  6 0900  -10.4  989.2    2.1   46.0  444.0    0.2
2002 310 11  6 1000  -10.9  989.1    1.2   63.0  444.0    0.2
2002 310 11  6 1100  -11.1  989.2    0.4  146.0  444.0    0.2
2002 310 11  6 1200  -10.9  988.9    2.3  175.0  444.0    0.2
2002 310 11  6 1300  -11.1  988.5    1.6  217.0  444.0    0.2
2002 310 11  6 1400  -11.4  988.4    2.3  172.0  444.0    0.2
2002 310 11  6 1500  -11.4  988.1    2.5  171.0  444.0    0.2
2002 310 11  6 1600  -11.0  987.9    3.3  220.0  444.0    0.2
2002 310 11  6 1700  -10.9  987.8    2.3  226.0  444.0    0.2
2002 310 11  6 1800  444.0  444.0  444.0  444.0  444.0  444.0
2002 310 11  6 1900   -9.4  987.6    0.0    0.0  444.0    0.2
2002 310 11  6 2000  -10.1  987.3    2.5  157.0  444.0    0.2
2002 310 11  6 2100   -8.2  987.3    1.2  255.0  444.0    0.2
2002 310 11  6 2200   -9.6  987.2    3.7  237.0  444.0    0.2
2002 310 11  6 2300  444.0  444.0  444.0  444.0  444.0  444.0
2002 311 11  7 0000  -11.5  986.5    5.7  224.0  444.0    0.2
2002 311 11  7 0100  444.0  444.0  444.0  444.0  444.0  444.0
2002 311 11  7 0200  -10.2  986.4    3.5   11.0  444.0    0.2
2002 311 11  7 0300  444.0  444.0  444.0  444.0  444.0  444.0
2002 311 11  7 0400   -5.4  986.5    1.0  348.0  444.0    0.2
2002 311 11  7 0500   -9.2  986.6    2.1   15.0  444.0    0.2
2002 311 11  7 0600   -9.5  986.7    1.2   26.0  444.0    0.2
2002 311 11  7 0700  -11.4  986.5    1.2   36.0  444.0    0.2
2002 311 11  7 0800  444.0  444.0  444.0  444.0  444.0  444.0
2002 311 11  7 0900  -11.5  986.6    1.8   20.0  444.0    0.2
2002 311 11  7 1000  -11.4  986.2    1.0  189.0  444.0    0.2
2002 311 11  7 1100  444.0  444.0  444.0  444.0  444.0  444.0
2002 311 11  7 1200  -10.4  985.6    6.8  220.0  444.0    0.2
2002 311 11  7 1300  -11.1  985.5    9.0  195.0  444.0    0.2
2002 311 11  7 1400  -12.0  983.8   17.2  184.0  444.0    0.2
2002 311 11  7 1500  -11.1  984.2   14.4  195.0  444.0    0.2
