Year: 2002  Month: 05  ID: WDB  ARGOS:  8927  Name: Windless Bight      
Lat: 77.73S  Lon: 167.71E  Elev:   60m
2002 121  5  1 0000  -10.9  981.5    8.0  298.0   95.0    0.1
2002 121  5  1 0100  -10.5  981.6    5.1  322.0   80.7    0.1
2002 121  5  1 0200  -10.0  981.6    5.7  300.0   80.3    0.1
2002 121  5  1 0300   -9.6  981.3    5.1  302.0   82.7    0.1
2002 121  5  1 0400  -10.5  982.1    3.9  264.0   84.8    0.1
2002 121  5  1 0500   -9.8  981.7    5.1  287.0   75.8    0.1
2002 121  5  1 0600  -10.4  982.1    7.0  253.0   80.7    0.1
2002 121  5  1 0700  -10.9  983.4    2.3  229.0   81.5    0.1
2002 121  5  1 0800  -11.4  983.3    5.7   10.0   86.4    0.1
2002 121  5  1 0900  -11.4  983.9    4.1  290.0   81.1    0.2
2002 121  5  1 1000  -11.0  984.7    4.7  160.0   72.9    0.1
2002 121  5  1 1100  -14.2  985.2    5.3   18.0   88.5    0.1
2002 121  5  1 1200  -15.2  986.0    3.5  139.0   89.3    0.1
2002 121  5  1 1300  444.0  444.0  444.0  444.0  444.0  444.0
2002 121  5  1 1400  -16.1  987.5    1.2   49.0   81.5    0.1
2002 121  5  1 1500  -16.8  988.7    4.1  118.0   78.6    0.1
2002 121  5  1 1600  -17.6  990.3    5.1   35.0   81.1    0.1
2002 121  5  1 1700  -19.4  991.3    2.7  146.0   86.0    0.1
2002 121  5  1 1800  -20.9  992.3    3.1  160.0   79.8    0.1
2002 121  5  1 1900  -22.1  993.4    3.5  156.0   85.2    0.1
2002 121  5  1 2000  -22.5  994.3    4.5   75.0   84.8    0.1
2002 121  5  1 2100  -21.4  994.9    4.9   97.0   84.4    0.1
2002 121  5  1 2200  -20.4  995.7    4.9   89.0   84.8    0.1
2002 121  5  1 2300  -20.5  996.0    5.3   52.0   86.8    0.1
2002 122  5  2 0000  -20.1  996.2    5.5   53.0   87.6    0.1
2002 122  5  2 0100  -20.1  996.7    4.3   35.0   89.3    0.1
2002 122  5  2 0200  -19.5  997.2    2.1   94.0   89.7    0.1
2002 122  5  2 0300  -19.4  997.6    3.5   94.0   86.8    0.1
2002 122  5  2 0400  -18.8  997.9    3.5   96.0   83.9    0.1
2002 122  5  2 0500  -19.0  998.4    2.5  135.0   86.4    0.1
2002 122  5  2 0600  -19.0  998.4    0.0    0.0   83.9    0.1
2002 122  5  2 0700  -18.9  998.6    1.9    7.0   87.2    0.1
2002 122  5  2 0800  -19.2  998.6    2.3  350.0   89.7    0.1
2002 122  5  2 0900  -19.9  999.1    3.1   35.0   89.3    0.1
2002 122  5  2 1000  -18.9  998.7    5.8   91.0   88.9    0.1
2002 122  5  2 1100  -18.0  999.5    2.1  229.0   85.6    0.1
2002 122  5  2 1200  -18.1  999.9    2.5  198.0   75.8    0.1
2002 122  5  2 1300  -21.5 1000.3    4.5  107.0   86.0    0.1
2002 122  5  2 1400  -20.4 1001.0    3.9  243.0   79.4    0.1
2002 122  5  2 1500  -21.0 1000.8    4.7  208.0   84.4    0.1
2002 122  5  2 1600  -21.9 1001.2    2.7  176.0   86.0    0.1
2002 122  5  2 1700  -21.9 1001.0    2.7  269.0   86.8    0.1
2002 122  5  2 1800  -21.2 1000.4    3.7  329.0   87.2    0.1
2002 122  5  2 1900  -21.5 1000.6    1.4   24.0   87.6    0.1
2002 122  5  2 2000  -21.0 1000.8    1.9  326.0   87.6    0.1
2002 122  5  2 2100  -21.0 1000.6    1.6  224.0   88.5    0.1
2002 122  5  2 2200  -20.9 1000.1    6.8    3.0   87.2    0.1
2002 122  5  2 2300  -18.6  998.8    4.3   18.0   78.6    0.1
2002 123  5  3 0000  -21.8  999.0    1.6   21.0   76.6    0.1
2002 123  5  3 0100  -19.1  998.4    5.1  277.0   72.9    0.1
2002 123  5  3 0200  -19.8  998.7    4.7  343.0   82.7    0.1
2002 123  5  3 0300  -19.2  998.2    4.7   46.0   68.8    0.1
2002 123  5  3 0400  -19.1  996.9    5.3  307.0   77.8    0.1
2002 123  5  3 0500  -18.9  996.1    2.3  291.0   74.1    0.1
2002 123  5  3 0600  -18.6  995.6    1.9  250.0   67.6    0.1
2002 123  5  3 0700  -16.5  995.7    2.1  264.0   63.9    0.1
2002 123  5  3 0800  -21.2  995.1    1.8   56.0   84.8    0.1
2002 123  5  3 0900  -16.2  994.1    2.7  316.0   64.3    0.1
2002 123  5  3 1000  -15.8  993.3    4.1  308.0   70.4    0.1
2002 123  5  3 1100  -15.1  993.2    2.1  311.0   65.5    0.1
2002 123  5  3 1200  -15.0  992.7    4.3  260.0   65.5    0.1
2002 123  5  3 1300  -15.2  992.5    0.8  356.0   64.7    0.1
2002 123  5  3 1400  -16.8  992.8    3.3  163.0   66.7    0.1
2002 123  5  3 1500  -16.8  992.1    3.7  297.0   66.3    0.1
2002 123  5  3 1600  -17.0  991.7    1.9  315.0   71.2    0.1
2002 123  5  3 1700  -17.5  990.8    2.3  326.0   86.4    0.1
2002 123  5  3 1800  -16.5  989.8    5.8  359.0   79.8    0.1
2002 123  5  3 1900  444.0  444.0  444.0  444.0  444.0  444.0
2002 123  5  3 2000  -15.8  988.5    5.7  319.0   82.7    0.1
2002 123  5  3 2100  -15.0  987.8    2.5  321.0   86.8    0.1
2002 123  5  3 2200  -14.4  986.9    6.0   13.0   88.5    0.1
2002 123  5  3 2300  -14.4  987.4    2.7  174.0   86.4    0.1
2002 124  5  4 0000  444.0  444.0  444.0  444.0  444.0  444.0
2002 124  5  4 0100  -13.9  985.2    4.9  360.0   90.1    0.1
